ENSID	RatiosMoys_.d32._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d32._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d32._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d32._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d32.	Flags_tot
ENSG00000162706	  2.48171764	CADM3	cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]	 6,540016e-06	  2,48171764	   45,46984	 3,516854e-12	  2,53140282	   2,0476134	2,412867e-03	  2,50701278	   2,0478698	 3	 3	 6
ENSG00000162849	  3.83590135	KIF26B	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	 1,249835e-81	  3,83590135	 1767,92256	5,058259e-205	  3,91525765	  79,1876358	3,575729e-05	  3,91292823	  79,1878886	 3	 3	 6
ENSG00000162873	  5.27571402	KLHDC8A	kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573]	 1,844682e-24	  5,27571402	  141,32412	 4,712273e-51	  5,39034404	   6,3205394	1,247242e-04	  5,32500031	   6,3207955	 3	 3	 6
ENSG00000162931	  0.48760747	TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	 5,378753e-29	  0,48760747	  587,80415	 4,115495e-45	  0,49881757	  25,0472377	1,131658e-04	  0,49904133	  25,0469802	 3	 3	 6
ENSG00000163017	  3.25156569	ACTG2	actin gamma 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:145]	 1,906059e-03	  3,25156569	   71,32380	 3,512866e-22	  3,31869682	   3,2024173	6,264696e-03	  3,28283326	   3,2026735	 2	 3	 5
ENSG00000163032	  2.03382627	VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	 9,449183e-06	  2,03382627	   51,64074	 1,227373e-10	  2,07929627	   2,3493607	6,071978e-04	  2,06870615	   2,3496170	 3	 3	 6
ENSG00000163145	  0.36894481	C1QTNF7	C1q and TNF related 7 [Source:HGNC Symbol;Acc:HGNC:14342]	 1,192881e-28	  0,36894481	  292,99985	 2,036191e-45	  0,37677003	  12,6074338	3,855996e-05	  0,37745390	  12,6071769	 3	 3	 6
ENSG00000163295	  0.39860663	ALPI	alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]	 5,661128e-03	  0,39860663	   15,24324	 3,128418e-05	  0,40566999	   0,6563570	5,463905e-03	  0,41740772	   0,6561006	 3	 0	 3
ENSG00000163331	  0.45273573	DAPL1	death associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:21490]	 4,787699e-04	  0,45273573	   39,38606	 1,521608e-08	  0,46374688	   1,6822548				 3	 3	 6
ENSG00000163359	  3.05668191	COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	 4,527191e-78	  3,05668191	 9755,79507	3,579485e-245	  3,12080269	 438,2591706	5,832090e-05	  3,12058012	 438,2594074	 3	 3	 6
ENSG00000163431	  0.44782773	LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	 1,109667e-11	  0,44782773	  164,66082	 3,260015e-24	  0,45716295	   7,0509628	2,755757e-03	  0,45809261	   7,0507061	 3	 3	 6
ENSG00000163531	  0.25154104	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	 5,401838e-19	  0,25154104	 1321,31592	6,257418e-174	  0,25699990	  57,1658945	6,491724e-04	  0,25721379	  57,1656356	 3	 3	 6
ENSG00000163581	  5.07765637	SLC2A2	solute carrier family 2 member 2 [Source:HGNC Symbol;Acc:HGNC:11006]	 4,461051e-07	  5,07765637	   31,20686	 3,137587e-15	  5,19404205	   1,3983548	9,198291e-04	  4,93725910	   1,3986111	 0	 3	 3
ENSG00000163586	  0.30234629	FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]	 8,249496e-23	  0,30234629	  244,52138	 7,771334e-50	  0,30898266	  10,5551607	1,134029e-03	  0,30998468	  10,5549039	 3	 3	 6
ENSG00000163618	  3.00670188	CADPS	calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]	 1,903213e-07	  3,00670188	   44,59892	 2,148320e-14	  3,07143064	   2,0055035	1,302735e-05	  3,02605463	   2,0057598	 2	 3	 5
ENSG00000163661	  2.70949201	PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	 3,534810e-06	  2,70949201	   52,32972	 1,001728e-14	  2,76008974	   2,3481492	9,654008e-03	  2,73196772	   2,3484055	 3	 3	 6
ENSG00000163673	  0.18103032	DCLK3	doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]	 8,967181e-16	  0,18103032	   77,72251	 1,489875e-31	  0,18489019	   3,3710460	1,304253e-04	  0,18922788	   3,3707895	 3	 0	 3
ENSG00000163762	  0.29467369	TM4SF18	transmembrane 4 L six family member 18 [Source:HGNC Symbol;Acc:HGNC:25181]	 2,619096e-04	  0,29467369	   24,72028	 1,952456e-09	  0,30289597	   1,0638446	2,039748e-02	  0,31288384	   1,0635881	 3	 0	 3
ENSG00000163814	  3.21366416	CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	 1,366946e-03	  3,21366416	   17,55015	 4,392513e-07	  3,27485093	   0,7855255	9,898205e-03	  3,14040369	   0,7857819	 0	 3	 3
ENSG00000164099	  9.38766841	PRSS12	serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]	2,974694e-219	  9,38766841	 1309,99468	 0,000000e+00	  9,59287389	  58,4740202	5,184596e-08	  9,56545908	  58,4742741	 3	 3	 6
ENSG00000164100	  2.09949353	NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	 1,930327e-06	  2,09949353	   56,24327	 1,621193e-11	  2,14509887	   2,5518031	8,682742e-05	  2,13411431	   2,5520594	 3	 3	 6
ENSG00000164116	  4.50617408	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	1,310543e-164	  4,50617408	 1649,77689	1,451677e-232	  4,60560082	  73,9155961	2,241932e-07	  4,60178143	  73,9158492	 3	 3	 6
ENSG00000164125	  2.35461048	GASK1B	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	 3,787749e-47	  2,35461048	 1285,33470	 1,417126e-93	  2,40509104	  58,0826262	3,723963e-05	  2,40435628	  58,0828800	 3	 3	 6
ENSG00000164128	  2.42257938	NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	 7,418492e-10	  2,42257938	   82,88228	 1,545425e-18	  2,47774341	   3,7517294	2,501663e-04	  2,46525698	   3,7519856	 3	 3	 6
ENSG00000164129	  2.26183613	NPY5R	neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]	 1,183087e-04	  2,26183613	   33,07475	 5,457666e-09	  2,31131888	   1,4979830	9,666507e-04	  2,28697215	   1,4982394	 3	 3	 6
ENSG00000164185	  0.32401254	ZNF474	zinc finger protein 474 [Source:HGNC Symbol;Acc:HGNC:23245]	 3,264950e-06	  0,32401254	   35,98327	 8,632300e-12	  0,33096182	   1,5515377	8,291505e-04	  0,33730482	   1,5512812	 3	 2	 5
ENSG00000164188	  3.91794856	RANBP3L	RAN binding protein 3 like [Source:HGNC Symbol;Acc:HGNC:26353]	 9,991723e-11	  3,91794856	   59,98897	 1,555557e-22	  4,00586689	   2,6934229	2,727481e-04	  3,93472189	   2,6936792	 2	 3	 5
ENSG00000164211	  2.00673983	STARD4	StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	 7,295288e-26	  2,00673983	  419,72525	 1,053206e-40	  2,05187463	  19,1065663	3,017153e-05	  2,05062725	  19,1068219	 3	 3	 6
ENSG00000164283	  0.19645113	ESM1	endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466]	 3,128104e-17	  0,19645113	  113,95385	 1,614071e-40	  0,20109958	   4,9340444	2,481863e-03	  0,20395225	   4,9337878	 3	 3	 6
ENSG00000164318	  0.40962254	EGFLAM	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]	 1,838960e-06	  0,40962254	   45,26767	 3,681465e-11	  0,41848808	   1,9423987	3,580407e-05	  0,42233665	   1,9421422	 3	 3	 6
ENSG00000164325	  0.46220763	TMEM174	transmembrane protein 174 [Source:HGNC Symbol;Acc:HGNC:28187]	 2,350633e-02	  0,46220763	   11,89154	 9,641934e-04	  0,47245171	   0,5083359	9,261258e-03	  0,48438831	   0,5080795	 2	 0	 2
ENSG00000164418	  2.00709382	GRIK2	glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580]				 2,718305e-30	  2,00709382	  12,4509697	6,521559e-06	  2,00534104	  12,4512256	 3	 3	 6
ENSG00000164440	  2.73072379	TXLNB	taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]	 3,264806e-08	  2,73072379	   59,60399	 3,101109e-16	  2,78821865	   2,6825898	4,500274e-04	  2,76276153	   2,6828461	 3	 3	 6
ENSG00000164683	  0.40605423	HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	 8,418989e-15	  0,40605423	  209,83370	 1,375468e-32	  0,41477424	   9,0052587	2,594015e-03	  0,41561919	   9,0050019	 3	 3	 6
ENSG00000164691	  2.09309847	TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]				 2,083995e-03	  2,09309847	   0,4544364				 0	 2	 2
ENSG00000164736	  0.14315498	SOX17	SRY-box transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18122]	 1,037544e-14	  0,14315498	   87,47438	 7,987545e-40	  0,14622345	   3,7951767	6,973453e-03	  0,15044941	   3,7949201	 3	 0	 3
ENSG00000164796	  4.76301330	CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]	 6,711668e-14	  4,76301330	   74,10706	 2,247444e-29	  4,85884092	   3,3111613	1,633828e-04	  4,76348162	   3,3114176	 2	 3	 5
ENSG00000164841	  2.14776305	TMEM74	transmembrane protein 74 [Source:HGNC Symbol;Acc:HGNC:26409]	 2,463153e-02	  2,14776305	   12,98134	 2,395048e-04	  2,19530937	   0,5889989	3,586416e-02	  2,14514447	   0,5892553	 0	 2	 2
ENSG00000164850	  0.38850154	GPER1	G protein-coupled estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:4485]	 6,539165e-35	  0,38850154	  574,81723	 1,779427e-65	  0,39707231	  24,6923335	1,438731e-04	  0,39739948	  24,6920761	 3	 3	 6
ENSG00000164853	  0.26077155	UNCX	UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]	 1,653010e-15	  0,26077155	   92,67920	 4,937479e-28	  0,26700145	   4,0036645	7,075687e-05	  0,26996344	   4,0034079	 3	 3	 6
ENSG00000164932	  3.54497023	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	 2,431704e-17	  3,54497023	  106,57058	 1,321308e-31	  3,62344183	   4,7858755	1,989702e-06	  3,59258686	   4,7861317	 3	 3	 6
ENSG00000164949	  2.51954319	GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	 4,463397e-04	  2,51954319	   25,48433	 3,942576e-08	  2,56888474	   1,1466395	4,775027e-03	  2,52376426	   1,1468959	 0	 3	 3
ENSG00000165164	  2.03937096	CFAP47	cilia and flagella associated protein 47 [Source:HGNC Symbol;Acc:HGNC:26708]				 1,087767e-03	  2,03937096	   0,5224725				 0	 3	 3
ENSG00000165188	  2.45365297	RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]	 7,054652e-09	  2,45365297	   74,14594	 3,431918e-17	  2,51180461	   3,3590093	6,027493e-04	  2,49722309	   3,3592655	 3	 3	 6
ENSG00000165323	  2.04923440	FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	 1,071933e-12	  2,04923440	  188,13575	 5,318899e-25	  2,09112394	   8,5241629	7,590301e-04	  2,08811899	   8,5244189	 3	 3	 6
ENSG00000165325	  0.49404651	DEUP1	deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344]	 1,527992e-02	  0,49404651	   17,61033							 3	 1	 4
ENSG00000165349	  3.45214762	SLC7A3	solute carrier family 7 member 3 [Source:HGNC Symbol;Acc:HGNC:11061]	 3,531405e-08	  3,45214762	   49,07563	 3,888162e-17	  3,52834036	   2,2034163	4,210880e-04	  3,46689756	   2,2036726	 1	 3	 4
ENSG00000165478	  0.08491458	HEPACAM	hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]	 3,307076e-98	  0,08491458	  632,82099	2,418774e-216	  0,08697513	  27,5142634	5,727189e-05	  0,08764394	  27,5140058	 3	 3	 6
ENSG00000165588	  2.41998322	OTX2	orthodenticle homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8522]	 9,137410e-06	  2,41998322	   56,11345	 1,432636e-13	  2,46717580	   2,5258209	1,577460e-02	  2,44896807	   2,5260772	 3	 3	 6
ENSG00000165617	  2.51627851	DACT1	dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]	 1,726298e-51	  2,51627851	  697,43720	 1,926295e-77	  2,57114985	  31,4826675	1,509759e-06	  2,56945440	  31,4829225	 3	 3	 6
ENSG00000165685	  0.22904681	TMEM52B	transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]	 5,666456e-51	  0,22904681	  518,32132	3,272581e-108	  0,23446593	  22,4209655	1,057647e-04	  0,23504433	  22,4207082	 3	 3	 6
ENSG00000165810	  0.10307787	BTNL9	butyrophilin like 9 [Source:HGNC Symbol;Acc:HGNC:24176]	 4,214988e-06	  0,10307787	   20,26253	 1,263377e-12	  0,10527960	   0,8805673	1,964565e-04	  0,12493211	   0,8803108	 2	 0	 2
ENSG00000165953	  0.17440168	SERPINA12	serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359]	 2,605160e-07	  0,17440168	   29,73879	 8,645398e-15	  0,17809811	   1,2895179	1,966609e-04	  0,18952796	   1,2892614	 3	 0	 3
ENSG00000166006	  8.98456350	KCNC2	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	 1,700190e-07	  8,98456350	   29,48062	 1,528642e-17	  9,14596595	   1,3107324	4,587591e-03	  8,17502017	   1,3109888	 0	 2	 2
ENSG00000166035	  0.44108369	LIPC	lipase C, hepatic type [Source:HGNC Symbol;Acc:HGNC:6619]	 1,788725e-07	  0,44108369	   83,83815	 4,328230e-15	  0,45118273	   3,5878530	9,841253e-03	  0,45304668	   3,5875964	 3	 3	 6
ENSG00000166091	  2.88663004	CMTM5	CKLF like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19176]	 1,007660e-02	  2,88663004	   11,90208	 5,077628e-05	  2,95068945	   0,5361099	2,603108e-02	  2,80813289	   0,5363663	 0	 2	 2
ENSG00000166147	  4.40607741	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	2,327449e-119	  4,40607741	 3052,13765	6,732345e-295	  4,49873154	 136,5933046	1,709815e-05	  4,49678464	 136,5935550	 3	 3	 6
ENSG00000166268	  0.48848024	MYRFL	myelin regulatory factor like [Source:HGNC Symbol;Acc:HGNC:26316]	 3,316341e-02	  0,48848024	   11,34559	 2,113224e-03	  0,49949373	   0,4838151				 2	 0	 2
ENSG00000166482	  5.40239490	MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	1,525416e-172	  5,40239490	 5783,30499	 0,000000e+00	  5,51924710	 258,6065635	2,574898e-06	  5,51752977	 258,6068085	 3	 3	 6
ENSG00000166501	  4.80739416	PRKCB	protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]	 1,152502e-05	  4,80739416	   24,71904	 6,545486e-12	  4,92175793	   1,1083301	1,272097e-03	  4,64162865	   1,1085864	 0	 3	 3
ENSG00000166592	  3.46499293	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]	 2,848516e-15	  3,46499293	  106,01447	 1,421249e-30	  3,53710881	   4,7529115	1,730901e-04	  3,50804651	   4,7531677	 3	 3	 6
ENSG00000166596	  0.42091431	CFAP52	cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053]	 3,137592e-06	  0,42091431	   46,03033	 1,011812e-10	  0,43069020	   1,9718016	2,585542e-04	  0,43432634	   1,9715451	 3	 3	 6
ENSG00000166816	  0.44156514	LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	 1,787870e-08	  0,44156514	   81,27825	 5,687548e-15	  0,45164154	   3,4772209	1,147430e-03	  0,45356142	   3,4769644	 3	 3	 6
ENSG00000166828	  0.18388452	SCNN1G	sodium channel epithelial 1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:10602]	 2,027878e-05	  0,18388452	   21,53931	 8,097872e-11	  0,18864260	   0,9326605	2,355519e-03	  0,20396903	   0,9324040	 2	 0	 2
ENSG00000166897	  2.67861827	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]	 9,747360e-14	  2,67861827	  112,14453	 4,632629e-25	  2,73531208	   5,0506021	5,343667e-05	  2,72249252	   5,0508583	 3	 3	 6
ENSG00000167081	  3.01012473	PBX3	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]	 5,548920e-79	  3,01012473	  858,02691	7,276760e-110	  3,07637864	  38,6156132	2,056359e-07	  3,07396022	  38,6158679	 3	 3	 6
ENSG00000167281	  3.50804862	RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]	 2,464395e-06	  3,50804862	   31,72275	 1,386194e-12	  3,58752175	   1,4258574	1,690482e-05	  3,48945714	   1,4261137	 0	 3	 3
ENSG00000167332	  0.22973708	OR51E2	olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]	 1,467885e-03	  0,22973708	   13,29856	 1,521889e-06	  0,23471829	   0,5755669	1,076394e-02	  0,25661649	   0,5753105	 2	 0	 2
ENSG00000167414	  2.04268636	GNG8	G protein subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:19664]	 3,410281e-03	  2,04268636	   29,24657	 2,030595e-07	  2,09683096	   1,3399591				 3	 3	 6
ENSG00000167434	  0.32729823	CA4	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]	 5,347165e-20	  0,32729823	  193,98440	 5,544618e-39	  0,33460363	   8,3619922	7,924425e-04	  0,33577679	   8,3617355	 3	 3	 6
ENSG00000167680	  0.39801917	SEMA6B	semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]	 3,126810e-17	  0,39801917	  223,90408	 6,163416e-35	  0,40636909	   9,6174112	9,300399e-04	  0,40718297	   9,6171544	 3	 3	 6
ENSG00000167741	  0.34125337	GGT6	gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]	 1,620182e-19	  0,34125337	  153,00321	 1,641400e-31	  0,34859421	   6,5921898	3,029781e-05	  0,35002035	   6,5919331	 3	 3	 6
ENSG00000167748	  0.20418470	KLK1	kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]	 5,946719e-31	  0,20418470	  217,89413	 9,203118e-64	  0,20852423	   9,4387937	2,469667e-04	  0,20999053	   9,4385368	 3	 3	 6
ENSG00000167780	  0.33851969	SOAT2	sterol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:11178]	 4,618818e-11	  0,33851969	   76,05130	 2,225839e-19	  0,34609581	   3,2755581	1,065628e-04	  0,34898150	   3,2753015	 3	 3	 6
ENSG00000167791	  0.09650942	CABP2	calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1385]	 8,814067e-06	  0,09650942	   18,65435	 7,128563e-12	  0,09838571	   0,8110454	6,731148e-05	  0,12000662	   0,8107890	 3	 0	 3
ENSG00000167858	  0.33394241	TEKT1	tektin 1 [Source:HGNC Symbol;Acc:HGNC:15534]	 1,068745e-04	  0,33394241	   25,96480	 3,846707e-09	  0,34070533	   1,1194502	3,118656e-03	  0,34921559	   1,1191937	 3	 0	 3
ENSG00000167880	  3.38852751	EVPL	envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]	 1,830747e-28	  3,38852751	  222,79937	 8,293172e-52	  3,46578185	  10,0199268	4,844345e-05	  3,45268098	  10,0201828	 3	 3	 6
ENSG00000168209	  3.33706749	DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	 9,994697e-10	  3,33706749	 2464,11129	3,841864e-201	  3,41154134	 110,7287530	2,831713e-04	  3,41040199	 110,7290044	 3	 3	 6
ENSG00000168386	  2.11691839	FILIP1L	filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589]	 3,791474e-19	  2,11691839	  239,06436	 5,709274e-31	  2,16300468	  10,8445796	2,498942e-05	  2,16031823	  10,8448355	 3	 3	 6
ENSG00000168394	  3.17132807	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	 8,542586e-10	  3,17132807	   68,05848	 1,935785e-20	  3,24011864	   3,0581474	7,906336e-04	  3,20507812	   3,0584036	 3	 3	 6
ENSG00000168405	  0.15190903	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene [Source:HGNC Symbol;Acc:HGNC:2098]	 2,399732e-11	  0,15190903	   56,75590	 2,716062e-26	  0,15532392	   2,4640055	4,326412e-03	  0,16167960	   2,4637490	 3	 0	 3
ENSG00000168412	  0.42968825	MTNR1A	melatonin receptor 1A [Source:HGNC Symbol;Acc:HGNC:7463]	 5,972670e-03	  0,42968825	   17,70141	 2,402547e-05	  0,44020735	   0,7567773	2,100305e-02	  0,44928174	   0,7565209	 3	 1	 4
ENSG00000168497	  0.17037691	CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]	 2,353216e-61	  0,17037691	  584,16239	3,306784e-145	  0,17410820	  25,3437550	2,277260e-04	  0,17470313	  25,3434974	 3	 3	 6
ENSG00000168542	  2.43153379	COL3A1	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	 6,762943e-94	  2,43153379	49725,50187	3,392848e-221	  2,48338200	2244,9252487	6,797489e-06	  2,48336079	2244,9254049	 3	 3	 6
ENSG00000168621	  0.43788289	GDNF	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]	 2,323830e-03	  0,43788289	   20,87994	 6,133085e-06	  0,44705782	   0,8950118	6,770764e-03	  0,45456558	   0,8947554	 3	 0	 3
ENSG00000168675	  2.26789850	LDLRAD4	low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]	 3,424142e-22	  2,26789850	  293,10872	 1,308740e-39	  2,31726004	  13,2687787	1,152830e-04	  2,31443948	  13,2690345	 3	 3	 6
ENSG00000168907	  0.35013687	PLA2G4F	phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396]	 6,306836e-19	  0,35013687	  185,57322	 2,699024e-35	  0,35851849	   7,9797097	4,764690e-04	  0,35966180	   7,9794529	 3	 3	 6
ENSG00000168952	  2.35287143	STXBP6	syntaxin binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19666]	 1,997693e-19	  2,35287143	  191,53490	 2,611975e-31	  2,40564015	   8,6696921	8,722725e-06	  2,40072859	   8,6699482	 3	 3	 6
ENSG00000169035	  0.40444278	KLK7	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]	 5,322210e-05	  0,40444278	   42,29163	 1,813167e-10	  0,41393509	   1,8135119	1,768067e-02	  0,41811919	   1,8132555	 3	 2	 5
ENSG00000169083	  5.21211625	AR	androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]	 1,127389e-72	  5,21211625	  567,63986	8,419667e-139	  5,32110605	  25,3700568	1,173899e-05	  5,30515716	  25,3703121	 3	 3	 6
ENSG00000169129	  0.49524837	AFAP1L2	actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]	 2,139381e-38	  0,49524837	  660,25882							 3	 3	 6
ENSG00000169174	  2.43643289	PCSK9	proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]	 1,217388e-09	  2,43643289	   77,81816	 1,177182e-17	  2,48912980	   3,5152968	5,927767e-05	  2,47560527	   3,5155530	 3	 3	 6
ENSG00000169184	  3.80259483	MN1	MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]	 2,754397e-78	  3,80259483	  827,99731	2,386182e-137	  3,88400143	  37,1195739	5,202822e-06	  3,87914257	  37,1198286	 3	 3	 6
ENSG00000169291	  0.45363441	SHE	Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]	 1,049479e-03	  0,45363441	   23,91298	 2,361730e-06	  0,46345143	   1,0229788	7,015591e-04	  0,46965269	   1,0227224	 3	 2	 5
ENSG00000169297	  0.18309490	NR0B1	nuclear receptor subfamily 0 group B member 1 [Source:HGNC Symbol;Acc:HGNC:7960]	 7,180315e-07	  0,18309490	   28,17044	 8,965305e-14	  0,18680932	   1,2215517	3,705620e-04	  0,19861529	   1,2212952	 3	 0	 3
ENSG00000169393	  6.29124148	ELSPBP1	epididymal sperm binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14417]	 3,578402e-06	  6,29124148	   23,18114	 5,793251e-13	  6,43643530	   1,0380954	3,637745e-04	  5,88035623	   1,0383517	 0	 3	 3
ENSG00000169418	  0.46071003	NPR1	natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943]	 2,109294e-79	  0,46071003	 3762,13289	 3,085049e-98	  0,47098169	 160,7932154	3,324340e-06	  0,47102049	 160,7929521	 3	 3	 6
ENSG00000169436	  3.02880427	COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	 8,621870e-19	  3,02880427	  230,26799	 4,445174e-47	  3,09575151	  10,3591934	8,596240e-04	  3,08659659	  10,3594494	 3	 3	 6
ENSG00000169594	  0.41328399	BNC1	basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]	 9,104078e-03	  0,41328399	   15,67389	 5,119062e-05	  0,42077436	   0,6745060	4,962545e-02	  0,43163944	   0,6742496	 2	 0	 2
ENSG00000169607	  2.01936639	CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]	 7,854750e-11	  2,01936639	  118,54101	 4,202973e-18	  2,06273614	   5,3844577	3,345758e-05	  2,05823142	   5,3847139	 3	 3	 6
ENSG00000169679	  2.12821434	BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	 1,215491e-15	  2,12821434	  193,14243	 3,915720e-27	  2,17384969	   8,7553133	1,121983e-04	  2,17046149	   8,7555693	 3	 3	 6
ENSG00000169684	  3.17050138	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]	 8,016140e-06	  3,17050138	   31,01789	 1,619243e-11	  3,24281472	   1,3963175	7,373200e-05	  3,16730170	   1,3965739	 0	 3	 3
