ENSID	RatiosMoys_.MT2_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT2_SC.	Flags_tot
ENSG00000162545	 0.603994724	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]	 4,013889e-34	 0,603994724	 1191,775926	 3,061304e-37	 0,605392050	 56,7207748	2,858459e-06	 0,605467877	 56,7189071	 3	 3	 6
ENSG00000162552	 1.542334683	WNT4	Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]	 3,662501e-19	 1,542334683	  696,011307	 7,100804e-26	 1,545931026	 33,4580666	4,474006e-05	 1,545757547	 33,4599301	 3	 3	 6
ENSG00000162571	 1.609272975	TTLL10	tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]	 6,618777e-03	 1,609272975	   32,404838	 3,796046e-05	 1,611927822	  1,5555319	2,371655e-02	 1,607192084	  1,5573973	 3	 3	 6
ENSG00000162627	 1.571554932	SNX7	sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971]	 5,137847e-08	 1,571554932	  160,022091	 1,000927e-12	 1,575982978	  7,7003741	1,169615e-03	 1,575137417	  7,7022391	 3	 3	 6
ENSG00000162631	 1.805784877	NTNG1	netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]	 2,989522e-40	 1,805784877	 2240,706682	 2,860907e-56	 1,809587117	107,5018388	1,294701e-05	 1,809461570	107,5036984	 3	 3	 6
ENSG00000162642	 0.659627484	C1orf52	chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]	 5,462534e-09	 0,659627484	  176,553786	 6,175156e-12	 0,660818395	  8,4039074	3,264158e-05	 0,661206789	  8,4020416	 3	 3	 6
ENSG00000162643	 2.143938298	DNAI3	dynein axonemal intermediate chain 3 [Source:HGNC Symbol;Acc:HGNC:30711]	 1,143488e-04	 2,143938298	   35,126709	 1,806779e-08	 2,148769372	  1,6854244	2,722972e-04	 2,132367536	  1,6872898	 3	 3	 6
ENSG00000162650	 0.597994101	ATXN7L2	ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]	 2,737393e-14	 0,597994101	  308,657831	 9,867244e-22	 0,598873051	 14,7134191	2,073846e-04	 0,599174131	 14,7115530	 3	 3	 6
ENSG00000162670	 0.485566360	BRINP3	BMP/retinoic acid inducible neural specific 3 [Source:HGNC Symbol;Acc:HGNC:22393]	 5,708544e-07	 0,485566360	   71,350356	 2,099030e-12	 0,486620964	  3,4030836	1,198795e-03	 0,488668724	  3,4012180	 3	 3	 6
ENSG00000162692	 2.025887255	VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	 2,323855e-19	 2,025887255	  310,074411	 3,393790e-32	 2,031087971	 14,8781165	1,033639e-04	 2,029583379	 14,8799811	 3	 3	 6
ENSG00000162706	 0.127601068	CADM3	cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]	4,922643e-253	 0,127601068	 1711,203787	 0,000000e+00	 0,127933417	 81,6914443	2,757651e-08	 0,128166445	 81,6895751	 3	 3	 6
ENSG00000162728	 0.019379336	KCNJ9	potassium inwardly rectifying channel subfamily J member 9 [Source:HGNC Symbol;Acc:HGNC:6270]	 9,533537e-14	 0,019379336	   72,488750	 8,460782e-54	 0,019360659	  3,4609390	1,338985e-04	 0,026207363	  3,4590734	 3	 0	 3
ENSG00000162738	 0.486911352	VANGL2	VANGL planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:15511]	 5,764680e-53	 0,486911352	 2054,513805	 8,847586e-77	 0,487967154	 97,9449271	2,686653e-05	 0,488038191	 97,9430575	 3	 3	 6
ENSG00000162746	 0.617820821	FCRLB	Fc receptor like B [Source:HGNC Symbol;Acc:HGNC:26431]	 1,940461e-03	 0,617820821	   37,310009	 1,749591e-05	 0,619566363	  1,7736465	1,003011e-03	 0,621823920	  1,7717810	 3	 3	 6
ENSG00000162779	 2.375548550	AXDND1	axonemal dynein light chain domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26564]	 4,511499e-72	 2,375548550	 2665,259316	2,271353e-112	 2,379998130	127,6908422	6,282967e-06	 2,379676851	127,6927009	 3	 3	 6
ENSG00000162783	 0.510151857	IER5	immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]	 3,423341e-15	 0,510151857	  227,837059	 8,435017e-25	 0,510928006	 10,8691110	2,434397e-04	 0,511515254	 10,8672451	 3	 3	 6
ENSG00000162873	 0.443885826	KLHDC8A	kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573]	 9,439918e-18	 0,443885826	  409,249101	 1,201758e-45	 0,444166481	 19,5538694	1,793249e-03	 0,444581032	 19,5520031	 3	 3	 6
ENSG00000162888	 1.576615940	IKBKE-AS1	IKBKE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32061]				 3,775013e-02	 1,576615940	  0,3740930				 1	 2	 3
ENSG00000162897	 0.419020906	FCAMR	Fc alpha and mu receptor [Source:HGNC Symbol;Acc:HGNC:24692]	 4,384139e-04	 0,419020906	   31,943587	 1,869675e-08	 0,421263458	  1,5184298	1,538260e-02	 0,426975572	  1,5165642	 3	 2	 5
ENSG00000162931	 1.675958440	TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	 1,672904e-07	 1,675958440	  190,121096	 4,768765e-16	 1,677873571	  9,1061367	9,308217e-03	 1,676858661	  9,1080016	 3	 3	 6
ENSG00000162976	 1.708769558	SLC66A3	solute carrier family 66 member 3 [Source:HGNC Symbol;Acc:HGNC:28503]	 1,735060e-05	 1,708769558	   70,544813	 2,697876e-09	 1,712478759	  3,3885954	2,041496e-03	 1,709455246	  3,3904607	 3	 3	 6
ENSG00000162992	 0.005526366	NEUROD1	neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:7762]	 2,292511e-09	 0,005526366	   57,413108	 8,386978e-47	 0,005572816	  2,7414925	1,362912e-05	 0,014435596	  2,7396270	 3	 0	 3
ENSG00000162997	 0.651968324	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:34379]	 3,740866e-02	 0,651968324	   24,048592	 8,677835e-04	 0,652810482	  1,1473067				 3	 3	 6
ENSG00000163013	 0.660378539	FBXO41	F-box protein 41 [Source:HGNC Symbol;Acc:HGNC:29409]	 5,214082e-07	 0,660378539	  160,348565	 2,898209e-11	 0,661584920	  7,6321118	2,846300e-03	 0,662010808	  7,6302460	 3	 3	 6
ENSG00000163032	 0.521074069	VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	 3,542693e-10	 0,521074069	  122,128452	 6,123072e-16	 0,522030330	  5,8224843	9,743277e-05	 0,523079953	  5,8206186	 3	 3	 6
ENSG00000163053	 0.610378587	SLC16A14	solute carrier family 16 member 14 [Source:HGNC Symbol;Acc:HGNC:26417]	 4,712972e-06	 0,610378587	  133,763554	 5,618111e-12	 0,611777635	  6,3698856	1,160898e-02	 0,612432210	  6,3680199	 3	 3	 6
ENSG00000163064	 0.117908026	EN1	engrailed homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3342]	 1,247325e-38	 0,117908026	  188,659097	 4,699513e-78	 0,118100035	  9,0086092	2,338335e-05	 0,120254740	  9,0067433	 3	 2	 5
ENSG00000163075	 1.837477426	CFAP221	cilia and flagella associated protein 221 [Source:HGNC Symbol;Acc:HGNC:33720]	 1,930007e-11	 1,837477426	  161,814846	 7,452464e-18	 1,842470141	  7,7725759	1,636682e-04	 1,840586023	  7,7744410	 3	 3	 6
ENSG00000163082	 1.581049277	SGPP2	sphingosine-1-phosphate phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:19953]	 3,490004e-12	 1,581049277	  289,113176	 2,042527e-18	 1,585028247	 13,9007914	2,714441e-04	 1,584543423	 13,9026561	 3	 3	 6
ENSG00000163083	 0.021071246	INHBB	inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]	 2,284789e-33	 0,021071246	  182,046234	2,833379e-114	 0,021198949	  8,6954105	1,066910e-04	 0,023924843	  8,6935447	 3	 0	 3
ENSG00000163132	 0.413018961	MSX1	msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]	 9,832490e-37	 0,413018961	  676,037182	 4,438174e-70	 0,413914112	 32,2247117	7,082199e-05	 0,414192008	 32,2228448	 3	 3	 6
ENSG00000163141	 0.396522062	BNIPL	BCL2 interacting protein like [Source:HGNC Symbol;Acc:HGNC:16976]	 2,394393e-03	 0,396522062	   18,369021	 4,155338e-06	 0,396879911	  0,8774344	2,294918e-03	 0,407488122	  0,8755689	 3	 0	 3
ENSG00000163171	 1.637984834	CDC42EP3	CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]	 2,415067e-16	 1,637984834	  525,400973	 5,079192e-28	 1,642393244	 25,2689958	6,007335e-04	 1,642066897	 25,2708599	 3	 3	 6
ENSG00000163191	 1.825482208	S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]	 2,296480e-25	 1,825482208	  794,864941	 2,342573e-44	 1,830497339	 38,1779787	1,063014e-04	 1,830124412	 38,1798421	 3	 3	 6
ENSG00000163235	 1.853578537	TGFA	transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]	 1,771652e-06	 1,853578537	   81,209943	 1,037181e-11	 1,859532407	  3,9032991	1,979079e-03	 1,855628765	  3,9051644	 3	 3	 6
ENSG00000163347	 1.631325881	CLDN1	claudin 1 [Source:HGNC Symbol;Acc:HGNC:2032]	 1,173440e-22	 1,631325881	  967,332737	 2,015544e-34	 1,635391590	 46,4871998	8,343829e-05	 1,635218271	 46,4890627	 3	 3	 6
ENSG00000163354	 0.530951430	DCST2	DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562]	 5,162866e-05	 0,530951430	   50,460323	 5,752109e-09	 0,531386634	  2,4078348	1,036129e-03	 0,533827193	  2,4059693	 3	 3	 6
ENSG00000163376	 0.549367315	KBTBD8	kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]				 6,089241e-03	 0,549367315	  0,4844724	3,287171e-02	 0,560464183	  0,4826069	 2	 0	 2
ENSG00000163378	 2.160928648	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526]	 2,841670e-10	 2,160928648	  106,623289	 1,173375e-17	 2,164750454	  5,1082879	1,790911e-04	 2,159123857	  5,1101531	 3	 3	 6
ENSG00000163380	 0.321419016	LMOD3	leiomodin 3 [Source:HGNC Symbol;Acc:HGNC:6649]	 1,092554e-15	 0,321419016	  126,112772	 3,973764e-30	 0,322224977	  6,0166941	2,986361e-04	 0,324178397	  6,0148284	 3	 3	 6
ENSG00000163395	 0.487659343	IGFN1	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	 3,441353e-13	 0,487659343	  187,067048	 1,838785e-23	 0,488492946	  8,9211760	5,048258e-04	 0,489270447	  8,9193101	 3	 3	 6
ENSG00000163449	 0.459694257	TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	 3,592624e-15	 0,459694257	  172,701156	 3,058709e-24	 0,460423630	  8,2411278	1,041843e-04	 0,461353332	  8,2392620	 3	 3	 6
ENSG00000163453	 1.631752681	IGFBP7	insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476]	 7,363140e-43	 1,631752681	 4020,705607	 1,074529e-43	 1,635637761	193,2013549	4,367260e-06	 1,635596008	193,2032097	 3	 3	 6
ENSG00000163462	 0.441988311	TRIM46	tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019]	 8,440225e-20	 0,441988311	  255,290655	 5,673829e-34	 0,442579201	 12,1802803	1,136559e-04	 0,443248009	 12,1784144	 3	 3	 6
ENSG00000163491	 2.042639023	NEK10	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]	 6,909294e-03	 2,042639023	   19,797310	 2,450447e-05	 2,043718119	  0,9480349	1,208125e-02	 2,020056640	  0,9499003	 2	 3	 5
ENSG00000163501	 0.099309771	IHH	Indian hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:5956]	 2,990244e-16	 0,099309771	   74,233469	 4,140666e-40	 0,099570003	  3,5447727	6,338796e-04	 0,105248267	  3,5429071	 3	 0	 3
ENSG00000163516	 0.586124214	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:25527]	 1,310947e-23	 0,586124214	  894,164163	 2,955861e-38	 0,587116603	 42,6109449	1,327788e-04	 0,587226262	 42,6090777	 3	 3	 6
ENSG00000163520	 0.443998614	FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	 1,888346e-41	 0,443998614	  621,435492	 2,840322e-59	 0,444934560	 29,6329574	6,007413e-06	 0,445207462	 29,6310907	 3	 3	 6
ENSG00000163531	 0.652520528	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	 3,784755e-16	 0,652520528	  528,710973	 3,979471e-22	 0,653980711	 25,1501705	1,751950e-04	 0,654115342	 25,1483041	 3	 3	 6
ENSG00000163535	 1.629302137	SGO2	shugoshin 2 [Source:HGNC Symbol;Acc:HGNC:30812]	 5,371761e-08	 1,629302137	  131,717231	 2,975278e-12	 1,632457187	  6,3257689	5,367398e-04	 1,631198616	  6,3276340	 3	 3	 6
ENSG00000163539	 0.456679039	CLASP2	cytoplasmic linker associated protein 2 [Source:HGNC Symbol;Acc:HGNC:17078]	 9,862413e-45	 0,456679039	  970,994499	 2,954285e-70	 0,457426623	 46,3312380	3,036091e-05	 0,457593918	 46,3293706	 3	 3	 6
ENSG00000163545	 1.531240423	NUAK2	NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]	 2,220807e-07	 1,531240423	  135,580803	 1,005259e-10	 1,535095585	  6,5217560	2,885583e-04	 1,534244913	  6,5236211	 3	 3	 6
ENSG00000163565	 2.592450132	IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	 9,339949e-56	 2,592450132	  968,214724	 3,817922e-94	 2,598078177	 46,3902965	9,513080e-06	 2,596882776	 46,3921596	 3	 3	 6
ENSG00000163586	 0.062503434	FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]	 1,698277e-21	 0,062503434	  111,027290	 3,647780e-63	 0,062815469	  5,2950957	3,732239e-03	 0,066927224	  5,2932300	 3	 0	 3
ENSG00000163590	 0.345727845	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L [Source:HGNC Symbol;Acc:HGNC:16381]	 1,517166e-31	 0,345727845	  402,052989	 4,113359e-62	 0,346598647	 19,1813788	1,732996e-04	 0,347171413	 19,1795125	 3	 3	 6
ENSG00000163618	 0.243543454	CADPS	calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]	 5,974458e-39	 0,243543454	  320,041412	 1,452521e-74	 0,243728599	 15,2917967	7,055352e-05	 0,244676237	 15,2899305	 3	 3	 6
ENSG00000163623	 0.078177975	NKX6-1	NK6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7839]	 1,144730e-10	 0,078177975	   42,319814	 6,107042e-27	 0,078054056	  2,0209536	3,166866e-03	 0,088427489	  2,0190880	 3	 0	 3
ENSG00000163631	 0.078279032	ALB	albumin [Source:HGNC Symbol;Acc:HGNC:399]	 1,631789e-09	 0,078279032	   36,710469	 1,666522e-23	 0,078412313	  1,7525126	6,135188e-04	 0,090346934	  1,7506470	 3	 0	 3
ENSG00000163633	 1.897561966	C4orf36	chromosome 4 open reading frame 36 [Source:HGNC Symbol;Acc:HGNC:28386]	 2,251918e-02	 1,897561966	   14,639734	 5,571029e-04	 1,900437006	  0,7017388	4,115679e-03	 1,877060672	  0,7036043	 1	 3	 4
ENSG00000163638	 1.649279815	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]	 7,599734e-37	 1,649279815	 3475,271810	 1,461559e-44	 1,652684730	166,8309818	7,719655e-06	 1,652633556	166,8328380	 3	 3	 6
ENSG00000163644	 0.632966795	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]	 1,043228e-08	 0,632966795	  156,431838	 2,508777e-12	 0,634207802	  7,4485139	2,075024e-04	 0,634710191	  7,4466481	 3	 3	 6
ENSG00000163659	 1.597568616	TIPARP	TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]	 8,536678e-17	 1,597568616	  408,772900	 5,155437e-23	 1,600590659	 19,6258891	3,580983e-05	 1,600227138	 19,6277535	 3	 3	 6
ENSG00000163673	 0.517319003	DCLK3	doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]				 4,875435e-03	 0,517319003	  0,4598928				 2	 0	 2
ENSG00000163710	 1.750834924	PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	 3,952885e-05	 1,750834924	   57,503788	 1,233901e-08	 1,755892087	  2,7647176	7,736787e-04	 1,751696043	  2,7665829	 3	 3	 6
ENSG00000163735	 2.878221507	CXCL5	C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]	 2,633063e-03	 2,878221507	   16,111802	 3,061454e-06	 2,890331217	  0,7737907	4,236433e-03	 2,794504132	  0,7756561	 0	 2	 2
ENSG00000163739	 1.982071024	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	 6,643111e-03	 1,982071024	   20,867543	 3,021560e-05	 1,989092287	  1,0025179	5,799205e-03	 1,969040355	  1,0043833	 1	 3	 4
ENSG00000163755	 1.544763220	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1 [Source:HGNC Symbol;Acc:HGNC:15597]	 7,761494e-12	 1,544763220	  254,037620	 5,044558e-16	 1,548553211	 12,2172554	5,478215e-05	 1,548073469	 12,2191202	 3	 3	 6
ENSG00000163792	 2.661899705	TCF23	transcription factor 23 [Source:HGNC Symbol;Acc:HGNC:18602]	 4,677942e-07	 2,661899705	   48,228040	 3,193043e-13	 2,666784513	  2,3097754	9,858451e-05	 2,641014447	  2,3116408	 3	 3	 6
ENSG00000163794	 0.493375825	UCN	urocortin [Source:HGNC Symbol;Acc:HGNC:12516]	 2,386118e-03	 0,493375825	   23,455528	 1,014409e-05	 0,494653694	  1,1175073	2,377361e-04	 0,500667804	  1,1156418	 3	 2	 5
ENSG00000163814	 1.777765500	CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	 1,559581e-02	 1,777765500	   21,388268	 6,543566e-05	 1,784726659	  1,0309898				 3	 3	 6
ENSG00000163817	 2.705863812	SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]	 1,409161e-04	 2,705863812	   26,060427	 1,497871e-08	 2,714243558	  1,2500521	9,403214e-05	 2,664532785	  1,2519175	 0	 3	 3
ENSG00000163840	 2.292794344	DTX3L	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	 4,303581e-27	 2,292794344	  315,815562	 6,131298e-40	 2,297970116	 15,1414403	6,262093e-06	 2,295586876	 15,1433049	 3	 3	 6
ENSG00000163873	 0.081067814	GRIK3	glutamate ionotropic receptor kainate type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4581]	 9,337004e-76	 0,081067814	  356,190635	4,052931e-144	 0,081331798	 17,0105484	1,950766e-06	 0,082567089	 17,0086821	 3	 3	 6
ENSG00000163874	 1.708031016	ZC3H12A	zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]	 2,685342e-06	 1,708031016	   84,585937	 2,941028e-10	 1,712193271	  4,0619877	6,294835e-04	 1,709671136	  4,0638529	 3	 3	 6
ENSG00000163884	 0.539494344	KLF15	KLF transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	 3,175112e-06	 0,539494344	   72,471921	 1,778632e-10	 0,540882309	  3,4523356	1,208829e-03	 0,542523506	  3,4504700	 3	 3	 6
ENSG00000163888	 0.047134052	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:24197]	 3,777506e-51	 0,047134052	  232,205168	2,491140e-121	 0,047168222	 11,0911586	9,532554e-07	 0,049198889	 11,0892926	 3	 0	 3
ENSG00000163945	 0.548287410	UVSSA	UV stimulated scaffold protein A [Source:HGNC Symbol;Acc:HGNC:29304]	 3,313767e-24	 0,548287410	  680,318393	 9,980017e-41	 0,549324900	 32,4208558	1,095055e-04	 0,549494229	 32,4189890	 3	 3	 6
ENSG00000163947	 1.542016385	ARHGEF3	Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]	 1,948240e-27	 1,542016385	 2109,520461	 1,986419e-32	 1,545114224	101,3194460	1,271590e-05	 1,545057105	101,3213057	 3	 3	 6
ENSG00000163975	 0.462358828	MELTF	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	 7,134418e-16	 0,462358828	  218,447796	 2,985495e-28	 0,463337547	 10,4154127	3,820298e-04	 0,464065994	 10,4135467	 3	 3	 6
ENSG00000164023	 1.991289466	SGMS2	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]	 8,336007e-09	 1,991289466	   99,703678	 4,371398e-15	 1,995435510	  4,7822611	3,866850e-04	 1,991099864	  4,7841263	 3	 3	 6
ENSG00000164035	 0.640807530	EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]	 1,893748e-04	 0,640807530	   61,514753	 8,273963e-07	 0,642224504	  2,9269379	9,469277e-04	 0,643450512	  2,9250723	 3	 3	 6
ENSG00000164048	 0.661831653	ZNF589	zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]	 7,909584e-11	 0,661831653	  248,880458	 2,031554e-14	 0,663309286	 11,8373637	1,263563e-04	 0,663581453	 11,8354978	 3	 3	 6
ENSG00000164061	 0.216320387	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	 3,947358e-86	 0,216320387	  610,330529	1,830642e-127	 0,216833877	 29,1329104	5,757346e-07	 0,217365791	 29,1310436	 3	 3	 6
ENSG00000164066	 0.603645094	INTU	inturned planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:29239]	 5,390705e-12	 0,603645094	  331,649303	 4,021323e-22	 0,604644279	 15,8048272	1,538907e-03	 0,604917245	 15,8029611	 3	 3	 6
ENSG00000164070	 0.500447900	HSPA4L	heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]	 3,425931e-08	 0,500447900	  134,804707	 7,603803e-18	 0,501588561	  6,4289449	8,319575e-03	 0,502616154	  6,4270791	 3	 3	 6
ENSG00000164076	 0.068521193	CAMKV	CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]	 1,055123e-70	 0,068521193	  386,054685	4,094694e-161	 0,068692374	 18,4501003	6,486447e-05	 0,069861637	 18,4482340	 3	 3	 6
ENSG00000164082	 0.114285545	GRM2	glutamate metabotropic receptor 2 [Source:HGNC Symbol;Acc:HGNC:4594]	 3,130444e-13	 0,114285545	   60,505715	 6,200443e-32	 0,114522879	  2,8916055	1,353475e-03	 0,121255929	  2,8897399	 3	 0	 3
ENSG00000164087	 1.656276247	POC1A	POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488]	 8,183673e-06	 1,656276247	   80,470648	 2,061017e-09	 1,659878103	  3,8646892	1,109287e-03	 1,657625423	  3,8665545	 3	 3	 6
ENSG00000164099	 0.627316746	PRSS12	serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]	 1,619279e-20	 0,627316746	  675,650981	 7,338560e-28	 0,628867808	 32,1313028	5,291046e-05	 0,628987481	 32,1294360	 3	 3	 6
ENSG00000164100	 0.644479587	NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	 1,419576e-03	 0,644479587	   46,219969	 1,141385e-05	 0,646137109	  2,1975434	3,849915e-03	 0,647736386	  2,1956778	 3	 3	 6
ENSG00000164107	 0.453738003	HAND2	heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808]	 7,799559e-05	 0,453738003	   39,743503	 3,391301e-09	 0,455051394	  1,8935566	3,493945e-03	 0,459152432	  1,8916911	 3	 3	 6
ENSG00000164111	 1.543936372	ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	 3,445276e-27	 1,543936372	 1287,787924	 3,004937e-30	 1,547565804	 61,9145084	1,010385e-05	 1,547471427	 61,9163704	 3	 3	 6
ENSG00000164116	 1.743437471	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	 1,752586e-20	 1,743437471	  525,412606	 7,425940e-33	 1,747747930	 25,2326794	1,095763e-04	 1,747296108	 25,2345435	 3	 3	 6
ENSG00000164120	 2.284279627	HPGD	15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]	 3,967376e-10	 2,284279627	   99,062761	 5,296272e-18	 2,288091626	  4,7439429	2,982565e-04	 2,280635808	  4,7458081	 3	 3	 6
ENSG00000164122	 0.430242541	ASB5	ankyrin repeat and SOCS box containing 5 [Source:HGNC Symbol;Acc:HGNC:17180]	 1,725429e-02	 0,430242541	   15,147298	 8,692268e-05	 0,431683407	  0,7221104	2,583411e-02	 0,443186252	  0,7202449	 3	 1	 4
ENSG00000164128	 1.501364499	NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]				 9,906884e-06	 1,501364499	  2,5133778				 3	 3	 6
ENSG00000164129	 2.307689485	NPY5R	neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]	 1,757939e-05	 2,307689485	   41,370399	 4,114720e-10	 2,310478402	  1,9805271	4,922061e-04	 2,292134935	  1,9823925	 3	 3	 6
ENSG00000164144	 1.509123632	ARFIP1	ADP ribosylation factor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21496]	 5,974435e-09	 1,509123632	  170,165580	 9,636099e-12	 1,512468517	  8,1807148	2,991368e-06	 1,511851150	  8,1825798	 3	 3	 6
ENSG00000164161	 0.556599761	HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	 2,077678e-07	 0,556599761	   98,139072	 3,322652e-12	 0,557977097	  4,6730554	8,158745e-04	 0,559108504	  4,6711898	 3	 3	 6
ENSG00000164171	 2.198255221	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	 7,833220e-37	 2,198255221	  473,808572	 6,305422e-49	 2,203095663	 22,7200697	4,173718e-07	 2,201737277	 22,7219340	 3	 3	 6
ENSG00000164180	 0.609473635	TMEM161B	transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]	 3,517160e-08	 0,609473635	  144,704164	 8,718221e-13	 0,610714851	  6,8924774	1,203150e-03	 0,611322886	  6,8906116	 3	 3	 6
