ENSID	RatiosMoys_.MT2_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT2_SC.	Flags_tot
ENSG00000156395	 0.708013701	SORCS3	sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]	 3,895543e-06	 0,708013701	  166,221408	 3,650164e-09	 0,709860283	   7,8882177	2,964744e-03	 0,710172998	   7,8863520	 3	 3	 6
ENSG00000156413	 0.657700659	FUT6	fucosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4017]	 9,884639e-03	 0,657700659	   30,612292	 2,854930e-04	 0,659518014	   1,4544611	5,115954e-03	 0,661767775	   1,4525955	 3	 3	 6
ENSG00000156453	 0.492130061	PCDH1	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	 9,836263e-10	 0,492130061	  102,321151	 1,606798e-15	 0,493152278	   4,8788471	5,643755e-05	 0,494548468	   4,8769815	 3	 3	 6
ENSG00000156466	 0.539206540	GDF6	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]				 9,641051e-03	 0,539206540	   0,4361752	4,745240e-02	 0,552014475	   0,4343097	 2	 0	 2
ENSG00000156471	 1.338503214	PTDSS1	phosphatidylserine synthase 1 [Source:HGNC Symbol;Acc:HGNC:9587]	 2,757325e-09	 1,338503214	  357,809789	 1,761899e-11	 1,341780100	  17,2541665	1,108259e-04	 1,341662074	  17,2560310	 3	 3	 6
ENSG00000156515	 0.670117916	HK1	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	 4,638069e-19	 0,670117916	  898,235712	 8,737580e-24	 0,671779828	  42,6835387	6,880817e-05	 0,671851951	  42,6816716	 3	 3	 6
ENSG00000156535	 1.606784993	CD109	CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685]	 3,795113e-05	 1,606784993	   68,573932	 4,900704e-08	 1,610834152	   3,2970854	4,277217e-04	 1,608597905	   3,2989507	 3	 3	 6
ENSG00000156599	 1.359868835	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:18472]	 4,329244e-11	 1,359868835	  522,308166	 3,304385e-14	 1,363185304	  25,1767248	2,802931e-04	 1,363092273	  25,1785887	 3	 3	 6
ENSG00000156642	 1.330657009	NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	 1,478390e-11	 1,330657009	  576,841417	 5,845537e-13	 1,333663251	  27,7991530	1,251226e-05	 1,333593951	  27,8010168	 3	 3	 6
ENSG00000156671	 0.727211457	SAMD8	sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]	 3,678577e-06	 0,727211457	  166,333230	 1,488720e-08	 0,728390726	   7,9109305	9,606630e-04	 0,728668088	   7,9090647	 3	 3	 6
ENSG00000156689	 1.652311425	GLYATL2	glycine-N-acyltransferase like 2 [Source:HGNC Symbol;Acc:HGNC:24178]				 3,836789e-03	 1,652311425	   0,6262236	2,135219e-04	 1,639012597	   0,6280890	 3	 3	 6
ENSG00000156697	 1.435802625	UTP14A	UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]	 7,845202e-06	 1,435802625	  122,784531	 2,332506e-08	 1,439073887	   5,9064755	4,946779e-04	 1,438466189	   5,9083406	 3	 3	 6
ENSG00000156709	 1.442939282	AIFM1	apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]	 2,715215e-12	 1,442939282	  449,574776	 4,132180e-17	 1,446317439	  21,6314697	1,428838e-04	 1,446145137	  21,6333339	 3	 3	 6
ENSG00000156735	 0.817631651	BAG4	BAG cochaperone 4 [Source:HGNC Symbol;Acc:HGNC:940]	 2,891787e-02	 0,817631651	   56,846474	 4,046727e-03	 0,819266029	   2,6910490				 3	 3	 6
ENSG00000156802	 1.455002861	ATAD2	ATPase family AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]	 1,967706e-08	 1,455002861	  180,434565	 6,371971e-11	 1,458017777	   8,6766535	2,344626e-05	 1,457563165	   8,6785185	 3	 3	 6
ENSG00000156804	 1.304053756	FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]	 3,800005e-04	 1,304053756	   99,446569	 2,025251e-05	 1,306893791	   4,7936526	1,477841e-04	 1,306563798	   4,7955177	 3	 3	 6
ENSG00000156853	 1.201582185	ZNF689	zinc finger protein 689 [Source:HGNC Symbol;Acc:HGNC:25173]				 4,288559e-04	 1,201582185	   5,7414625	1,286344e-02	 1,201485689	   5,7433275	 3	 3	 6
ENSG00000156869	 1.660787625	FRRS1	ferric chelate reductase 1 [Source:HGNC Symbol;Acc:HGNC:27622]	 1,130208e-03	 1,660787625	   43,067454	 1,906833e-06	 1,663679364	   2,0663524	9,038697e-03	 1,659428661	   2,0682177	 3	 3	 6
ENSG00000156885	 0.319399273	COX6A2	cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]	 1,273833e-03	 0,319399273	   16,894210	 1,011572e-06	 0,320113612	   0,8055478	1,334183e-03	 0,334548879	   0,8036823	 3	 0	 3
ENSG00000156925	 0.093692019	ZIC3	Zic family member 3 [Source:HGNC Symbol;Acc:HGNC:12874]	 4,711684e-86	 0,093692019	  450,056040	1,049960e-162	 0,093860404	  21,5039120	6,281547e-06	 0,094812432	  21,5020456	 3	 3	 6
ENSG00000156959	 0.004526642	LHFPL4	LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]	 1,577194e-19	 0,004526642	  213,073416	1,007938e-144	 0,004559491	  10,1776050	3,924867e-05	 0,006965977	  10,1757391	 3	 0	 3
ENSG00000156970	 1.612161582	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]	 5,987048e-13	 1,612161582	  245,965594	 1,744217e-17	 1,615416627	  11,8132076	3,339882e-05	 1,614780425	  11,8150724	 3	 3	 6
ENSG00000157005	 0.108885403	SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	 1,929503e-16	 0,108885403	  270,357213	5,961932e-106	 0,109241685	  12,8997771	1,271762e-03	 0,110776532	  12,8979110	 3	 3	 6
ENSG00000157014	 1.201217662	TATDN2	TatD DNase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28988]				 5,116615e-05	 1,201217662	   9,2591149	8,407814e-05	 1,201158096	   9,2609797	 3	 3	 6
ENSG00000157017	 0.293622319	GHRL	ghrelin and obestatin prepropeptide [Source:HGNC Symbol;Acc:HGNC:18129]	 2,925813e-06	 0,293622319	   40,693954	 2,298854e-14	 0,294263264	   1,9405752	8,986992e-03	 0,300764628	   1,9387097	 3	 0	 3
ENSG00000157064	 0.045396158	NMNAT2	nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]	1,513345e-182	 0,045396158	  928,648520	 0,000000e+00	 0,045525196	  44,3518186	1,233450e-07	 0,046035444	  44,3499511	 3	 3	 6
ENSG00000157087	 0.716696009	ATP2B2	ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]	 4,039729e-03	 0,716696009	   49,203201	 1,172204e-04	 0,717734806	   2,3414109	4,538807e-03	 0,718736119	   2,3395453	 3	 3	 6
ENSG00000157103	 0.103535126	SLC6A1	solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]	 1,352779e-64	 0,103535126	  316,449624	1,128472e-121	 0,103718662	  15,1101632	2,595432e-06	 0,105044894	  15,1082970	 3	 3	 6
ENSG00000157111	 0.524006384	TMEM171	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]				 8,340694e-03	 0,524006384	   0,4463038				 2	 0	 2
ENSG00000157119	 0.258097609	KLHL40	kelch like family member 40 [Source:HGNC Symbol;Acc:HGNC:30372]	 1,862696e-10	 0,258097609	   64,032106	 1,560058e-22	 0,258273962	   3,0584122	8,358767e-04	 0,262820186	   3,0565466	 3	 2	 5
ENSG00000157152	 0.335351952	SYN2	synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]	 7,592715e-09	 0,335351952	   72,701232	 1,472347e-19	 0,336456498	   3,4656846	2,919152e-03	 0,339708491	   3,4638190	 3	 3	 6
ENSG00000157168	 0.699689116	NRG1	neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]	 1,029818e-03	 0,699689116	   61,038040	 1,956615e-05	 0,701015298	   2,9039148	3,372752e-03	 0,701910142	   2,9020492	 3	 3	 6
ENSG00000157191	 1.277440243	NECAP2	NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528]	 5,066150e-06	 1,277440243	  253,174452	 6,553887e-08	 1,280176259	  12,2091348	4,474882e-04	 1,280071892	  12,2109995	 3	 3	 6
ENSG00000157193	 0.316760518	LRP8	LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]	 1,054879e-59	 0,316760518	  677,208739	 9,264925e-98	 0,317270786	  32,3365469	1,339939e-05	 0,317640066	  32,3346800	 3	 3	 6
ENSG00000157212	 1.272044025	PAXIP1	PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624]	 1,281589e-04	 1,272044025	  170,883389	 1,844940e-06	 1,274572779	   8,2363454	2,565195e-03	 1,274425477	   8,2382104	 3	 3	 6
ENSG00000157227	 1.210458003	MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	 7,855510e-09	 1,210458003	 1941,314108	 3,210098e-08	 1,213149651	  93,9001956	2,923327e-05	 1,213142803	  93,9020548	 3	 3	 6
ENSG00000157240	 1.513618740	FZD1	frizzled class receptor 1 [Source:HGNC Symbol;Acc:HGNC:4038]	 2,392635e-17	 1,513618740	 1280,503524	 4,503674e-28	 1,517759112	  61,6496914	6,707102e-04	 1,517675219	  61,6515534	 3	 3	 6
ENSG00000157303	 0.658472447	SUSD3	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]	 1,432960e-02	 0,658472447	   28,429832	 4,817065e-04	 0,660758679	   1,3485312	1,186790e-02	 0,663168255	   1,3466657	 3	 3	 6
ENSG00000157306	 0.796843488	ZFHX2-AS1	ZFHX2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52658]	 9,640070e-04	 0,796843488	  209,770817	 1,324139e-06	 0,798262029	   9,9485217	3,546627e-02	 0,798393468	   9,9466559	 3	 3	 6
ENSG00000157322	 0.486617764	CLEC18A	C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]	 1,014099e-21	 0,486617764	  369,103701	 2,872205e-36	 0,488030560	  17,5805747	1,612272e-04	 0,488426019	  17,5787085	 3	 3	 6
ENSG00000157330	 1.430031712	CFAP107	cilia and flagella associated protein 107 [Source:HGNC Symbol;Acc:HGNC:28567]				 2,014781e-02	 1,430031712	   0,6139975				 3	 3	 6
ENSG00000157335	 0.495521991	CLEC18C	C-type lectin domain family 18 member C [Source:HGNC Symbol;Acc:HGNC:28538]	 2,500348e-24	 0,495521991	  405,569465	 1,628559e-37	 0,496847905	  19,3200034	6,581250e-05	 0,497196331	  19,3181371	 3	 3	 6
ENSG00000157343	 0.421391944	ARMC12	armadillo repeat containing 12 [Source:HGNC Symbol;Acc:HGNC:21099]	 2,384909e-04	 0,421391944	   28,703536	 6,677210e-08	 0,422098774	   1,3699729	4,738726e-04	 0,428406916	   1,3681074	 3	 2	 5
ENSG00000157350	 1.366516281	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]	 5,081342e-11	 1,366516281	  601,087135	 5,476165e-15	 1,369816004	  28,9598005	2,593597e-04	 1,369731706	  28,9616643	 3	 3	 6
ENSG00000157368	 1.658244931	IL34	interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]	 1,825249e-03	 1,658244931	   37,276637	 6,546895e-06	 1,663581316	   1,7935829	3,968991e-03	 1,658691135	   1,7954483	 3	 3	 6
ENSG00000157404	 0.569364649	KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	 1,274276e-09	 0,569364649	  145,028608	 8,479342e-15	 0,570543295	   6,9104534	4,077890e-04	 0,571269329	   6,9085876	 3	 3	 6
ENSG00000157423	 1.797848594	HYDIN	HYDIN axonemal central pair apparatus protein [Source:HGNC Symbol;Acc:HGNC:19368]	 8,233191e-09	 1,797848594	  121,947247	 1,793218e-14	 1,803176489	   5,8627051	6,445169e-04	 1,800919531	   5,8645703	 3	 3	 6
ENSG00000157445	 0.308812739	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]	 3,494454e-06	 0,308812739	   48,651391	 1,472022e-15	 0,309340758	   2,3251095	1,535765e-02	 0,314557166	   2,3232439	 3	 1	 4
ENSG00000157456	 1.421706724	CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	 1,285938e-05	 1,421706724	  129,928958	 1,707641e-08	 1,424356421	   6,2474232	2,567119e-03	 1,423823920	   6,2492883	 3	 3	 6
ENSG00000157483	 1.491785966	MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	 1,350008e-13	 1,491785966	  419,290954	 1,005045e-18	 1,495273584	  20,1631729	6,611294e-05	 1,495040958	  20,1650372	 3	 3	 6
ENSG00000157502	 1.268498299	PWWP3B	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	 1,664622e-02	 1,268498299	   52,451155	 1,280502e-03	 1,270929911	   2,5294422	2,564578e-02	 1,270466353	   2,5313075	 3	 3	 6
ENSG00000157510	 0.536469320	AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	 3,233563e-08	 0,536469320	  112,521112	 3,320320e-14	 0,537704397	   5,3619289	1,469955e-03	 0,538775811	   5,3600632	 3	 3	 6
ENSG00000157542	 0.282355344	KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]	 4,247591e-06	 0,282355344	   31,941042	 5,766293e-12	 0,283035429	   1,5249937	2,924323e-04	 0,291539437	   1,5231282	 3	 0	 3
ENSG00000157551	 1.621898390	KCNJ15	potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]	 8,548375e-23	 1,621898390	  737,814375	 4,837233e-31	 1,625312870	  35,4277240	2,258274e-05	 1,625093148	  35,4295875	 3	 3	 6
ENSG00000157570	 1.238869452	TSPAN18	tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]	 7,893928e-09	 1,238869452	  881,550517	 5,090071e-09	 1,241456946	  42,5673754	2,033535e-04	 1,241436164	  42,5692381	 3	 3	 6
ENSG00000157601	 1.957507771	MX1	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]	 1,118858e-06	 1,957507771	   89,823023	 9,619162e-14	 1,962533099	   4,3122295	8,462749e-03	 1,958052707	   4,3140947	 3	 3	 6
ENSG00000157613	 1.265238164	CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]	 3,304997e-06	 1,265238164	  352,925235	 1,361575e-08	 1,268323353	  17,0506526	2,237863e-03	 1,268256039	  17,0525170	 3	 3	 6
ENSG00000157637	 1.532223457	SLC38A10	solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237]	 8,449552e-21	 1,532223457	 1298,089956	 2,333970e-29	 1,535797414	  62,3976187	7,097199e-05	 1,535708093	  62,3994806	 3	 3	 6
ENSG00000157680	 0.413052457	DGKI	diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]	 1,828756e-07	 0,413052457	   61,878721	 3,443627e-14	 0,413341494	   2,9561794	8,743394e-04	 0,416363881	   2,9543138	 3	 3	 6
ENSG00000157734	 1.405316317	SNX22	sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]	 7,072418e-17	 1,405316317	 1067,642903	 1,721989e-19	 1,408482211	  51,3884211	5,277938e-05	 1,408422694	  51,3902835	 3	 3	 6
ENSG00000157764	 0.819476732	BRAF	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	 6,629717e-04	 0,819476732	  187,855465	 2,320893e-05	 0,821009142	   8,8977201	1,266215e-02	 0,821129060	   8,8958544	 3	 3	 6
ENSG00000157765	 2.087505328	SLC34A2	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]	 1,317203e-02	 2,087505328	   16,735226	 5,422826e-05	 2,093025210	   0,8040114	3,551271e-02	 2,062486354	   0,8058768	 0	 2	 2
ENSG00000157766	 2.915847733	ACAN	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	 3,150199e-03	 2,915847733	   87,317742	 6,110573e-23	 2,922051062	   4,1884743	4,871944e-02	 2,902911489	   4,1903395	 3	 3	 6
ENSG00000157782	 0.293440202	CABP1	calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1384]	 1,171983e-05	 0,293440202	   28,854947	 6,933124e-11	 0,294153867	   1,3765851	2,878759e-05	 0,303290618	   1,3747196	 3	 0	 3
ENSG00000157800	 0.804423111	SLC37A3	solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651]	 1,682192e-04	 0,804423111	  172,963299	 1,172414e-05	 0,806242025	   8,1854519	2,427434e-03	 0,806391122	   8,1835861	 3	 3	 6
ENSG00000157827	 1.241854620	FMNL2	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	 1,037896e-07	 1,241854620	  629,193155	 1,118273e-08	 1,244181300	  30,3426715	1,859464e-04	 1,244151317	  30,3445350	 3	 3	 6
ENSG00000157833	 0.470850105	GAREM2	GRB2 associated regulator of MAPK1 subtype 2 [Source:HGNC Symbol;Acc:HGNC:27172]	 7,652123e-30	 0,470850105	  415,382508	 9,785570e-42	 0,471786169	  19,8106208	1,018126e-05	 0,472158179	  19,8087545	 3	 3	 6
ENSG00000157837	 1.211561736	SPPL3	signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]	 1,480592e-05	 1,211561736	  311,527579	 2,399152e-06	 1,214292129	  15,0715480	1,937421e-04	 1,214248894	  15,0734125	 3	 3	 6
ENSG00000157851	 0.265549578	DPYSL5	dihydropyrimidinase like 5 [Source:HGNC Symbol;Acc:HGNC:20637]	1,367553e-169	 0,265549578	 2794,968248	8,193709e-228	 0,266015611	 133,4554695	1,116182e-06	 0,266118294	 133,4535981	 3	 3	 6
ENSG00000157856	 1.369414302	DRC1	dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]	 2,714789e-03	 1,369414302	   61,149699	 4,631205e-05	 1,373006601	   2,9496020	1,302205e-02	 1,372164810	   2,9514673	 3	 3	 6
ENSG00000157870	 0.821007431	PRXL2B	peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]	 1,055500e-04	 0,821007431	  257,712095	 6,956388e-06	 0,822996546	  12,1719132	3,810671e-03	 0,823082582	  12,1700473	 3	 3	 6
ENSG00000157873	 0.312846559	TNFRSF14	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	 3,120096e-21	 0,312846559	  151,639892	 1,471717e-35	 0,313367032	   7,2396968	5,497600e-06	 0,315031542	   7,2378310	 3	 3	 6
ENSG00000157881	 0.814250775	PANK4	pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366]	 3,463872e-04	 0,814250775	  159,642832	 3,453852e-05	 0,815671626	   7,5683084	1,437013e-03	 0,815819774	   7,5664427	 3	 3	 6
ENSG00000157927	 0.370713148	RADIL	Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]	 1,143964e-15	 0,370713148	  136,852628	 1,306892e-27	 0,371512472	   6,5303940	9,534176e-05	 0,373073599	   6,5285282	 3	 3	 6
ENSG00000157978	 1.457925755	LDLRAP1	low density lipoprotein receptor adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:18640]	 6,456976e-07	 1,457925755	  138,846367	 1,955367e-09	 1,461027844	   6,6760925	5,962643e-05	 1,460428590	   6,6779575	 3	 3	 6
ENSG00000157985	 0.623204533	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]	 1,796284e-20	 0,623204533	  846,687913	 1,203378e-30	 0,624783492	  40,2742424	1,801446e-04	 0,624880895	  40,2723753	 3	 3	 6
ENSG00000158006	 1.344665105	PAFAH2	platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]	 9,906488e-05	 1,344665105	  113,416315	 1,424585e-06	 1,347781921	   5,4667970	1,663814e-03	 1,347394530	   5,4686621	 3	 3	 6
ENSG00000158014	 0.453988449	SLC30A2	solute carrier family 30 member 2 [Source:HGNC Symbol;Acc:HGNC:11013]	 2,216778e-09	 0,453988449	  129,321161	 3,826703e-20	 0,455763114	   6,1563308	2,872181e-03	 0,457027160	   6,1544651	 3	 3	 6
ENSG00000158019	 1.638110135	BABAM2	BRISC and BRCA1 A complex member 2 [Source:HGNC Symbol;Acc:HGNC:1106]	 1,292918e-14	 1,638110135	  300,991185	 1,709377e-20	 1,641247659	  14,4457759	3,234096e-05	 1,640679234	  14,4476405	 3	 3	 6
ENSG00000158022	 0.349058421	TRIM63	tripartite motif containing 63 [Source:HGNC Symbol;Acc:HGNC:16007]	 1,064379e-03	 0,349058421	   19,508633	 5,780292e-07	 0,350350834	   0,9297068	2,113266e-03	 0,361864988	   0,9278413	 3	 0	 3
ENSG00000158042	 0.827738805	MRPL17	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]	 1,183000e-03	 0,827738805	  131,459789	 2,344051e-04	 0,829285359	   6,2231642	4,066203e-04	 0,829443665	   6,2212986	 3	 3	 6
ENSG00000158062	 1.319689495	UBXN11	UBX domain protein 11 [Source:HGNC Symbol;Acc:HGNC:30600]	 3,497720e-06	 1,319689495	  361,428428	 1,149763e-10	 1,322222226	  17,3983470	6,588687e-03	 1,322120163	  17,4002113	 3	 3	 6
ENSG00000158089	 1.973389181	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]	 9,970955e-33	 1,973389181	  839,339720	 1,824310e-54	 1,978974120	  40,3093460	6,779637e-05	 1,978475264	  40,3112093	 3	 3	 6
ENSG00000158109	 0.821754241	TPRG1L	tumor protein p63 regulated 1 like [Source:HGNC Symbol;Acc:HGNC:27007]	 5,384316e-04	 0,821754241	  153,580626	 8,302101e-05	 0,823752966	   7,2525104	8,542623e-04	 0,823896293	   7,2506447	 3	 3	 6
ENSG00000158122	 1.369726797	PRXL2C	peroxiredoxin like 2C [Source:HGNC Symbol;Acc:HGNC:16881]	 5,897372e-03	 1,369726797	   45,313182	 3,374427e-04	 1,372342388	   2,1794563	3,099262e-04	 1,371208905	   2,1813217	 3	 3	 6
ENSG00000158163	 1.210234196	DZIP1L	DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]	 3,287958e-02	 1,210234196	   50,831322	 6,445964e-03	 1,212693583	   2,4563881	1,544295e-02	 1,212433905	   2,4582534	 3	 3	 6
ENSG00000158164	 0.665065995	TMSB15A	thymosin beta 15A [Source:HGNC Symbol;Acc:HGNC:30744]	 5,165759e-05	 0,665065995	   85,240378	 1,579322e-07	 0,666167812	   4,0600849	2,227920e-03	 0,666948258	   4,0582192	 3	 3	 6
ENSG00000158169	 1.319271703	FANCC	FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	 3,091202e-06	 1,319271703	  176,645033	 9,944842e-08	 1,321906463	   8,5075950	9,550012e-06	 1,321698316	   8,5094599	 3	 3	 6
ENSG00000158201	 1.534380993	ABHD3	abhydrolase domain containing 3, phospholipase [Source:HGNC Symbol;Acc:HGNC:18718]	 1,556615e-03	 1,534380993	   45,994681	 1,202669e-05	 1,536304266	   2,2056606	3,518249e-03	 1,533785862	   2,2075259	 3	 3	 6
ENSG00000158234	 1.502897340	FAIM	Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703]	 8,754901e-04	 1,502897340	   50,180274	 1,122990e-05	 1,505490287	   2,4098991	2,420288e-04	 1,503463392	   2,4117645	 3	 3	 6
ENSG00000158258	 0.634802108	CLSTN2	calsyntenin 2 [Source:HGNC Symbol;Acc:HGNC:17448]	 5,633288e-04	 0,634802108	  507,321065	 2,016996e-23	 0,636904116	  24,0926438	8,333083e-03	 0,637057480	  24,0907774	 3	 3	 6
ENSG00000158286	 1.491008770	RNF207	ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]	 3,469250e-03	 1,491008770	  556,997520	 6,634277e-21	 1,493709521	  26,7450136	2,347034e-02	 1,493535332	  26,7468775	 3	 3	 6
ENSG00000158296	 0.428395401	SLC13A3	solute carrier family 13 member 3 [Source:HGNC Symbol;Acc:HGNC:14430]	 4,584988e-13	 0,428395401	  139,140779	 3,172205e-23	 0,429490034	   6,6354015	3,434075e-04	 0,430771126	   6,6335358	 3	 3	 6
ENSG00000158321	 0.651742250	AUTS2	activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262]	 7,901676e-28	 0,651742250	 1584,548156	 5,310833e-30	 0,652905718	  75,4409680	8,867391e-06	 0,652950861	  75,4390996	 3	 3	 6
ENSG00000158373	 0.669708865	H2BC5	H2B clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4747]	 1,442265e-06	 0,669708865	  173,246260	 2,341786e-11	 0,670814461	   8,2470856	6,134004e-03	 0,671189453	   8,2452198	 3	 3	 6
ENSG00000158402	 1.210653732	CDC25C	cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]				 1,349315e-02	 1,210653732	   1,8181440	7,852326e-03	 1,210311893	   1,8200094	 3	 3	 6
ENSG00000158417	 1.242196702	EIF5B	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]	 8,546260e-07	 1,242196702	  562,290477	 1,598812e-08	 1,244838754	  27,1463617	9,683106e-04	 1,244805016	  27,1482254	 3	 3	 6
ENSG00000158445	 0.370248790	KCNB1	potassium voltage-gated channel subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:6231]	 8,635559e-16	 0,370248790	  146,031047	 4,353843e-29	 0,370741665	   6,9737525	2,693584e-04	 0,372207126	   6,9718867	 3	 3	 6
ENSG00000158470	 1.209690724	B4GALT5	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	 1,940743e-04	 1,209690724	  347,374773	 1,696379e-06	 1,212888611	  16,8430680	1,335024e-02	 1,212850581	  16,8449324	 3	 3	 6
ENSG00000158483	 1.583673275	FAM86C1P	family with sequence similarity 86 member C1, pseudogene [Source:HGNC Symbol;Acc:HGNC:25561]	 3,255192e-02	 1,583673275	   18,958310	 9,592859e-04	 1,589744742	   0,9144434	3,110690e-02	 1,582347851	   0,9163088	 3	 3	 6
ENSG00000158552	 0.806840853	ZFAND2B	zinc finger AN1-type containing 2B [Source:HGNC Symbol;Acc:HGNC:25206]	 3,537643e-04	 0,806840853	  148,093735	 3,160346e-05	 0,808509592	   7,0123976	1,321179e-03	 0,808680162	   7,0105319	 3	 3	 6
