ENSID	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_Voom	Flags_.MT1_PMO.	Flags_.MT1_SC.	Flags_tot
ENSG00000177875	0.8164417	CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	2,943912e-03	0,8164417	  98,150559	2,063669e-04	0,8145246	  4,6557786	2,714023e-03	0,8147871	  4,6533184	 3	 3	 6
ENSG00000177984	1.9656272	LCN15	lipocalin 15 [Source:HGNC Symbol;Acc:HGNC:33777]				9,322067e-08	1,9656272	  1,9369133				 3	 3	 6
ENSG00000178171	0.7377560	AMER3	APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771]	4,061837e-02	0,7377560	  26,807745	4,506807e-03	0,7362181	  1,2656935	1,914374e-02	0,7379483	  1,2632334	 3	 3	 6
ENSG00000178235	0.8308856	SLITRK1	SLIT and NTRK like family member 1 [Source:HGNC Symbol;Acc:HGNC:20297]	3,780502e-02	0,8308856	  46,536090	7,834829e-03	0,8288411	  2,2110083	1,117316e-02	0,8293260	  2,2085482	 3	 3	 6
ENSG00000178403	0.7893394	NEUROG2	neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]				1,763843e-04	0,7893394	  3,2615627				 3	 3	 6
ENSG00000178522	0.4276962	AMBN	ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]				2,406610e-07	0,4276962	  1,0820537				 2	 1	 3
ENSG00000178623	1.3231459	GPR35	G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]	3,424221e-02	1,3231459	  32,057574	4,306528e-03	1,3206097	  1,4931816	2,385518e-02	1,3196080	  1,4956415	 3	 3	 6
ENSG00000178715	1.4677810	---	ribosomal protein S16 (RPS16) pseudogene				5,936232e-03	1,4677810	  0,7720677	1,679908e-03	1,4630175	  0,7745277	 3	 3	 6
ENSG00000178860	0.8076158	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	4,344103e-03	0,8076158	 140,630082	1,346194e-05	0,8053762	  6,6784555	3,166895e-02	0,8055742	  6,6759953	 3	 3	 6
ENSG00000179023	1.2768325	KLHDC7A	kelch domain containing 7A [Source:HGNC Symbol;Acc:HGNC:26791]				3,354520e-02	1,2768325	  0,8560792				 3	 3	 6
ENSG00000179044	1.2452409	EXOC3L1	exocyst complex component 3 like 1 [Source:HGNC Symbol;Acc:HGNC:27540]							4,940317e-03	1,2452409	  0,7417597	 3	 3	 6
ENSG00000179111	0.6804680	HES7	hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977]				2,398048e-02	0,6804680	  0,4467084				 3	 2	 5
ENSG00000179292	0.7388642	TMEM151A	transmembrane protein 151A [Source:HGNC Symbol;Acc:HGNC:28497]				1,685083e-02	0,7388642	  0,7976687	4,299040e-03	0,7415558	  0,7952087	 3	 3	 6
ENSG00000179796	0.6261243	LRRC3B	leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]	2,240141e-03	0,6261243	  62,439804	8,727081e-08	0,6246150	  2,9441525				 3	 3	 6
ENSG00000180176	0.6948361	TH	tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]				2,182378e-06	0,6948361	  3,0078544				 3	 3	 6
ENSG00000180316	1.3949923	PNPLA1	patatin like phospholipase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21246]							6,300329e-03	1,3949923	  0,4015620	 3	 3	 6
ENSG00000180425	1.2014581	C11orf71	chromosome 11 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:25937]	2,171698e-02	1,2014581	  60,998153							 3	 3	 6
ENSG00000180440	1.2464159	SERTM1	serine rich and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33792]							2,706756e-02	1,2464159	  0,7260937	 3	 3	 6
ENSG00000180537	0.8099536	RNF182	ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]				1,097872e-02	0,8099536	  1,6059032	1,367953e-02	0,8107440	  1,6034431	 3	 3	 6
ENSG00000180660	0.7418256	MAB21L1	mab-21 like 1 [Source:HGNC Symbol;Acc:HGNC:6757]	1,820582e-03	0,7418256	 118,162213	2,623798e-07	0,7396959	  5,5934472	3,822780e-02	0,7400800	  5,5909870	 3	 3	 6
ENSG00000180745	1.4197062	CLRN3	clarin 3 [Source:HGNC Symbol;Acc:HGNC:20795]				6,833706e-03	1,4197062	  0,8840934	4,714450e-02	1,4164665	  0,8865534	 3	 3	 6
ENSG00000180767	1.2307915	CHST13	carbohydrate sulfotransferase 13 [Source:HGNC Symbol;Acc:HGNC:21755]				2,049735e-02	1,2307915	  1,2962860				 3	 3	 6
ENSG00000180818	1.2597899	HOXC10	homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]	1,805994e-02	1,2597899	  53,026672	1,560913e-03	1,2571212	  2,4633467	2,528948e-02	1,2567804	  2,4658065	 3	 3	 6
ENSG00000180828	0.7116715	BHLHE22	basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]	4,786896e-02	0,7116715	  29,421172	8,211773e-04	0,7101717	  1,3887337				 3	 3	 6
ENSG00000180999	1.4120509	C1orf105	chromosome 1 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:29591]				1,607804e-02	1,4120509	  0,6820039	1,193965e-03	1,4080413	  0,6844639	 3	 3	 6
ENSG00000181004	1.2193280	BBS12	Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648]				1,742583e-02	1,2193280	  1,4672054	3,705556e-02	1,2189660	  1,4696653	 3	 3	 6
ENSG00000181072	0.7983281	CHRM2	cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]	4,190286e-02	0,7983281	  36,866167	7,855187e-03	0,7966211	  1,7451816	1,220241e-02	0,7974341	  1,7427215	 3	 3	 6
ENSG00000181195	1.3615822	PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	1,234345e-03	1,3615822	  87,686936	6,576428e-06	1,3585318	  4,0816025	1,390252e-02	1,3580467	  4,0840623	 3	 3	 6
ENSG00000181215	0.6350643	C4orf50	chromosome 4 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:33766]	8,188955e-03	0,6350643	  29,208702	1,345037e-04	0,6331533	  1,3783221	5,070261e-03	0,6359680	  1,3758620	 3	 3	 6
ENSG00000181617	0.5385325	FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	1,376952e-05	0,5385325	  59,061159	3,717765e-09	0,5376454	  2,7776897	3,318195e-04	0,5397627	  2,7752295	 3	 3	 6
ENSG00000181656	0.6080772	GPR88	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]				3,282172e-02	0,6080772	  0,3654494	2,325055e-02	0,6198052	  0,3629894	 3	 0	 3
ENSG00000182050	0.7886938	MGAT4C	MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]				1,345631e-02	0,7886938	  1,2442048	6,287233e-03	0,7899070	  1,2417447	 3	 3	 6
ENSG00000182253	0.7779425	SYNM	synemin [Source:HGNC Symbol;Acc:HGNC:24466]	6,121694e-03	0,7779425	  60,083678	6,379501e-04	0,7763669	  2,8403597	1,521155e-03	0,7769520	  2,8378996	 3	 3	 6
ENSG00000182326	0.7532261	C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	4,721677e-06	0,7532261	 258,664703	3,500510e-10	0,7515825	 12,2237886	4,094285e-03	0,7517450	 12,2213282	 3	 3	 6
ENSG00000182557	1.3439938	SPNS3	SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative) [Source:HGNC Symbol;Acc:HGNC:28433]							2,107693e-02	1,3439938	  0,3205528	 2	 3	 5
ENSG00000182676	0.2594607	PPP1R27	protein phosphatase 1 regulatory subunit 27 [Source:HGNC Symbol;Acc:HGNC:16813]	1,324840e-05	0,2594607	  27,310157	3,169553e-11	0,2587489	  1,2833227	5,933884e-04	0,2695752	  1,2808626	 3	 0	 3
ENSG00000182712	0.8246480	CMC4	C-X9-C motif containing 4 [Source:HGNC Symbol;Acc:HGNC:35428]				2,944099e-02	0,8246480	  1,3260734	2,377893e-03	0,8254878	  1,3236133	 3	 3	 6
ENSG00000182732	0.7176774	RGS6	regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]				1,580842e-02	0,7176774	  0,7688323	4,257122e-02	0,7208658	  0,7663722	 3	 3	 6
ENSG00000182993	0.7544737	C12orf60	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]	1,774149e-03	0,7544737	  94,959156	1,049553e-05	0,7528083	  4,4877920	2,243161e-02	0,7532467	  4,4853318	 3	 3	 6
ENSG00000183307	0.8184527	TMEM121B	transmembrane protein 121B [Source:HGNC Symbol;Acc:HGNC:1844]	3,106721e-02	0,8184527	  57,762871	2,235033e-03	0,8163032	  2,7438562				 3	 3	 6
ENSG00000183486	0.6978456	MX2	MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]				1,330225e-02	0,6978456	  0,7991580				 3	 3	 6
ENSG00000183549	1.4797879	ACSM5	acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060]				2,231240e-02	1,4797879	  0,5125789	4,986072e-03	1,4722364	  0,5150389	 2	 3	 5
ENSG00000183631	1.3296063	PRR32	proline rich 32 [Source:HGNC Symbol;Acc:HGNC:34498]				4,049554e-02	1,3296063	  0,5710350	3,804488e-02	1,3268208	  0,5734950	 3	 3	 6
ENSG00000183747	1.3384715	ACSM2A	acyl-CoA synthetase medium chain family member 2A [Source:HGNC Symbol;Acc:HGNC:32017]	2,334265e-03	1,3384715	  86,203574	1,821153e-05	1,3359868	  4,0175169	2,899136e-02	1,3355669	  4,0199767	 3	 3	 6
ENSG00000183784	1.9347444	DOCK8-AS1	DOCK8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26436]	8,190860e-03	1,9347444	  18,111263	1,323605e-04	1,9308013	  0,8466227	1,517751e-04	1,9111733	  0,8490826	 2	 3	 5
ENSG00000183873	0.7788702	SCN5A	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]	2,487961e-02	0,7788702	  41,343087	3,127323e-03	0,7775219	  1,9525380	1,275920e-02	0,7783652	  1,9500779	 3	 3	 6
ENSG00000184058	1.2661579	TBX1	T-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11592]	4,885473e-02	1,2661579	  38,355408	6,057282e-03	1,2631452	  1,7801085				 3	 3	 6
ENSG00000184113	1.2284571	CLDN5	claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]	3,179578e-02	1,2284571	  45,646483	6,215191e-03	1,2260680	  2,1203633	1,716917e-02	1,2257936	  2,1228232	 3	 3	 6
ENSG00000184144	0.8258821	CNTN2	contactin 2 [Source:HGNC Symbol;Acc:HGNC:2172]				6,115668e-07	0,8258821	 18,9561014				 3	 3	 6
ENSG00000184156	0.6524806	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	1,367188e-03	0,6524806	  75,297427	8,061608e-08	0,6512606	  3,5478761				 3	 3	 6
ENSG00000184206	0.6505117	GOLGA6L4	golgin A6 family like 4 [Source:HGNC Symbol;Acc:HGNC:27256]				9,356692e-03	0,6505117	  0,6190489				 2	 2	 4
ENSG00000184254	0.8145527	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]				1,163436e-02	0,8145527	  1,7481898				 3	 3	 6
ENSG00000184344	1.2934140	GDF3	growth differentiation factor 3 [Source:HGNC Symbol;Acc:HGNC:4218]				1,639456e-02	1,2934140	  1,0394263				 3	 3	 6
ENSG00000184374	0.6846394	COLEC10	collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]				2,819112e-02	0,6846394	  0,5245716	1,625147e-02	0,6902694	  0,5221115	 3	 2	 5
ENSG00000184524	0.8296397	CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]				2,508345e-02	0,8296397	  1,3769511				 3	 3	 6
ENSG00000184557	0.6631401	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	9,459594e-13	0,6631401	 357,898452	5,119433e-19	0,6616818	 16,8730665	8,787569e-05	0,6618823	 16,8706059	 3	 3	 6
ENSG00000184588	0.7770058	PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	2,743494e-03	0,7770058	  89,362415	5,284497e-05	0,7752403	  4,2280493	1,197741e-02	0,7756370	  4,2255891	 3	 3	 6
ENSG00000184611	0.6491597	KCNH7	potassium voltage-gated channel subfamily H member 7 [Source:HGNC Symbol;Acc:HGNC:18863]				3,494935e-02	0,6491597	  0,3970430	4,389600e-02	0,6580692	  0,3945830	 3	 1	 4
ENSG00000184908	1.2550773	CLCNKB	chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]				3,492893e-02	1,2550773	  1,0070286				 3	 3	 6
ENSG00000185022	0.7829425	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]	1,367595e-02	0,7829425	  47,193347	1,759875e-03	0,7812518	  2,2326932	1,266246e-03	0,7819690	  2,2302332	 3	 3	 6
ENSG00000185215	0.8268608	TNFAIP2	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	8,269975e-04	0,8268608	 302,087763	1,956281e-06	0,8249490	 14,3372161	2,059432e-02	0,8250267	 14,3347558	 3	 3	 6
ENSG00000185596	1.2398470	WASH3P	WASP family homolog 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:24362]	2,011783e-02	1,2398470	  76,942627	6,529676e-04	1,2376383	  3,5791561				 3	 3	 6
ENSG00000185666	0.8306245	SYN3	synapsin III [Source:HGNC Symbol;Acc:HGNC:11496]	3,906026e-02	0,8306245	  59,307224	3,706371e-03	0,8285955	  2,8173699				 3	 3	 6
ENSG00000185669	1.2191545	SNAI3	snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]							3,932361e-03	1,2191545	  0,6699736	 3	 3	 6
ENSG00000185834	0.7769724	RPL12P4	ribosomal protein L12 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16587]				3,265062e-02	0,7769724	  0,8613570	6,607537e-03	0,7788857	  0,8588969	 3	 3	 6
ENSG00000185955	1.3620189	SPACDR	sperm acrosome developmental regulator [Source:HGNC Symbol;Acc:HGNC:22135]							1,662300e-02	1,3620189	  0,4146812	 3	 3	 6
ENSG00000186212	1.2129872	SOWAHB	sosondowah ankyrin repeat domain family member B [Source:HGNC Symbol;Acc:HGNC:32958]	4,036109e-02	1,2129872	  41,550459	1,026461e-02	1,2106162	  1,9286832	7,573180e-03	1,2103726	  1,9311431	 3	 3	 6
ENSG00000186369	1.4277488	SERTAD4BP	SERTA domain containing 4B, pseudogene [Source:HGNC Symbol;Acc:HGNC:44296]				1,002802e-02	1,4277488	  0,7407875				 3	 3	 6
ENSG00000186377	1.3096767	CYP4X1	cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]				2,206067e-02	1,3096767	  0,7607635				 3	 3	 6
ENSG00000186487	0.7439114	MYT1L	myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]	4,679856e-04	0,7439114	  99,846496	2,654730e-06	0,7420624	  4,7207071	5,284917e-03	0,7425105	  4,7182469	 3	 3	 6
ENSG00000186493	1.3285136	IRX2-DT	IRX2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:24226]				2,846062e-02	1,3285136	  0,7721881				 3	 3	 6
ENSG00000186510	1.3581042	CLCNKA	chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]	1,988240e-02	1,3581042	  34,342264	1,504117e-03	1,3555168	  1,6003536	1,550219e-02	1,3543086	  1,6028136	 3	 3	 6
ENSG00000186766	1.5111668	FOXI2	forkhead box I2 [Source:HGNC Symbol;Acc:HGNC:32448]				1,653636e-02	1,5111668	  0,6075963				 2	 2	 4
ENSG00000186827	0.7255191	TNFRSF4	TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]				1,971631e-02	0,7255191	  0,7769868				 3	 3	 6
ENSG00000186868	0.8060770	MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	4,274721e-05	0,8060770	 610,385208	5,488869e-09	0,8041114	 28,9427890	9,491064e-03	0,8041576	 28,9403283	 3	 3	 6
ENSG00000186960	0.5800593	LINC01551	long intergenic non-protein coding RNA 1551 [Source:HGNC Symbol;Acc:HGNC:19828]				1,005756e-05	0,5800593	  1,2476333				 2	 1	 3
ENSG00000187140	1.3151601	FOXD3	forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]				2,648541e-02	1,3151601	  0,7209176				 3	 3	 6
ENSG00000187193	2.2011051	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	9,379680e-18	2,2011051	 240,541363	2,314355e-32	2,1972328	 11,2555113	1,714964e-04	2,1946615	 11,2579707	 3	 3	 6
ENSG00000187550	0.6613555	SBK2	SH3 domain binding kinase family member 2 [Source:HGNC Symbol;Acc:HGNC:34416]	2,042998e-02	0,6613555	  25,540192	9,792697e-04	0,6602063	  1,2029737	1,415790e-02	0,6630230	  1,2005136	 3	 3	 6
ENSG00000187608	0.7826307	ISG15	ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]				5,336028e-03	0,7826307	  1,8898351				 3	 3	 6
ENSG00000187653	1.2529977	TMSB4XP8	TMSB4X pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:11885]				3,652408e-02	1,2529977	  0,9101662	4,286802e-02	1,2521191	  0,9126261	 3	 3	 6
ENSG00000187783	1.2090901	TMEM72	transmembrane protein 72 [Source:HGNC Symbol;Acc:HGNC:31658]	4,170779e-02	1,2090901	  45,285398	1,128979e-02	1,2063199	  2,0977648	1,765868e-02	1,2061100	  2,1002247	 3	 3	 6
ENSG00000187867	1.2172468	PALM3	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]				8,731595e-03	1,2172468	  1,9743515				 3	 3	 6
ENSG00000187908	1.5577026	DMBT1	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]				1,441656e-02	1,5577026	  0,4918989				 1	 2	 3
ENSG00000188011	0.7189821	RTP5	receptor transporter protein 5 (putative) [Source:HGNC Symbol;Acc:HGNC:26585]				9,469213e-03	0,7189821	  0,8118749	2,853071e-02	0,7219789	  0,8094149	 3	 3	 6
ENSG00000188153	0.5313868	COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	5,693404e-29	0,5313868	 963,195502	1,660893e-53	0,5303109	 45,3214016	4,595135e-05	0,5304449	 45,3189399	 3	 3	 6
ENSG00000188674	0.5716783	C2orf80	chromosome 2 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:34352]				6,270774e-03	0,5716783	  0,5553610	4,295080e-02	0,5807835	  0,5529009	 3	 1	 4
ENSG00000188779	0.7737793	SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]				1,302953e-06	0,7737793	  7,0024406				 3	 3	 6
ENSG00000188859	0.6148314	FAM78B	family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]	1,080379e-02	0,6148314	  25,659788	1,424253e-04	0,6129733	  1,2103407	8,782102e-03	0,6164938	  1,2078806	 3	 3	 6
ENSG00000188869	0.6524240	TMC3	transmembrane channel like 3 [Source:HGNC Symbol;Acc:HGNC:22995]				2,705492e-02	0,6524240	  0,4361388				 3	 1	 4
ENSG00000189056	0.8293795	RELN	reelin [Source:HGNC Symbol;Acc:HGNC:9957]	3,043812e-05	0,8293795	 370,002917	1,299621e-06	0,8276111	 17,5500949	1,675531e-03	0,8276730	 17,5476345	 3	 3	 6
ENSG00000189136	0.8048356	UBE2Q2P1	UBE2Q2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37439]				4,381911e-02	0,8048356	  0,7878748				 3	 3	 6
ENSG00000189233	1.4894005	NUGGC	nuclear GTPase, germinal center associated [Source:HGNC Symbol;Acc:HGNC:33550]				3,836834e-02	1,4894005	  0,3737525				 1	 2	 3
ENSG00000189292	1.3614085	ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]							4,331722e-02	1,3614085	  0,3740096	 3	 3	 6
ENSG00000189367	0.8147761	KIAA0408	KIAA0408 [Source:HGNC Symbol;Acc:HGNC:21636]	1,490480e-03	0,8147761	 143,841390	2,127898e-05	0,8127739	  6,8254937	1,036265e-02	0,8129557	  6,8230335	 3	 3	 6
ENSG00000189410	0.7969611	SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]				1,419034e-02	0,7969611	  1,1341768				 3	 3	 6
ENSG00000189420	0.7401434	ZFP92	ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12865]				1,721797e-02	0,7401434	  0,8673654	1,951187e-02	0,7425996	  0,8649053	 3	 3	 6
ENSG00000196091	1.2144183	MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	1,885391e-03	1,2144183	 130,696876	1,052194e-04	1,2120704	  6,0682985	8,705508e-03	1,2119912	  6,0707581	 3	 3	 6
ENSG00000196136	0.6317338	SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	9,050173e-03	0,6317338	  30,716826	1,680641e-04	0,6305128	  1,4464170	2,070428e-02	0,6332299	  1,4439569	 3	 3	 6
ENSG00000196247	0.8251334	ZNF107	zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887]	4,420146e-02	0,8251334	  39,956454	1,037169e-02	0,8232605	  1,8958185	4,892761e-03	0,8238559	  1,8933585	 3	 3	 6
ENSG00000196376	0.8302451	SLC35F1	solute carrier family 35 member F1 [Source:HGNC Symbol;Acc:HGNC:21483]	2,868387e-02	0,8302451	  82,985775	7,741430e-04	0,8281774	  3,9434848				 3	 3	 6
ENSG00000196482	1.2293500	ESRRG	estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]	2,536008e-02	1,2293500	  47,243845	6,105813e-03	1,2265119	  2,1903406	2,769507e-03	1,2262447	  2,1928005	 3	 3	 6
ENSG00000196611	0.4665907	MMP1	matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]	5,966826e-04	0,4665907	  28,317980	8,151577e-07	0,4657072	  1,3314848	3,300542e-04	0,4714229	  1,3290247	 3	 2	 5
ENSG00000196639	0.7033047	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]				2,973390e-02	0,7033047	  0,6175169				 3	 2	 5
ENSG00000196954	0.7163395	CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]				3,890368e-02	0,7163395	  0,5260940	4,850827e-03	0,7210193	  0,5236340	 3	 3	 6
ENSG00000197168	0.7602831	NEK5	NIMA related kinase 5 [Source:HGNC Symbol;Acc:HGNC:7748]				2,890629e-02	0,7602831	  0,8237127				 3	 3	 6
ENSG00000197191	1.4171226	CYSRT1	cysteine rich tail 1 [Source:HGNC Symbol;Acc:HGNC:30529]	8,749694e-03	1,4171226	  46,519650	1,660560e-04	1,4147594	  2,1716796	4,143749e-02	1,4134688	  2,1741395	 3	 3	 6
ENSG00000197635	1.2519001	DPP4	dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]	1,262291e-06	1,2519001	 423,620101	1,631559e-08	1,2493900	 19,6881079	1,307851e-03	1,2493507	 19,6905666	 3	 3	 6
ENSG00000197768	1.2877159	STPG3	sperm-tail PG-rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:37285]				1,363511e-02	1,2877159	  1,1422390	1,288993e-02	1,2867255	  1,1446989	 3	 3	 6
ENSG00000197893	0.6947830	NRAP	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]				1,747135e-02	0,6947830	  0,5672574				 2	 2	 4
ENSG00000197927	0.7226380	NBEAP2	neurobeachin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:40003]				3,357059e-02	0,7226380	  0,5861322				 3	 3	 6
ENSG00000197959	0.8047928	DNM3	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	3,633061e-02	0,8047928	  49,258543	3,500906e-03	0,8029992	  2,3333400				 3	 3	 6
ENSG00000197980	1.6106340	LEKR1	leucine, glutamate and lysine rich 1 [Source:HGNC Symbol;Acc:HGNC:33765]				2,560979e-02	1,6106340	  0,4155405	3,760004e-02	1,5947646	  0,4180005	 1	 2	 3
ENSG00000198010	0.6004511	DLGAP2	DLG associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2906]				6,864696e-03	0,6004511	  0,4839085				 2	 1	 3
ENSG00000198208	0.8076799	RPS6KL1	ribosomal protein S6 kinase like 1 [Source:HGNC Symbol;Acc:HGNC:20222]	1,146041e-02	0,8076799	  70,236391	6,430950e-04	0,8057877	  3,3296408	2,424276e-02	0,8061832	  3,3271807	 3	 3	 6
ENSG00000198216	0.7722217	CACNA1E	calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]	7,213168e-03	0,7722217	  77,244895	6,204829e-05	0,7705033	  3,6540424				 3	 3	 6
ENSG00000198400	1.2166927	NTRK1	neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]							5,217720e-03	1,2166927	  0,6353087	 3	 3	 6
ENSG00000198417	2.6896010	MT1F	metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]	1,026334e-27	2,6896010	 298,213456	5,120839e-49	2,6843705	 13,9571617	3,420587e-05	2,6801471	 13,9596210	 3	 3	 6
ENSG00000198569	1.4021313	SLC34A3	solute carrier family 34 member 3 [Source:HGNC Symbol;Acc:HGNC:20305]	5,842853e-03	1,4021313	  80,490848	5,661326e-06	1,3998668	  3,7579254				 3	 3	 6
ENSG00000198598	0.8187164	MMP17	matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]	1,717272e-02	0,8187164	  85,217375	5,198080e-04	0,8166980	  4,0448216				 3	 3	 6
ENSG00000198673	0.7744206	TAFA2	TAFA chemokine like family member 2 [Source:HGNC Symbol;Acc:HGNC:21589]				9,842271e-03	0,7744206	  1,2897667	1,188121e-02	0,7757254	  1,2873066	 3	 3	 6
ENSG00000198744	1.2247250	MTCO3P12	MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]	3,540919e-02	1,2247250	  43,825906	6,964182e-03	1,2219064	  2,0313422	1,582586e-02	1,2216354	  2,0338021	 3	 3	 6
ENSG00000198771	1.3725351	RCSD1	RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]				9,419563e-03	1,3725351	  0,8983707	9,547554e-03	1,3701335	  0,9008307	 3	 3	 6
ENSG00000198840	1.2138799	MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]	1,715620e-07	1,2138799	1004,411443	4,486650e-08	1,2111555	 46,5487648	2,781492e-04	1,2111453	 46,5512214	 3	 3	 6
