ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000168065	1.2825180	SLC22A11	solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]				 2,692079e-02	1,2825180	  0,9507451				 3	 3	 6
ENSG00000168071	1.4823680	CCDC88B	coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757]	8,898715e-04	1,4823680	  74,69095	 1,149901e-06	1,4774463	  3,5461449	2,624933e-02	1,4760326	  3,5468650	 3	 3	 6
ENSG00000168079	1.5939178	SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]				 3,546650e-02	1,5939178	  0,3914191				 0	 2	 2
ENSG00000168135	1.2512383	KCNJ4	potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]				 2,895030e-02	1,2512383	  0,9894457				 3	 3	 6
ENSG00000168237	1.2660398	GLYCTK	glycerate kinase [Source:HGNC Symbol;Acc:HGNC:24247]	7,619946e-03	1,2660398	  70,77469	 5,500792e-04	1,2621156	  3,3441398	1,593679e-02	1,2616886	  3,3448600	 3	 3	 6
ENSG00000168243	0.7561794	GNG4	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]				 1,480687e-02	0,7561794	  1,0297805				 3	 3	 6
ENSG00000168334	0.4257786	XIRP1	xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]	6,846309e-06	0,4257786	  49,21545	 3,542500e-11	0,4243732	  2,3672255	2,954423e-03	0,4278278	  2,3665051	 3	 3	 6
ENSG00000168389	0.6487959	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid [Source:HGNC Symbol;Acc:HGNC:25897]				 1,046221e-02	0,6487959	  0,6471551	1,348550e-02	0,6536176	  0,6464347	 3	 2	 5
ENSG00000168394	0.6434495	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]	4,491028e-08	0,6434495	 143,19955	 1,453712e-11	0,6415506	  6,9024064	1,219764e-05	0,6420262	  6,9016858	 3	 3	 6
ENSG00000168398	0.5498160	BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	2,153111e-02	0,5498160	  16,13135	 7,861024e-04	0,5485224	  0,7753237	4,758625e-03	0,5550489	  0,7746033	 3	 2	 5
ENSG00000168412	0.6617215	MTNR1A	melatonin receptor 1A [Source:HGNC Symbol;Acc:HGNC:7463]				 1,122315e-02	0,6617215	  0,6376224	1,181603e-02	0,6662768	  0,6369020	 3	 3	 6
ENSG00000168453	0.3172098	HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	2,067973e-04	0,3172098	  24,25336	 9,515555e-09	0,3163169	  1,1631834	5,860101e-03	0,3260769	  1,1624630	 3	 0	 3
ENSG00000168497	1.3715948	CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]				 2,546095e-02	1,3715948	  0,6278000				 3	 3	 6
ENSG00000168509	0.7159734	HJV	hemojuvelin BMP co-receptor [Source:HGNC Symbol;Acc:HGNC:4887]				 3,366012e-02	0,7159734	  0,5965872				 3	 3	 6
ENSG00000168530	0.5772418	MYL1	myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]	7,765680e-10	0,5772418	 254,07530	 5,290952e-21	0,5757680	 12,2237516	2,807900e-03	0,5761397	 12,2230306	 3	 3	 6
ENSG00000168676	1.3133401	KCTD19	potassium channel tetramerization domain containing 19 [Source:HGNC Symbol;Acc:HGNC:24753]							4,562101e-02	1,3133401	  0,5520317	 3	 3	 6
ENSG00000168702	0.7953699	LRP1B	LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]							1,209338e-02	0,7953699	  0,7020103	 3	 3	 6
ENSG00000168884	0.8107449	TNIP2	TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118]	1,732797e-03	0,8107449	 114,41490	 1,084793e-04	0,8082790	  5,5570715	1,007387e-03	0,8084596	  5,5563509	 3	 3	 6
ENSG00000168890	1.2590465	TMEM150A	transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]	3,622367e-04	1,2590465	 139,43092	 2,043272e-05	1,2551824	  6,5855656	6,738184e-04	1,2549774	  6,5862856	 3	 3	 6
ENSG00000168913	0.8279961	ENHO	energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838]							3,813455e-02	0,8279961	  0,2299428	 3	 3	 6
ENSG00000168970	1.2243978	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough [Source:HGNC Symbol;Acc:HGNC:34449]				 3,533468e-06	1,2243978	 14,7105772				 3	 3	 6
ENSG00000168994	0.8260547	PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]	4,079336e-03	0,8260547	 122,05743	 2,339343e-04	0,8236836	  5,9320283	7,861126e-03	0,8238285	  5,9313077	 3	 3	 6
ENSG00000169174	1.3827052	PCSK9	proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]				 3,200255e-03	1,3827052	  1,2838277				 3	 3	 6
ENSG00000169242	0.7951093	EFNA1	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	5,957930e-04	0,7951093	 144,93216	 1,249055e-05	0,7928865	  7,0242268	3,652884e-03	0,7930516	  7,0235061	 3	 3	 6
ENSG00000169245	0.2639845	CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	4,146600e-04	0,2639845	  23,69808	 2,180875e-09	0,2636934	  1,1339574				 2	 0	 2
ENSG00000169258	0.5975155	GPRIN1	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]	1,484801e-04	0,5975155	  52,40077	 3,654527e-07	0,5957016	  2,5235617	2,606421e-04	0,5973376	  2,5228412	 3	 3	 6
ENSG00000169271	0.5331714	HSPB3	heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248]	7,414312e-03	0,5331714	  29,69491	 5,695594e-06	0,5318427	  1,4283324				 3	 3	 6
ENSG00000169282	0.7516262	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]				 1,769571e-02	0,7516262	  0,8419183				 3	 3	 6
ENSG00000169330	1.2487722	MINAR1	membrane integral NOTCH2 associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:29172]							4,868097e-02	1,2487722	  0,8291856	 3	 3	 6
ENSG00000169393	0.6454789	ELSPBP1	epididymal sperm binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14417]				 5,561286e-03	0,6454789	  0,7454472	2,567442e-02	0,6497478	  0,7447268	 3	 3	 6
ENSG00000169429	0.2064247	CXCL8	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	1,639052e-17	0,2064247	 121,44090	 1,324824e-40	0,2059622	  5,8231359	1,330842e-03	0,2086040	  5,8224152	 3	 3	 6
ENSG00000169432	0.5960608	SCN9A	sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]	3,793036e-05	0,5960608	  62,12336	 5,976108e-08	0,5943881	  2,9902942	1,215465e-04	0,5957782	  2,9895737	 3	 3	 6
ENSG00000169436	0.5434669	COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	7,177811e-17	0,5434669	 606,22769	 7,649486e-39	0,5418140	 29,1676508	9,230005e-04	0,5419949	 29,1669291	 3	 3	 6
ENSG00000169629	1.3038650	RGPD8	RANBP2 like and GRIP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:9849]							3,655309e-02	1,3038650	  0,3291550	 2	 3	 5
ENSG00000169715	2.2689232	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	5,659151e-16	2,2689232	 304,84743	 9,641591e-39	2,2612044	 14,5378308	1,442524e-03	2,2586931	 14,5385504	 3	 3	 6
ENSG00000169851	0.7934911	PCDH7	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	3,945356e-05	0,7934911	 214,90840	 8,431891e-07	0,7911309	 10,4217737	2,857999e-04	0,7912439	 10,4210529	 3	 3	 6
ENSG00000169856	1.4842248	ONECUT1	one cut homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8138]				 4,018027e-02	1,4842248	  0,4020349	4,481723e-03	1,4717012	  0,4027552	 1	 3	 4
ENSG00000169903	0.5925551	TM4SF4	transmembrane 4 L six family member 4 [Source:HGNC Symbol;Acc:HGNC:11856]	1,426383e-04	0,5925551	  56,61539	 1,238343e-07	0,5908452	  2,7252544	3,147024e-03	0,5923958	  2,7245340	 3	 3	 6
ENSG00000169994	1.4383951	MYO7B	myosin VIIB [Source:HGNC Symbol;Acc:HGNC:7607]	1,709290e-05	1,4383951	 236,72677	 5,865520e-12	1,4332359	 11,2246656	1,554218e-02	1,4328699	 11,2253854	 3	 3	 6
ENSG00000170049	1.2115945	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6230]				 7,545652e-03	1,2115945	  2,4322437				 3	 3	 6
ENSG00000170122	1.2492804	FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]							5,881061e-03	1,2492804	  0,2478665	 2	 3	 5
ENSG00000170161	1.4794099	FAM88B	family with sequence similarity 88 member B [Source:HGNC Symbol;Acc:HGNC:31457]				 1,344873e-02	1,4794099	  0,6624344	3,563442e-02	1,4718818	  0,6631547	 3	 3	 6
ENSG00000170162	0.4266866	VGLL2	vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]	8,515459e-08	0,4266866	  62,28992	 3,721834e-13	0,4254955	  2,9924855	2,680609e-05	0,4282211	  2,9917651	 3	 3	 6
ENSG00000170276	0.6072353	HSPB2	heat shock protein family B (small) member 2 [Source:HGNC Symbol;Acc:HGNC:5247]	1,044097e-02	0,6072353	  23,85794	 3,117205e-04	0,6057049	  1,1479977	1,175881e-03	0,6091168	  1,1472773	 3	 3	 6
ENSG00000170345	0.7075303	FOS	Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]	3,426284e-05	0,7075303	 209,43124	 8,599772e-11	0,7057788	 10,0962513	1,680859e-02	0,7060017	 10,0955305	 3	 3	 6
ENSG00000170379	1.3932502	TCAF2	TRPM8 channel associated factor 2 [Source:HGNC Symbol;Acc:HGNC:26878]				 3,710959e-02	1,3932502	  0,5299454	1,675766e-03	1,3870155	  0,5306657	 3	 3	 6
ENSG00000170385	1.3071059	SLC30A1	solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]	1,461226e-06	1,3071059	 283,12804	 9,823185e-09	1,3029856	 13,3961398	7,312633e-04	1,3028405	 13,3968594	 3	 3	 6
ENSG00000170439	1.2622527	METTL7B	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]				 1,521485e-02	1,2622527	  1,2190250				 3	 3	 6
ENSG00000170571	0.6875573	EMB	embigin [Source:HGNC Symbol;Acc:HGNC:30465]				 2,171412e-02	0,6875573	  0,6201499				 3	 3	 6
ENSG00000170608	0.5878774	FOXA3	forkhead box A3 [Source:HGNC Symbol;Acc:HGNC:5023]	4,691718e-04	0,5878774	  46,91417	 8,716030e-07	0,5862513	  2,2572737	3,539964e-03	0,5881626	  2,2565532	 3	 3	 6
ENSG00000170624	0.8024279	SGCD	sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]	1,142766e-02	0,8024279	  67,32274	 9,176761e-04	0,7999373	  3,2687076	1,009108e-02	0,8002696	  3,2679871	 3	 3	 6
ENSG00000170681	0.7593538	CAVIN4	caveolae associated protein 4 [Source:HGNC Symbol;Acc:HGNC:33742]	4,849527e-02	0,7593538	  29,83167	 6,059633e-03	0,7575651	  1,4403206	4,640779e-02	0,7586439	  1,4396002	 3	 3	 6
ENSG00000170689	0.8074702	HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]	7,508539e-04	0,8074702	 165,45270	 1,284326e-05	0,8050736	  8,0304460	5,285658e-03	0,8052026	  8,0297253	 3	 3	 6
ENSG00000170835	1.5473804	CEL	carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848]	4,410708e-02	1,5473804	  19,09577	 3,051597e-03	1,5419685	  0,9067457				 3	 3	 6
ENSG00000170893	1.6951583	TRH	thyrotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]	1,446633e-02	1,6951583	  21,79524	 3,720247e-04	1,6894518	  1,0363952	1,306733e-02	1,6792798	  1,0371155	 3	 3	 6
ENSG00000170961	0.6896954	HAS2	hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]	9,441611e-05	0,6896954	 104,10651	 7,420563e-08	0,6878323	  5,0199214	5,834866e-03	0,6883340	  5,0192008	 3	 3	 6
ENSG00000171097	1.2105896	KYAT1	kynurenine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1564]	4,576858e-02	1,2105896	  44,18443	 1,165503e-02	1,2069145	  2,0813728	1,806294e-02	1,2065023	  2,0820931	 3	 3	 6
ENSG00000171159	0.8328082	BBLN	bublin coiled coil protein [Source:HGNC Symbol;Acc:HGNC:17823]				 4,281232e-04	0,8328082	  5,8280565	8,845966e-04	0,8329419	  5,8273359	 3	 3	 6
ENSG00000171201	1.7809096	SMR3B	submaxillary gland androgen regulated protein 3B [Source:HGNC Symbol;Acc:HGNC:17326]				 7,755948e-13	1,7809096	  5,4925308				 3	 3	 6
ENSG00000171223	0.5559450	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]	1,501782e-26	0,5559450	1336,76651	 4,074182e-46	0,5544623	 64,2932484	8,719206e-05	0,5545401	 64,2925251	 3	 3	 6
ENSG00000171236	0.5311439	LRG1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]	1,399907e-03	0,5311439	  34,99856	 1,606965e-06	0,5297549	  1,6825050	1,647402e-02	0,5330325	  1,6817846	 3	 3	 6
ENSG00000171310	0.6688260	CHST11	carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]	1,326064e-05	0,6688260	  96,18013	 3,168676e-08	0,6667272	  4,6407236	1,396860e-04	0,6673420	  4,6400030	 3	 3	 6
ENSG00000171345	0.7510550	KRT19	keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]	1,286393e-07	0,7510550	 951,04559	 3,202820e-13	0,7489417	 45,9813268	3,386148e-03	0,7489780	 45,9806044	 3	 3	 6
ENSG00000171450	0.6671719	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]				 4,787161e-02	0,6671719	  0,3694243	1,447526e-02	0,6747282	  0,3687040	 3	 1	 4
ENSG00000171476	0.5774474	HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	6,759728e-09	0,5774474	 210,60918	 7,087733e-19	0,5759617	 10,1274036	3,575592e-03	0,5764099	 10,1266828	 3	 3	 6
ENSG00000171560	0.6946446	FGA	fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]	2,148363e-02	0,6946446	  26,68125	 1,378561e-03	0,6921515	  1,2902560	6,659508e-03	0,6940440	  1,2895356	 3	 3	 6
ENSG00000171759	1.6296138	PAH	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	2,260789e-02	1,6296138	  19,94000	 1,035054e-03	1,6234373	  0,9474105	1,068965e-02	1,6143820	  0,9481308	 3	 3	 6
ENSG00000171798	1.2030247	KNDC1	kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]	4,286930e-04	1,2030247	 508,28711							 3	 3	 6
ENSG00000171817	1.3707020	ZNF540	zinc finger protein 540 [Source:HGNC Symbol;Acc:HGNC:25331]							2,665619e-02	1,3707020	  0,4763410	 3	 3	 6
ENSG00000171847	0.8171231	FAM90A1	family with sequence similarity 90 member A1 [Source:HGNC Symbol;Acc:HGNC:25526]							4,396204e-02	0,8171231	  0,1791411	 2	 0	 2
ENSG00000171877	0.8197470	FRMD5	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]				 2,079828e-02	0,8197470	  1,4896805	1,122744e-02	0,8203465	  1,4889601	 3	 3	 6
ENSG00000171951	1.3298205	SCG2	secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575]				 9,703313e-03	1,3298205	  1,2231857				 3	 3	 6
ENSG00000172031	0.6716323	EPHX4	epoxide hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:23758]				 3,858430e-02	0,6716323	  0,3847985	3,267179e-02	0,6787094	  0,3840781	 3	 0	 3
ENSG00000172216	0.6840069	CEBPB	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	1,675487e-06	0,6840069	 151,89891	 4,500747e-10	0,6821988	  7,3231959	8,543099e-04	0,6825548	  7,3224752	 3	 3	 6
ENSG00000172232	1.4395871	AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]				 1,114107e-02	1,4395871	  0,7833166				 3	 3	 6
ENSG00000172247	0.6568193	C1QTNF4	C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]	8,933313e-04	0,6568193	  58,58957	 2,616233e-06	0,6549414	  2,8232469	9,839033e-03	0,6560204	  2,8225264	 3	 3	 6
ENSG00000172350	1.5579072	ABCG4	ATP binding cassette subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:13884]				 5,855036e-03	1,5579072	  0,7226476	1,965614e-02	1,5484825	  0,7233679	 3	 3	 6
ENSG00000172361	0.8016095	CFAP53	cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]				 4,049286e-02	0,8016095	  0,9089284				 3	 3	 6
ENSG00000172367	1.5220924	NHERF4	NHERF family PDZ scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:19891]	6,535338e-03	1,5220924	  53,86301	 1,332893e-05	1,5152575	  2,5525263				 3	 3	 6
ENSG00000172399	0.6726460	MYOZ2	myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]				 3,708474e-03	0,6726460	  0,9560994				 3	 3	 6
ENSG00000172456	0.7914750	FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	2,229152e-02	0,7914750	  46,54461	 2,876605e-03	0,7892463	  2,2553254	6,477177e-03	0,7897767	  2,2546049	 3	 3	 6
ENSG00000172461	1.4186488	FUT9	fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]	1,520495e-04	1,4186488	  81,18042	 2,876369e-06	1,4141855	  3,8517020	1,202697e-04	1,4132156	  3,8524221	 3	 3	 6
ENSG00000172508	1.2469482	CARNS1	carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]	6,590021e-03	1,2469482	 116,35484	 1,241343e-04	1,2426216	  5,4827139				 3	 3	 6
ENSG00000172716	0.5975059	SLFN11	schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]	1,444916e-05	0,5975059	  88,36359	 7,673157e-10	0,5959652	  4,2519573	3,885899e-03	0,5969364	  4,2512367	 3	 3	 6
ENSG00000172717	0.6174649	GARIN2	golgi associated RAB2 interactor family member 2 [Source:HGNC Symbol;Acc:HGNC:20101]				 5,799576e-03	0,6174649	  0,6063838	4,633733e-02	0,6235174	  0,6056635	 3	 2	 5
ENSG00000172824	1.3194836	CES4A	carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741]	4,205947e-02	1,3194836	  52,97496	 7,677708e-04	1,3147044	  2,5025670				 3	 3	 6
ENSG00000172828	1.2463343	CES3	carboxylesterase 3 [Source:HGNC Symbol;Acc:HGNC:1865]				 3,021123e-02	1,2463343	  1,0984417				 3	 3	 6
ENSG00000172955	1.4367527	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	1,580749e-02	1,4367527	  32,28533	 6,970505e-04	1,4322290	  1,5324921	2,007534e-02	1,4295764	  1,5332124	 3	 3	 6
ENSG00000172965	0.7273725	MIR4435-2HG	MIR4435-2 host gene [Source:HGNC Symbol;Acc:HGNC:35163]	4,614257e-04	0,7273725	  75,58942	 1,241927e-05	0,7250816	  3,6552542	3,405677e-05	0,7256222	  3,6545337	 3	 3	 6
ENSG00000172985	0.7780371	SH3RF3	SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]				 8,856047e-03	0,7780371	  1,4617580				 3	 3	 6
ENSG00000172987	0.7436104	HPSE2	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]				 4,751486e-02	0,7436104	  0,5501729	3,269955e-02	0,7467281	  0,5494525	 3	 3	 6
ENSG00000172995	0.7457197	ARPP21	cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]	1,540921e-03	0,7457197	  68,96955	 6,187587e-05	0,7435623	  3,3346941	3,577083e-04	0,7440815	  3,3339736	 3	 3	 6
ENSG00000173077	0.8272494	DELEC1	deleted in esophageal cancer 1 [Source:HGNC Symbol;Acc:HGNC:23658]				 4,583335e-02	0,8272494	  1,0746391				 3	 3	 6
ENSG00000173110	0.5105777	HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	4,646747e-02	0,5105777	  56,99003	 1,905853e-09	0,5092980	  2,7379380	3,708002e-02	0,5114908	  2,7372175	 3	 3	 6
ENSG00000173163	0.8182753	COMMD1	copper metabolism domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23024]	2,681207e-02	0,8182753	  48,14985	 5,437127e-03	0,8156798	  2,3419345	4,388455e-04	0,8160777	  2,3412141	 3	 3	 6
ENSG00000173209	1.2795325	AHSA2P	activator of HSP90 ATPase homolog 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20437]	5,517295e-04	1,2795325	 598,29776	 2,851470e-09	1,2751640	 28,2469428				 3	 3	 6
ENSG00000173210	0.6695909	ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	1,381261e-05	0,6695909	  95,79597	 3,429972e-08	0,6674856	  4,6230511	1,644216e-04	0,6681001	  4,6223305	 3	 3	 6
ENSG00000173227	0.3360044	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]	6,963128e-05	0,3360044	  31,90420	 6,389279e-10	0,3356510	  1,5291018	7,437973e-03	0,3426952	  1,5283814	 3	 1	 4
ENSG00000173269	1.4271742	MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]	2,170137e-03	1,4271742	  53,23955	 6,838363e-05	1,4221482	  2,5235496	2,468263e-03	1,4206102	  2,5242699	 3	 3	 6
ENSG00000173275	1.2294557	ZNF449	zinc finger protein 449 [Source:HGNC Symbol;Acc:HGNC:21039]	2,848788e-02	1,2294557	  47,31548	 6,852457e-03	1,2253520	  2,2283826	3,009031e-03	1,2248888	  2,2291028	 3	 3	 6
ENSG00000173442	0.7962223	EHBP1L1	EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]	1,974287e-03	0,7962223	 144,23000	 1,101610e-05	0,7937893	  6,9988841	2,405897e-02	0,7939536	  6,9981635	 3	 3	 6
ENSG00000173457	0.7822208	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B [Source:HGNC Symbol;Acc:HGNC:9057]	5,522479e-07	0,7822208	 341,48465	 1,535516e-08	0,7798145	 16,5538644	1,511087e-05	0,7798931	 16,5531433	 3	 3	 6
ENSG00000173465	0.8241181	ZNRD2	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]	2,424346e-04	0,8241181	 251,76626	 1,015184e-05	0,8216764	 12,2381633	1,538575e-03	0,8217481	 12,2374424	 3	 3	 6
ENSG00000173530	0.8260749	TNFRSF10D	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	1,494192e-02	0,8260749	 104,90539	 5,187535e-04	0,8239213	  5,0908077				 3	 3	 6
ENSG00000173531	1.3035199	MST1	macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]	2,362778e-04	1,3035199	 283,27425	 1,462353e-08	1,2992920	 13,3965128	2,784833e-02	1,2991506	 13,3972324	 3	 3	 6
ENSG00000173535	0.7855536	TNFRSF10C	TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]							9,018284e-03	0,7855536	  0,4436950	 3	 3	 6
ENSG00000173559	1.2236056	NABP1	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]				 1,391539e-02	1,2236056	  1,6550232				 3	 3	 6
ENSG00000173698	0.7727555	ADGRG2	adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516]	5,094133e-06	0,7727555	 451,20184	 5,717102e-10	0,7701125	 21,8890234	3,485478e-03	0,7701770	 21,8883021	 3	 3	 6
ENSG00000173762	1.2201617	CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]							2,556943e-02	1,2201617	  0,4893737	 3	 3	 6
ENSG00000173805	0.7721186	HAP1	huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]							1,288844e-02	0,7721186	  0,2298039	 2	 0	 2
ENSG00000173826	1.3760722	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]				 1,482444e-02	1,3760722	  0,7948542				 3	 3	 6
ENSG00000173838	0.7069818	MARCHF10	membrane associated ring-CH-type finger 10 [Source:HGNC Symbol;Acc:HGNC:26655]				 4,289204e-02	0,7069818	  0,5044817	3,498220e-02	0,7113520	  0,5037613	 3	 3	 6
ENSG00000173846	0.8118756	PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]				 8,204904e-03	0,8118756	  1,9457430				 3	 3	 6
ENSG00000173926	0.7999123	MARCHF3	membrane associated ring-CH-type finger 3 [Source:HGNC Symbol;Acc:HGNC:28728]				 1,187127e-02	0,7999123	  1,5443826	1,190772e-03	0,8006145	  1,5436622	 3	 3	 6
ENSG00000173930	1.4156099	SLCO4C1	solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]	2,344121e-06	1,4156099	 165,39949	 2,093043e-09	1,4110020	  7,8450456	1,232815e-03	1,4105328	  7,8457656	 3	 3	 6
ENSG00000174059	0.6328637	CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	2,731224e-02	0,6328637	  33,07381	 1,636898e-04	0,6318106	  1,5882269				 3	 3	 6
ENSG00000174177	0.7803661	CTU2	cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]	3,986366e-03	0,7803661	  70,12640	 2,398813e-04	0,7777553	  3,4026651	1,556295e-03	0,7781439	  3,4019447	 3	 3	 6
ENSG00000174307	0.7120176	PHLDA3	pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]	1,704041e-06	0,7120176	 176,69925	 1,212899e-09	0,7100527	  8,5285131	5,683626e-04	0,7103093	  8,5277923	 3	 3	 6
