ENSID	RatiosMoys_.MT2_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT2_SC.	Flags_tot
ENSG00000173805	 0.293971705	HAP1	huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812]	 4,099720e-07	 0,293971705	  38,595859	 1,526297e-13	 0,294601062	  1,8422797	6,653548e-06	 0,301440108	  1,8404142	 3	 0	 3
ENSG00000173825	 0.235287222	TIGD3	tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]	 7,923815e-07	 0,235287222	  32,002770	 1,596274e-13	 0,235967973	  1,5273347	1,995426e-05	 0,245543239	  1,5254691	 3	 0	 3
ENSG00000173826	 0.489957433	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	 4,667805e-06	 0,489957433	  64,490818	 1,829262e-11	 0,491791249	  3,0676340	3,609012e-03	 0,494019755	  3,0657684	 3	 3	 6
ENSG00000173838	 3.136576726	MARCHF10	membrane associated ring-CH-type finger 10 [Source:HGNC Symbol;Acc:HGNC:26655]	 8,332594e-04	 3,136576726	  17,662126	 5,084986e-07	 3,147400179	  0,8471448	3,746941e-04	 3,034062406	  0,8490103	 0	 3	 3
ENSG00000173917	 0.385935095	HOXB2	homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113]	 3,074091e-30	 0,385935095	 691,065732	 1,515879e-77	 0,386720080	 32,9823534	6,587876e-04	 0,387015761	 32,9804865	 3	 3	 6
ENSG00000173918	 3.971421203	C1QTNF1	C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]	 4,149643e-36	 3,971421203	 252,656182	 2,940946e-62	 3,976905737	 12,0925295	1,207763e-05	 3,960675365	 12,0943944	 3	 3	 6
ENSG00000173930	 2.359195008	SLCO4C1	solute carrier organic anion transporter family member 4C1 [Source:HGNC Symbol;Acc:HGNC:23612]	 1,236310e-27	 2,359195008	 330,585489	 3,972185e-43	 2,365990688	 15,8635982	2,701080e-05	 2,363462897	 15,8654629	 3	 3	 6
ENSG00000173991	 0.363673702	TCAP	titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]	 1,933025e-05	 0,363673702	  33,628187	 2,903177e-10	 0,364197727	  1,6058311	4,067917e-04	 0,370642260	  1,6039656	 3	 1	 4
ENSG00000174059	 2.085468373	CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	 6,287769e-04	 2,085468373	  30,223659	 1,972288e-07	 2,090540680	  1,4510167	3,667859e-03	 2,073468497	  1,4528821	 3	 3	 6
ENSG00000174125	 6.410244893	TLR1	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	 6,829585e-05	 6,410244893	  17,515881	 6,189076e-10	 6,401569575	  0,8376001	1,461343e-03	 5,717037935	  0,8394655	 0	 2	 2
ENSG00000174136	 0.288119513	RGMB	repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]	3,029958e-105	 0,288119513	1282,053353	2,414257e-155	 0,288724616	 61,1932414	2,004198e-06	 0,288935554	 61,1913732	 3	 3	 6
ENSG00000174145	 0.125609440	NWD2	NACHT and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29229]	 1,552715e-07	 0,125609440	  29,208925	 8,931445e-17	 0,125755065	  1,3938378	5,663226e-04	 0,139287053	  1,3919722	 3	 0	 3
ENSG00000174279	 0.000000000	EVX2	even-skipped homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3507]	 8,346059e-10	 0,000000000	  38,358165	 5,797065e-34	 0,000000000	  1,8295124	7,695319e-05	 0,013368504	  1,8276469	 3	 0	 3
ENSG00000174348	 2.426836148	PODN	podocan [Source:HGNC Symbol;Acc:HGNC:23174]	 4,441600e-16	 2,426836148	 146,419916	 7,260739e-26	 2,432240283	  7,0173526	6,574529e-06	 2,425956693	  7,0192177	 3	 3	 6
ENSG00000174403	 0.258310481	CRMA	cardiomyocyte maturation associated lncRNA [Source:HGNC Symbol;Acc:HGNC:26393]	 5,403491e-32	 0,258310481	 226,122098	 2,367030e-56	 0,258558911	 10,7984746	1,719177e-05	 0,259850695	 10,7966086	 3	 3	 6
ENSG00000174407	 0.197374081	MIR1-1HG	MIR1-1 host gene [Source:HGNC Symbol;Acc:HGNC:16159]	 3,882661e-07	 0,197374081	  34,581713	 8,703100e-16	 0,197671805	  1,6533736	3,767084e-03	 0,207384512	  1,6515081	 3	 0	 3
ENSG00000174460	 0.432557145	ZCCHC12	zinc finger CCHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:27273]	 1,644534e-10	 0,432557145	 123,907134	 9,389790e-22	 0,432999417	  5,9133359	1,393787e-03	 0,434420086	  5,9114702	 3	 3	 6
ENSG00000174473	 0.164308060	GALNTL6	polypeptide N-acetylgalactosaminyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:33844]	 3,223660e-10	 0,164308060	  45,868195	 4,812827e-22	 0,164501682	  2,1900039	2,735845e-04	 0,172442824	  2,1881383	 3	 0	 3
ENSG00000174498	 0.423757639	IGDCC3	immunoglobulin superfamily DCC subclass member 3 [Source:HGNC Symbol;Acc:HGNC:9700]	 1,971313e-33	 0,423757639	 601,091720	 1,825165e-62	 0,424493033	 28,6861392	1,402276e-04	 0,424794703	 28,6842725	 3	 3	 6
ENSG00000174521	 0.085972001	TTC9B	tetratricopeptide repeat domain 9B [Source:HGNC Symbol;Acc:HGNC:26395]	 3,028681e-23	 0,085972001	  98,358770	 1,029927e-52	 0,086159157	  4,6969573	5,215040e-06	 0,090573719	  4,6950916	 3	 0	 3
ENSG00000174529	 0.496646771	TMEM81	transmembrane protein 81 [Source:HGNC Symbol;Acc:HGNC:32349]	 1,087321e-04	 0,496646771	  40,530738	 2,529030e-08	 0,498146026	  1,9289037				 3	 3	 6
ENSG00000174640	 2.086156631	SLCO2A1	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]	 1,008482e-36	 2,086156631	 846,507673	 6,087567e-61	 2,091103230	 40,5990658	2,448847e-05	 2,090482274	 40,6009291	 3	 3	 6
ENSG00000174672	 0.076936797	BRSK2	BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]	1,940269e-171	 0,076936797	1194,574172	 0,000000e+00	 0,077089510	 57,0683639	7,363918e-06	 0,077461308	 57,0664958	 3	 3	 6
ENSG00000174680	 0.427530745	GRIK1-AS1	GRIK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:16458]	 4,452921e-03	 0,427530745	  17,594812	 1,447848e-05	 0,427919877	  0,8402324	4,395405e-03	 0,437952683	  0,8383668	 3	 0	 3
ENSG00000174721	 0.427324602	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]				 1,879262e-36	 0,427324602	 13,0559162				 3	 3	 6
ENSG00000174808	 2.140297644	BTC	betacellulin [Source:HGNC Symbol;Acc:HGNC:1121]	 1,655749e-04	 2,140297644	  33,961437	 3,366819e-08	 2,143574354	  1,6277616	4,074258e-04	 2,126758523	  1,6296270	 3	 3	 6
ENSG00000174871	 0.352966109	CNIH2	cornichon family AMPA receptor auxiliary protein 2 [Source:HGNC Symbol;Acc:HGNC:28744]	 1,152549e-37	 0,352966109	 370,860120	 8,241869e-58	 0,353762874	 17,6916598	8,084625e-06	 0,354371038	 17,6897936	 3	 3	 6
ENSG00000174939	 0.282033118	ASPHD1	aspartate beta-hydroxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27380]	 6,336486e-13	 0,282033118	  79,253302	 2,310304e-24	 0,282715635	  3,7812308	2,182031e-05	 0,286170206	  3,7793652	 3	 3	 6
ENSG00000174945	 0.446955152	AMZ1	archaelysin family metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:22231]	 5,556377e-03	 0,446955152	  17,346695	 3,236494e-05	 0,447788567	  0,8276630	1,409926e-03	 0,457324049	  0,8257975	 3	 0	 3
ENSG00000174950	 0.423355379	CD164L2	CD164 molecule like 2 [Source:HGNC Symbol;Acc:HGNC:32043]	 1,606965e-04	 0,423355379	  30,637670	 2,226907e-08	 0,423731769	  1,4631133	7,160506e-04	 0,429610793	  1,4612478	 3	 2	 5
ENSG00000175161	 0.327002899	CADM2	cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]	 2,743044e-28	 0,327002899	 232,042119	 3,937213e-45	 0,327886817	 11,0683826	1,041106e-05	 0,328933200	 11,0665167	 3	 3	 6
ENSG00000175170	 0.375659035	FAM182B	family with sequence similarity 182 member B [Source:HGNC Symbol;Acc:HGNC:34503]	 1,829612e-04	 0,375659035	  26,102561	 1,887316e-08	 0,375921195	  1,2460903	3,758872e-04	 0,383920820	  1,2442248	 3	 0	 3
ENSG00000175175	 0.239550174	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	 1,461868e-25	 0,239550174	 187,238301	 5,090714e-52	 0,239742085	  8,9482277	2,124322e-04	 0,241376478	  8,9463618	 3	 3	 6
ENSG00000175197	 0.497071930	DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	 3,298212e-15	 0,497071930	 181,335574	 4,936342e-22	 0,498299246	  8,6404547	1,152681e-05	 0,499073584	  8,6385888	 3	 3	 6
ENSG00000175206	 0.103639721	NPPA	natriuretic peptide A [Source:HGNC Symbol;Acc:HGNC:7939]	 1,603621e-07	 0,103639721	  28,011966	 3,477810e-17	 0,103473770	  1,3378101	8,945178e-04	 0,118254554	  1,3359445	 3	 0	 3
ENSG00000175264	 0.289294053	CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	 5,664317e-58	 0,289294053	 470,502273	 5,475154e-84	 0,289735910	 22,4596274	4,778041e-07	 0,290308820	 22,4577610	 3	 3	 6
ENSG00000175329	 0.141248662	ISX	intestine specific homeobox [Source:HGNC Symbol;Acc:HGNC:28084]	 4,975868e-09	 0,141248662	  41,242342	 1,908952e-21	 0,141791896	  1,9669933	2,854907e-03	 0,151087057	  1,9651278	 3	 0	 3
ENSG00000175352	 0.406165277	NRIP3	nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]	 2,311617e-04	 0,406165277	  32,851980	 3,849497e-09	 0,406151050	  1,5714737	1,510053e-02	 0,411944547	  1,5696081	 3	 3	 6
ENSG00000175356	 0.110764070	SCUBE2	signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]	 3,208641e-11	 0,110764070	 421,233700	3,025632e-145	 0,110602613	 20,1606122	3,974714e-03	 0,111582372	 20,1587459	 3	 3	 6
ENSG00000175426	 0.453619912	PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	 2,439548e-19	 0,453619912	 467,173253	 2,568566e-47	 0,455100703	 22,2566548	1,074475e-03	 0,455451654	 22,2547884	 3	 3	 6
ENSG00000175445	 0.216488279	LPL	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	 2,462783e-24	 0,216488279	 155,188261	 2,217627e-48	 0,216778349	  7,4152039	1,369971e-04	 0,218864659	  7,4133381	 3	 3	 6
ENSG00000175592	 2.591382309	FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	 2,028777e-03	 2,591382309	  18,343751	 1,989957e-06	 2,597620960	  0,8801251	2,648856e-03	 2,537115711	  0,8819905	 0	 3	 3
ENSG00000175785	 0.271035291	PRIMA1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	 8,751369e-08	 0,271035291	  45,347821	 1,930115e-16	 0,271279422	  2,1671384	1,368081e-03	 0,277470063	  2,1652728	 3	 0	 3
ENSG00000175793	 2.173822810	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	 1,936232e-02	 2,173822810	  13,395568	 2,542014e-04	 2,183367969	  0,6441039	1,486459e-02	 2,138882639	  0,6459693	 0	 2	 2
ENSG00000175874	 0.101086613	CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	 4,472035e-11	 0,101086613	  44,851594	 9,728693e-26	 0,101438549	  2,1420711	2,388358e-04	 0,110762667	  2,1402055	 3	 0	 3
ENSG00000175899	 5.591576148	A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	1,110887e-175	 5,591576148	2805,370333	 0,000000e+00	 5,608440556	134,4227061	3,088070e-06	 5,604889496	134,4245648	 3	 3	 6
ENSG00000176165	 2.691226150	FOXG1	forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]	 8,914583e-08	 2,691226150	  55,619534	 6,751449e-15	 2,696864623	  2,6655020	3,368268e-04	 2,673654911	  2,6673673	 3	 3	 6
ENSG00000176222	 0.104416170	ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]	 5,883695e-24	 0,104416170	 107,633709	 3,754186e-53	 0,104481149	  5,1416367	1,083042e-04	 0,108362115	  5,1397710	 3	 0	 3
ENSG00000176406	 0.385763038	RIMS2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]	 1,026592e-07	 0,385763038	  63,257035	 1,689933e-15	 0,385974653	  3,0231365	2,551136e-03	 0,389194330	  3,0212709	 3	 3	 6
ENSG00000176490	 0.486860921	DIRAS1	DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]	 4,428577e-23	 0,486860921	 318,315907	 3,673924e-33	 0,487780722	 15,1761522	1,346573e-05	 0,488239203	 15,1742861	 3	 3	 6
ENSG00000176720	 2.002765664	BOK	BCL2 family apoptosis regulator BOK [Source:HGNC Symbol;Acc:HGNC:1087]				 1,455005e-47	 2,002765664	 28,5533894	5,813900e-06	 2,002025370	 28,5552534	 3	 3	 6
ENSG00000176749	 0.111055466	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]	3,688488e-185	 0,111055466	1063,248549	1,036724e-282	 0,111268233	 50,7672129	5,405078e-08	 0,111656992	 50,7653451	 3	 3	 6
ENSG00000176761	 0.362025867	ZNF285BP	zinc finger protein 285B, pseudogene [Source:HGNC Symbol;Acc:HGNC:33262]	 8,966823e-03	 0,362025867	  12,284778	 7,074393e-05	 0,361903897	  0,5874669	3,843662e-03	 0,379366492	  0,5856014	 2	 0	 2
ENSG00000176769	 0.272916155	TCERG1L	transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]	 6,040375e-17	 0,272916155	 110,675996	 4,362737e-32	 0,273801310	  5,2770159	5,666931e-05	 0,276338418	  5,2751502	 3	 3	 6
ENSG00000176842	 0.320674790	IRX5	iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]	 1,353970e-05	 0,320674790	  43,012095	 1,161235e-13	 0,321255726	  2,0554097	1,852933e-02	 0,326961010	  2,0535441	 3	 1	 4
ENSG00000176884	 0.254713795	GRIN1	glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]	 3,228296e-24	 0,254713795	 180,471648	 2,231874e-48	 0,255129905	  8,6157082	1,812258e-04	 0,256762561	  8,6138423	 3	 3	 6
ENSG00000176887	 0.140623346	SOX11	SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]	9,995519e-197	 0,140623346	5046,329104	 0,000000e+00	 0,140883625	241,0631892	2,176543e-05	 0,140960376	241,0613128	 3	 3	 6
ENSG00000176956	 0.476113639	LY6H	lymphocyte antigen 6 family member H [Source:HGNC Symbol;Acc:HGNC:6728]	 1,568002e-15	 0,476113639	 244,003803	 6,498835e-29	 0,477469888	 11,6220126	5,673862e-04	 0,478091077	 11,6201466	 3	 3	 6
ENSG00000177108	 0.029931609	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]	 1,886359e-36	 0,029931609	 181,362757	1,559654e-108	 0,030089138	  8,6656694	1,990666e-04	 0,032776856	  8,6638035	 3	 0	 3
ENSG00000177301	 0.149325016	KCNA2	potassium voltage-gated channel subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:6220]	 1,954940e-16	 0,149325016	  75,613603	 3,602092e-35	 0,149475689	  3,6093186	3,808091e-05	 0,154477681	  3,6074530	 3	 0	 3
ENSG00000177359	 0.374624567	---	ovostatin 2	 2,124742e-05	 0,374624567	  35,892266	 1,209797e-10	 0,374761043	  1,7153492	2,139332e-03	 0,380610683	  1,7134836	 3	 2	 5
ENSG00000177380	 0.224656930	PPFIA3	PTPRF interacting protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:9247]	7,911872e-110	 0,224656930	 915,653629	2,911580e-164	 0,225107259	 43,7160551	8,917327e-07	 0,225454705	 43,7141877	 3	 3	 6
ENSG00000177453	 0.498258609	NIM1K	NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]	 4,939546e-02	 0,498258609	   9,982349	 3,304760e-03	 0,498964419	  0,4765915				 2	 0	 2
ENSG00000177468	 0.000000000	OLIG3	oligodendrocyte transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:18003]	 2,412976e-13	 0,000000000	  87,186510	 8,388210e-72	 0,000000000	  4,1614679	4,672605e-06	 0,005918211	  4,1596022	 3	 0	 3
ENSG00000177469	 2.096010897	CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	 2,310615e-29	 2,096010897	1269,792256	 6,680932e-73	 2,102469030	 60,9945046	4,821436e-04	 2,102046617	 60,9963669	 3	 3	 6
ENSG00000177508	 0.464660892	IRX3	iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]	 8,953301e-07	 0,464660892	  83,326860	 1,211547e-14	 0,465386897	  3,9787016	9,581680e-03	 0,467276661	  3,9768359	 3	 3	 6
ENSG00000177511	 0.022788658	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]	 1,873568e-14	 0,022788658	  71,758717	 7,573071e-52	 0,022862809	  3,4300236	1,489472e-04	 0,029723614	  3,4281580	 3	 0	 3
ENSG00000177519	 0.321147268	RPRM	reprimo, TP53 dependent G2 arrest mediator homolog [Source:HGNC Symbol;Acc:HGNC:24201]	 9,696685e-39	 0,321147268	 310,541630	 1,090092e-56	 0,321903021	 14,8174012	5,730046e-07	 0,322698146	 14,8155351	 3	 3	 6
ENSG00000177551	 0.006760694	NHLH2	nescient helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:7818]	 5,702567e-37	 0,006760694	 349,353227	9,101277e-212	 0,006774892	 16,6970614	9,651371e-05	 0,008236758	 16,6951952	 3	 0	 3
ENSG00000177575	 2.472639285	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	 7,545872e-03	 2,472639285	  16,319595	 9,801859e-06	 2,487566090	  0,7860733	3,871597e-02	 2,429166034	  0,7879387	 0	 2	 2
ENSG00000177595	 0.490209034	PIDD1	p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]	 7,072142e-30	 0,490209034	 783,908372	 9,764552e-56	 0,491029523	 37,3845295	1,051033e-04	 0,491213533	 37,3826625	 3	 3	 6
ENSG00000177679	 0.079975549	SRRM3	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]	 1,714079e-84	 0,079975549	 410,939230	1,948160e-160	 0,080113829	 19,6304117	2,355856e-06	 0,081187158	 19,6285453	 3	 3	 6
ENSG00000177807	 0.430384980	KCNJ10	potassium inwardly rectifying channel subfamily J member 10 [Source:HGNC Symbol;Acc:HGNC:6256]	 8,028281e-04	 0,430384980	  29,035427	 1,195362e-07	 0,431516190	  1,3852468	2,018036e-02	 0,437567035	  1,3833813	 3	 2	 5
ENSG00000177875	 0.181317838	CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	 1,927080e-51	 0,181317838	 309,931669	 4,270306e-89	 0,181787725	 14,7988802	6,938841e-06	 0,182925305	 14,7970141	 3	 3	 6
ENSG00000177984	 0.023095300	LCN15	lipocalin 15 [Source:HGNC Symbol;Acc:HGNC:33777]	 7,809120e-07	 0,023095300	  29,800677	 1,890751e-23	 0,023107879	  1,4220380	1,910500e-04	 0,039498554	  1,4201725	 3	 0	 3
ENSG00000178171	 0.025680206	AMER3	APC membrane recruitment protein 3 [Source:HGNC Symbol;Acc:HGNC:26771]	 1,673761e-17	 0,025680206	  85,179796	 2,205002e-59	 0,025885295	  4,0669268	5,073602e-04	 0,031643233	  4,0650612	 3	 0	 3
ENSG00000178233	 0.140161410	TMEM151B	transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]	2,256232e-115	 0,140161410	 728,139511	9,591033e-192	 0,140301345	 34,7837775	1,712247e-06	 0,140833694	 34,7819104	 3	 3	 6
ENSG00000178235	 0.032936501	SLITRK1	SLIT and NTRK like family member 1 [Source:HGNC Symbol;Acc:HGNC:20297]	 7,735240e-49	 0,032936501	 239,858457	8,005275e-133	 0,033015439	 11,4579522	1,704254e-05	 0,035037663	 11,4560862	 3	 0	 3
ENSG00000178403	 0.001082492	NEUROG2	neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]	 5,593701e-16	 0,001082492	 294,416638	3,166126e-194	 0,001090378	 14,0746563	8,608330e-05	 0,002843311	 14,0727902	 3	 0	 3
ENSG00000178522	 0.140887640	AMBN	ameloblastin [Source:HGNC Symbol;Acc:HGNC:452]	 3,303395e-05	 0,140887640	  19,813271	 5,024457e-11	 0,141770382	  0,9459993	8,946536e-03	 0,160894333	  0,9441338	 2	 0	 2
ENSG00000178662	 0.492152422	CSRNP3	cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]	 8,698734e-22	 0,492152422	 372,881716	 4,966021e-36	 0,493033950	 17,7877414	1,814487e-04	 0,493417724	 17,7858752	 3	 3	 6
ENSG00000178752	 2.559143057	ERFE	erythroferrone [Source:HGNC Symbol;Acc:HGNC:26727]	 6,934928e-13	 2,559143057	 107,940972	 3,100809e-22	 2,563884751	  5,1704811	4,813831e-05	 2,553688175	  5,1723463	 3	 3	 6
ENSG00000178773	 0.281955078	CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	 3,827332e-07	 0,281955078	  41,592054	 4,894605e-15	 0,282101698	  1,9869889	1,591946e-03	 0,288660753	  1,9851233	 3	 0	 3
ENSG00000178796	 0.049250544	RIIAD1	regulatory subunit of type II PKA R-subunit domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26686]	 1,254966e-21	 0,049250544	  91,434031	 3,929513e-57	 0,049407555	  4,3670875	2,262007e-06	 0,054526196	  4,3652219	 3	 0	 3
ENSG00000178803	 0.409975606	ADORA2A-AS1	ADORA2A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37122]	 8,272086e-09	 0,409975606	  69,715377	 1,453808e-15	 0,410776831	  3,3253647	3,447367e-05	 0,413487088	  3,3234991	 3	 3	 6
ENSG00000178860	 2.410801039	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	 1,675731e-30	 2,410801039	 370,963166	 1,118868e-47	 2,416748262	 17,7909132	2,489633e-05	 2,414317824	 17,7927777	 3	 3	 6
ENSG00000179044	 0.489527161	EXOC3L1	exocyst complex component 3 like 1 [Source:HGNC Symbol;Acc:HGNC:27540]	 1,315107e-04	 0,489527161	  37,326324	 5,388005e-08	 0,490799005	  1,7784270	1,281036e-04	 0,494646385	  1,7765614	 3	 3	 6
ENSG00000179071	 2.067544108	CCDC89	coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762]	 1,579552e-03	 2,067544108	  24,782597	 3,388391e-06	 2,073583353	  1,1894467	3,983823e-04	 2,053493526	  1,1913121	 2	 3	 5
ENSG00000179111	 0.282877204	HES7	hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977]	 1,732586e-04	 0,282877204	  25,134040	 2,715136e-10	 0,282860106	  1,1999257	1,695939e-02	 0,293641779	  1,1980602	 3	 0	 3
ENSG00000179133	 2.478660823	C10orf67	chromosome 10 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:28716]	 5,726682e-03	 2,478660823	  15,133893	 3,049980e-05	 2,483336746	  0,7253527	1,659629e-03	 2,420627677	  0,7272181	 0	 3	 3
ENSG00000179242	 0.421286501	CDH4	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	 3,121725e-24	 0,421286501	 330,890207	 1,133447e-42	 0,421885980	 15,7981682	1,871835e-04	 0,422438206	 15,7963020	 3	 3	 6
ENSG00000179256	 2.094639416	SMCO3	single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:34401]	 1,615422e-04	 2,094639416	  39,027623	 6,459385e-09	 2,103003528	  1,8771713	6,135160e-03	 2,089441339	  1,8790367	 3	 3	 6
ENSG00000179292	 0.065251165	TMEM151A	transmembrane protein 151A [Source:HGNC Symbol;Acc:HGNC:28497]	 1,565266e-14	 0,065251165	  60,930938	 2,191310e-37	 0,065664562	  2,9093427	2,212498e-03	 0,073080089	  2,9074771	 3	 0	 3
ENSG00000179399	 0.362408194	GPC5	glypican 5 [Source:HGNC Symbol;Acc:HGNC:4453]	 3,290571e-03	 0,362408194	  17,588941	 4,185046e-06	 0,363706193	  0,8391729	9,811221e-03	 0,375955655	  0,8373074	 3	 0	 3
ENSG00000179455	 0.096464584	MKRN3	makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]	 4,486596e-18	 0,096464584	  81,798871	 1,777660e-43	 0,096734575	  3,9100605	3,968421e-04	 0,101916197	  3,9081949	 3	 0	 3
ENSG00000179532	 0.407129477	DNHD1	dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]	 5,004390e-40	 0,407129477	 434,189626	 1,714603e-53	 0,407906789	 20,7141747	3,866215e-07	 0,408347364	 20,7123083	 3	 3	 6
ENSG00000179542	 2.579084790	SLITRK4	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	 3,526261e-35	 2,579084790	 348,336153	 3,610801e-50	 2,583642829	 16,6898453	1,368286e-06	 2,580386026	 16,6917099	 3	 3	 6
ENSG00000179546	 0.291620708	HTR1D	5-hydroxytryptamine receptor 1D [Source:HGNC Symbol;Acc:HGNC:5289]	 5,915912e-04	 0,291620708	  18,056666	 2,272985e-07	 0,292727545	  0,8607220	5,681499e-04	 0,307294488	  0,8588565	 3	 0	 3
ENSG00000179750	 2.810020236	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]	 1,186827e-06	 2,810020236	  42,069783	 9,890873e-13	 2,818300764	  2,0174002	1,055417e-04	 2,783179746	  2,0192656	 2	 3	 5
ENSG00000179813	 3.561717502	FAM216B	family with sequence similarity 216 member B [Source:HGNC Symbol;Acc:HGNC:26883]	 1,700452e-04	 3,561717502	  24,316691	 4,745710e-10	 3,580556695	  1,1678278	1,387923e-02	 3,460195485	  1,1696932	 0	 3	 3
