ENSID	RatiosMoys_.d42._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d42.	Flags_tot
ENSG00000163357	4.301160e-01	DCST1	DC-STAMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26539]	 1,886685e-05	4,301160e-01	4,463428e+01	 1,339087e-10	4,344208e-01	   2,1037284	6,398787e-03	4,388270e-01	   2,0995319	 3	 3	 6
ENSG00000163359	5.075336e+00	COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	 0,000000e+00	5,075336e+00	1,771757e+04	 0,000000e+00	5,134781e+00	 852,2017389	6,053516e-06	5,134365e+00	 852,2058895	 3	 3	 6
ENSG00000163380	3.107172e+00	LMOD3	leiomodin 3 [Source:HGNC Symbol;Acc:HGNC:6649]	 1,651440e-03	3,107172e+00	2,016214e+01	 2,825057e-08	3,162424e+00	   0,9774123				 0	 2	 2
ENSG00000163395	4.935183e+00	IGFN1	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	 3,145261e-12	4,935183e+00	6,039300e+01	 6,068969e-26	5,004374e+00	   2,9052112	1,409453e-04	4,893552e+00	   2,9094075	 1	 3	 4
ENSG00000163406	3.999824e+00	SLC15A2	solute carrier family 15 member 2 [Source:HGNC Symbol;Acc:HGNC:10921]	 5,855626e-28	3,999824e+00	1,799388e+02	 2,214953e-53	4,050161e+00	   8,6677183	5,746998e-05	4,028482e+00	   8,6719143	 3	 3	 6
ENSG00000163485	3.440468e-01	ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262]	 7,647137e-31	3,440468e-01	3,567491e+02	 1,948604e-66	3,483399e-01	  16,7785438	2,706266e-04	3,490522e-01	  16,7743467	 3	 3	 6
ENSG00000163492	6.491470e+00	CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	 7,309278e-06	6,491470e+00	2,219923e+01	 8,985332e-13	6,583724e+00	   1,0667081	1,814639e-03	6,033235e+00	   1,0709045	 0	 3	 3
ENSG00000163501	1.720564e-01	IHH	Indian hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:5956]	 3,984921e-09	1,720564e-01	3,981269e+01	 7,087949e-19	1,740214e-01	   1,8829657	1,693054e-05	1,836429e-01	   1,8787693	 3	 0	 3
ENSG00000163507	2.475034e+00	CIP2A	cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]	 8,546990e-15	2,475034e+00	1,287281e+02	 1,539850e-26	2,507800e+00	   6,2290887	6,508917e-05	2,500922e+00	   6,2332848	 3	 3	 6
ENSG00000163520	2.333269e+00	FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	 2,632736e-09	2,333269e+00	6,854965e+02	 4,383111e-89	2,365819e+00	  33,2079680	5,967348e-04	2,364772e+00	  33,2121625	 3	 3	 6
ENSG00000163531	3.310112e-01	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	 2,289857e-12	3,310112e-01	1,082252e+03	1,568593e-154	3,357461e-01	  50,8120403	1,988172e-03	3,359896e-01	  50,8078419	 3	 3	 6
ENSG00000163581	5.450038e+00	SLC2A2	solute carrier family 2 member 2 [Source:HGNC Symbol;Acc:HGNC:11006]	 6,381491e-07	5,450038e+00	3,121265e+01	 1,376104e-15	5,499902e+00	   1,4971456	5,008348e-03	5,235885e+00	   1,5013419	 0	 3	 3
ENSG00000163586	8.922819e-03	FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]	 1,522559e-36	8,922819e-03	3,183161e+02	1,920344e-195	9,049861e-03	  15,0528619	7,085160e-04	1,074112e-02	  15,0486648	 3	 0	 3
ENSG00000163618	1.062256e+01	CADPS	calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]	 1,440638e-47	1,062256e+01	1,960140e+02	 9,129018e-94	1,073940e+01	   9,4089802	6,640878e-08	1,052942e+01	   9,4131761	 2	 3	 5
ENSG00000163638	4.415450e-01	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]	 2,995211e-78	4,415450e-01	7,755131e+03	5,057356e-197	4,470276e-01	 363,5994148	8,298604e-05	4,470523e-01	 363,5952050	 3	 3	 6
ENSG00000163661	4.653052e+00	PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	 1,417234e-18	4,653052e+00	1,024713e+02	 6,103853e-38	4,715253e+00	   4,9294062	8,437697e-05	4,658504e+00	   4,9336023	 3	 3	 6
ENSG00000163673	1.202635e-01	DCLK3	doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]	 6,031385e-17	1,202635e-01	7,651013e+01	 2,273228e-37	1,218642e-01	   3,6134432	1,082514e-04	1,274911e-01	   3,6092467	 3	 0	 3
ENSG00000163694	4.607442e-01	RBM47	RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]	 1,678497e-48	4,607442e-01	1,640974e+03	1,043182e-116	4,662393e-01	  76,9272577	1,084061e-04	4,663488e-01	  76,9230586	 3	 3	 6
ENSG00000163705	2.143620e+00	FANCD2OS	FANCD2 opposite strand [Source:HGNC Symbol;Acc:HGNC:28623]	 4,401056e-05	2,143620e+00	3,910129e+01	 3,078779e-09	2,168972e+00	   1,8936841	1,542436e-04	2,156057e+00	   1,8978804	 3	 3	 6
ENSG00000163735	3.900486e+01	CXCL5	C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]	 5,761896e-11	3,900486e+01	4,575624e+01	 3,810735e-36	3,932538e+01	   2,1944557	9,983853e-05	2,883584e+01	   2,1986520	 0	 3	 3
ENSG00000163739	2.180365e+00	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	 8,109562e-03	2,180365e+00	1,837307e+01	 1,094738e-05	2,214370e+00	   0,8920921	1,941549e-02	2,185032e+00	   0,8962884	 1	 3	 4
ENSG00000163808	2.525557e+00	KIF15	kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]	 5,451819e-29	2,525557e+00	2,820385e+02	 1,983671e-50	2,557393e+00	  13,6387435	2,644653e-05	2,554017e+00	  13,6429391	 3	 3	 6
ENSG00000163814	8.482545e+00	CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	 9,733767e-14	8,482545e+00	5,437392e+01	 5,011068e-30	8,557011e+00	   2,6091177	5,748674e-05	8,121024e+00	   2,6133140	 0	 3	 3
ENSG00000163817	1.231646e+01	SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]	 1,201554e-09	1,231646e+01	3,511320e+01	 3,140015e-23	1,253581e+01	   1,6854043	7,381195e-04	1,106734e+01	   1,6896006	 0	 3	 3
ENSG00000163827	4.455016e+00	LRRC2	leucine rich repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14676]	 8,036762e-05	4,455016e+00	1,974440e+01	 1,186981e-09	4,496876e+00	   0,9496783	1,304041e-03	4,252139e+00	   0,9538746	 0	 2	 2
ENSG00000163864	2.772322e+00	NMNAT3	nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]	 2,603333e-19	2,772322e+00	1,645097e+02	 2,572893e-36	2,808056e+00	   7,9427855	7,946569e-05	2,800108e+00	   7,9469814	 3	 3	 6
ENSG00000163884	2.748494e-01	KLF15	KLF transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	 2,811693e-23	2,748494e-01	1,899643e+02	 7,298963e-49	2,785450e-01	   8,9424308	5,095634e-04	2,801454e-01	   8,9382340	 3	 3	 6
ENSG00000163947	4.334206e-01	ARHGEF3	Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]	3,512200e-135	4,334206e-01	5,342296e+03	4,052207e-189	4,383031e-01	 251,0677512	5,914786e-06	4,383398e-01	 251,0635455	 3	 3	 6
ENSG00000164087	2.390112e+00	POC1A	POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488]	 1,039559e-13	2,390112e+00	1,202647e+02	 4,303672e-24	2,421027e+00	   5,8188835	2,842093e-05	2,414546e+00	   5,8230795	 3	 3	 6
ENSG00000164088	2.196827e+00	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]	 2,406760e-24	2,196827e+00	2,515838e+02	 1,406481e-38	2,222818e+00	  12,1825581	1,969705e-06	2,220577e+00	  12,1867538	 3	 3	 6
ENSG00000164099	1.784983e+01	PRSS12	serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]	 0,000000e+00	1,784983e+01	2,411788e+03	 0,000000e+00	1,806968e+01	 115,7480109	2,326372e-07	1,801578e+01	 115,7522012	 3	 3	 6
ENSG00000164100	2.601675e+00	NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	 3,120627e-10	2,601675e+00	7,509226e+01	 1,440844e-18	2,630247e+00	   3,6251403	3,123555e-05	2,616341e+00	   3,6293365	 3	 3	 6
ENSG00000164104	2.061002e+00	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	 3,500689e-43	2,061002e+00	9,664250e+02	 7,635242e-89	2,085776e+00	  46,8751120	1,105704e-04	2,085327e+00	  46,8793056	 3	 3	 6
ENSG00000164107	3.861528e+00	HAND2	heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808]	 3,593874e-06	3,861528e+00	3,152184e+01	 2,121316e-13	3,913544e+00	   1,5189856	3,109354e-03	3,804705e+00	   1,5231819	 0	 3	 3
ENSG00000164111	2.106208e+00	ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	 2,483462e-98	2,106208e+00	2,482886e+03	2,270128e-135	2,131272e+00	 120,2925045	5,265958e-07	2,131080e+00	 120,2966938	 3	 3	 6
ENSG00000164112	3.374102e+01	SMIM43	small integral membrane protein 43 [Source:HGNC Symbol;Acc:HGNC:55077]	 4,979111e-08	3,374102e+01	3,003977e+01	 5,495144e-24	3,416579e+01	   1,4412418	9,707117e-07	2,317490e+01	   1,4454381	 0	 3	 3
ENSG00000164116	9.469775e+00	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	 0,000000e+00	9,469775e+00	3,652527e+03	 0,000000e+00	9,580342e+00	 175,3547945	3,190161e-09	9,571435e+00	 175,3589817	 3	 3	 6
ENSG00000164125	3.372542e+00	GASK1B	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	4,700951e-157	3,372542e+00	2,063284e+03	1,483839e-268	3,411979e+00	  99,4334508	3,126109e-06	3,410810e+00	  99,4376417	 3	 3	 6
ENSG00000164128	3.582539e+00	NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	 2,523716e-21	3,582539e+00	1,378886e+02	 1,264039e-39	3,627691e+00	   6,6405457	2,622775e-05	3,606938e+00	   6,6447418	 3	 3	 6
ENSG00000164129	3.121924e+00	NPY5R	neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]	 2,517764e-08	3,121924e+00	5,096846e+01	 1,180149e-16	3,165345e+00	   2,4588213	2,292716e-04	3,128316e+00	   2,4630175	 3	 3	 6
ENSG00000164161	2.541730e+00	HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	 3,060846e-09	2,541730e+00	7,294175e+01	 9,233404e-18	2,573865e+00	   3,5261309	2,915047e-04	2,560603e+00	   3,5303271	 3	 3	 6
ENSG00000164171	3.008784e+00	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	 4,826606e-63	3,008784e+00	5,979998e+02	2,503111e-108	3,043444e+00	  28,8383589	7,740319e-06	3,040599e+00	  28,8425537	 3	 3	 6
ENSG00000164185	3.008212e-01	ZNF474	zinc finger protein 474 [Source:HGNC Symbol;Acc:HGNC:23245]	 3,495692e-06	3,008212e-01	3,411012e+01	 6,726188e-12	3,043980e-01	   1,6089897	3,304533e-04	3,126686e-01	   1,6047932	 3	 0	 3
ENSG00000164188	2.580333e+01	RANBP3L	RAN binding protein 3 like [Source:HGNC Symbol;Acc:HGNC:26353]	1,327149e-103	2,580333e+01	4,672616e+02	5,146725e-245	2,617402e+01	  22,4155452	3,015710e-06	2,557896e+01	  22,4197404	 2	 3	 5
ENSG00000164199	4.754394e-01	ADGRV1	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]	 1,241791e-48	4,754394e-01	6,703061e+02	 9,963670e-69	4,811251e-01	  31,4202978	1,428038e-06	4,813805e-01	  31,4161003	 3	 3	 6
ENSG00000164211	2.113423e+00	STARD4	StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	 6,039522e-25	2,113423e+00	4,254426e+02	 2,573865e-54	2,140226e+00	  20,6406834	3,870194e-04	2,139091e+00	  20,6448786	 3	 3	 6
ENSG00000164283	1.740580e-01	ESM1	endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466]	 7,011870e-16	1,740580e-01	1,073675e+02	 2,369516e-42	1,759123e-01	   5,0890191	6,055193e-03	1,794789e-01	   5,0848225	 3	 2	 5
ENSG00000164287	4.159178e-01	CDC20B	cell division cycle 20B [Source:HGNC Symbol;Acc:HGNC:24222]	 1,753946e-03	4,159178e-01	2,701442e+01	 7,528383e-08	4,188355e-01	   1,2780399				 3	 2	 5
ENSG00000164300	2.685821e-01	SERINC5	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	5,829595e-267	2,685821e-01	5,869076e+03	 0,000000e+00	2,718226e-01	 276,7784158	7,930417e-07	2,718752e-01	 276,7742082	 3	 3	 6
ENSG00000164308	3.489408e+00	ERAP2	endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]	 9,605324e-13	3,489408e+00	7,741059e+01	 1,339208e-24	3,533147e+00	   3,7314618	8,820124e-05	3,499133e+00	   3,7356580	 3	 3	 6
ENSG00000164325	1.710507e-02	TMEM174	transmembrane protein 174 [Source:HGNC Symbol;Acc:HGNC:28187]	 9,808745e-06	1,710507e-02	1,991729e+01	 4,734556e-16	1,747664e-02	   0,9415496	2,257031e-04	4,354180e-02	   0,9373532	 2	 0	 2
ENSG00000164344	3.979869e-01	KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	 7,872386e-03	3,979869e-01	1,594354e+01	 2,297781e-05	4,034052e-01	   0,7474037	3,126707e-02	4,168685e-01	   0,7432073	 3	 0	 3
ENSG00000164379	4.775335e+00	FOXQ1	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]	4,354926e-120	4,775335e+00	7,535119e+02	3,361781e-191	4,834088e+00	  36,2424994	6,528469e-08	4,825738e+00	  36,2466938	 3	 3	 6
ENSG00000164434	3.148115e+00	FABP7	fatty acid binding protein 7 [Source:HGNC Symbol;Acc:HGNC:3562]	 1,241092e-12	3,148115e+00	8,632938e+01	 8,035085e-25	3,184242e+00	   4,1604735	2,214390e-04	3,161785e+00	   4,1646696	 3	 3	 6
ENSG00000164440	4.294197e+00	TXLNB	taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]	 6,684174e-18	4,294197e+00	1,039831e+02	 2,014047e-36	4,343213e+00	   5,0067663	1,944652e-04	4,298163e+00	   5,0109625	 3	 3	 6
ENSG00000164442	4.515284e-01	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	8,104015e-106	4,515284e-01	3,068585e+03	3,837441e-150	4,565873e-01	 144,1291205	9,207267e-06	4,566477e-01	 144,1249188	 3	 3	 6
ENSG00000164588	1.100445e+01	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	 9,807008e-06	1,100445e+01	1,854440e+01	 8,076041e-13	1,114483e+01	   0,8909406	3,783643e-03	9,171038e+00	   0,8951370	 0	 2	 2
ENSG00000164604	4.741567e+00	GPR85	G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:HGNC:4536]	 2,494767e-20	4,741567e+00	1,033925e+02	 2,287995e-38	4,792812e+00	   4,9714729	3,645620e-06	4,734115e+00	   4,9756690	 3	 3	 6
ENSG00000164616	2.008850e+00	FBXL21P	F-box and leucine rich repeat protein 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:13600]	 5,837746e-04	2,008850e+00	3,427784e+01	 5,513914e-08	2,037806e+00	   1,6670736	6,202314e-03	2,026533e+00	   1,6712699	 3	 3	 6
ENSG00000164619	4.016738e+00	BMPER	BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]	 6,601082e-24	4,016738e+00	1,695444e+02	 2,107478e-50	4,056755e+00	   8,1577823	3,104815e-04	4,033629e+00	   8,1619783	 3	 3	 6
ENSG00000164647	4.651362e-01	STEAP1	STEAP family member 1 [Source:HGNC Symbol;Acc:HGNC:11378]	 1,120268e-05	4,651362e-01	5,134114e+01	 2,462943e-10	4,715611e-01	   2,3991604	3,489596e-03	4,749980e-01	   2,3949639	 3	 3	 6
ENSG00000164683	2.871000e-01	HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	 2,731602e-23	2,871000e-01	2,308562e+02	 7,873494e-56	2,901680e-01	  10,9116324	1,831986e-03	2,914425e-01	  10,9074356	 3	 3	 6
ENSG00000164687	2.138011e+00	FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	 1,871368e-23	2,138011e+00	2,775261e+02	 4,114424e-40	2,164174e+00	  13,4503460	3,431443e-05	2,162351e+00	  13,4545416	 3	 3	 6
ENSG00000164690	2.118652e+00	SHH	sonic hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:10848]	 8,943699e-05	2,118652e+00	4,198886e+01	 1,741368e-09	2,141513e+00	   2,0330767	6,502850e-03	2,130083e+00	   2,0372730	 3	 3	 6
ENSG00000164692	3.752617e+00	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]	4,690771e-300	3,752617e+00	5,550701e+04	 0,000000e+00	3,795723e+00	2672,8218603	2,162694e-06	3,795663e+00	2672,8259102	 3	 3	 6
ENSG00000164694	7.009596e+00	FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	 2,389793e-31	7,009596e+00	1,610940e+02	 1,534736e-68	7,111171e+00	   7,7437798	1,776924e-04	7,011405e+00	   7,7479758	 3	 3	 6
ENSG00000164736	2.572697e-01	SOX17	SRY-box transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18122]	 4,247224e-08	2,572697e-01	6,951036e+01	 1,031085e-23	2,596473e-01	   3,2960900	3,045636e-02	2,641810e-01	   3,2918934	 3	 2	 5
ENSG00000164749	3.266284e-01	HNF4G	hepatocyte nuclear factor 4 gamma [Source:HGNC Symbol;Acc:HGNC:5026]	 5,612141e-49	3,266284e-01	5,000194e+02	 2,497246e-90	3,306786e-01	  23,5304934	2,532485e-05	3,312113e-01	  23,5262960	 3	 3	 6
ENSG00000164756	1.638863e-02	SLC30A8	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	 7,593650e-06	1,638863e-02	2,137562e+01	 4,455916e-17	1,659933e-02	   1,0086552	1,787605e-03	4,100582e-02	   1,0044587	 2	 0	 2
ENSG00000164761	2.277382e+00	TNFRSF11B	TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	 1,343343e-04	2,277382e+00	3,226124e+01	 1,128437e-08	2,304537e+00	   1,5614335	7,286087e-04	2,284721e+00	   1,5656298	 3	 3	 6
ENSG00000164764	3.572481e-01	SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	3,471371e-115	3,572481e-01	2,816499e+03	7,597622e-223	3,611626e-01	 132,7248897	2,391705e-05	3,612496e-01	 132,7206882	 3	 3	 6
ENSG00000164796	1.149064e+01	CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]	 9,034148e-42	1,149064e+01	1,893391e+02	 3,066764e-94	1,164040e+01	   9,0972281	1,084883e-04	1,138148e+01	   9,1014240	 2	 3	 5
ENSG00000164850	2.188366e-01	GPER1	G protein-coupled estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:4485]	 2,650606e-73	2,188366e-01	6,729830e+02	1,971321e-161	2,212321e-01	  31,8035362	6,118898e-05	2,217489e-01	  31,7993385	 3	 3	 6
ENSG00000164853	6.072375e-02	UNCX	UNC homeobox [Source:HGNC Symbol;Acc:HGNC:33194]	 2,490978e-24	6,072375e-02	1,079289e+02	 5,404369e-61	6,132070e-02	   5,1115375	1,086854e-04	6,581879e-02	   5,1073409	 3	 0	 3
ENSG00000164879	2.240660e+00	CA3	carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]	 3,315461e-03	2,240660e+00	2,162263e+01	 2,444216e-06	2,260204e+00	   1,0449932	1,359405e-02	2,232958e+00	   1,0491896	 1	 3	 4
ENSG00000164932	1.894361e+01	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	4,510136e-156	1,894361e+01	6,886600e+02	7,880347e-321	1,915044e+01	  33,0321350	1,299928e-07	1,893858e+01	  33,0363297	 3	 3	 6
ENSG00000164949	7.233808e+00	GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	 2,299857e-22	7,233808e+00	9,580796e+01	 2,953523e-45	7,333790e+00	   4,6046060	3,628345e-06	7,155587e+00	   4,6088021	 0	 3	 3
ENSG00000164976	3.602927e-01	MYORG	myogenesis regulating glycosidase (putative) [Source:HGNC Symbol;Acc:HGNC:19918]	 3,024504e-81	3,602927e-01	8,456612e+02	3,775867e-120	3,645956e-01	  39,7976110	2,608197e-07	3,648829e-01	  39,7934131	 3	 3	 6
ENSG00000165023	2.538451e+00	DIRAS2	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]	 3,901129e-09	2,538451e+00	6,821071e+01	 1,180066e-16	2,564857e+00	   3,2918069	6,102238e-05	2,550833e+00	   3,2960031	 3	 3	 6
ENSG00000165025	2.440349e+00	SYK	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]	 4,708649e-58	2,440349e+00	7,464088e+02	7,581945e-100	2,470916e+00	  36,0999320	5,094799e-06	2,469785e+00	  36,1041264	 3	 3	 6
ENSG00000165105	3.134486e+00	RASEF	RAS and EF-hand domain containing [Source:HGNC Symbol;Acc:HGNC:26464]	 6,080005e-12	3,134486e+00	8,101290e+01	 1,636305e-23	3,169732e+00	   3,9066675	3,386544e-04	3,146164e+00	   3,9108637	 3	 3	 6
ENSG00000165124	2.010341e+00	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]	 1,364582e-20	2,010341e+00	2,654245e+02	 1,962922e-35	2,036009e+00	  12,8898035	5,261975e-05	2,034540e+00	  12,8939991	 3	 3	 6
ENSG00000165140	4.437855e-01	FBP1	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	 4,217189e-08	4,437855e-01	9,328146e+01	 4,029943e-17	4,491211e-01	   4,3732879	6,286478e-03	4,511518e-01	   4,3690914	 3	 3	 6
ENSG00000165152	2.522545e+00	PGAP4	post-GPI attachment to proteins GalNAc transferase 4 [Source:HGNC Symbol;Acc:HGNC:28180]	 5,332684e-32	2,522545e+00	3,037261e+02	 4,074774e-53	2,550901e+00	  14,6672197	7,181484e-06	2,547789e+00	  14,6714152	 3	 3	 6
ENSG00000165164	2.333986e+00	CFAP47	cilia and flagella associated protein 47 [Source:HGNC Symbol;Acc:HGNC:26708]	 1,083854e-02	2,333986e+00	1,411269e+01	 7,351575e-05	2,359255e+00	   0,6826246	8,796156e-03	2,310895e+00	   0,6868209	 0	 2	 2
ENSG00000165188	5.247125e+00	RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]	 2,402636e-30	5,247125e+00	1,985572e+02	 7,023321e-68	5,297611e+00	   9,5320378	4,217012e-04	5,257792e+00	   9,5362337	 3	 3	 6
ENSG00000165244	3.159167e+00	ZNF367	zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]	 1,101651e-16	3,159167e+00	1,175582e+02	 1,462470e-31	3,193483e+00	   5,6661861	1,149297e-04	3,176797e+00	   5,6703821	 3	 3	 6
ENSG00000165269	2.415863e-01	AQP7	aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]	4,375950e-114	2,415863e-01	1,083115e+03	2,183784e-214	2,441675e-01	  51,1792694	8,724236e-06	2,444719e-01	  51,1750709	 3	 3	 6
ENSG00000165300	2.636266e+00	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	 6,835357e-54	2,636266e+00	5,917768e+02	 1,674818e-93	2,669332e+00	  28,5904026	5,209368e-06	2,667462e+00	  28,5945974	 3	 3	 6
ENSG00000165304	2.733748e+00	MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	 4,467361e-22	2,733748e+00	2,133528e+02	 4,732100e-44	2,770953e+00	  10,3096132	1,290901e-04	2,765086e+00	  10,3138090	 3	 3	 6
ENSG00000165309	4.003496e-01	ARMC3	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]	 1,058404e-17	4,003496e-01	1,801922e+02	 6,416047e-33	4,047042e-01	   8,4786213	2,202722e-04	4,059052e-01	   8,4744246	 3	 3	 6
ENSG00000165323	3.443537e+00	FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	 5,887902e-43	3,443537e+00	4,015523e+02	 2,453123e-91	3,487225e+00	  19,3666703	1,220184e-04	3,480841e+00	  19,3708657	 3	 3	 6
ENSG00000165325	1.922236e-01	DEUP1	deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344]	 7,070180e-06	1,922236e-01	2,577291e+01	 1,155463e-12	1,938455e-01	   1,2229435	3,438451e-03	2,079560e-01	   1,2187471	 3	 0	 3
ENSG00000165349	4.469252e+00	SLC7A3	solute carrier family 7 member 3 [Source:HGNC Symbol;Acc:HGNC:11061]	 9,041111e-12	4,469252e+00	6,364628e+01	 4,118395e-25	4,503154e+00	   3,0571361	3,530143e-04	4,422744e+00	   3,0613323	 1	 3	 4
ENSG00000165449	3.772211e+00	SLC16A9	solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]	 2,741819e-15	3,772211e+00	5,844921e+02	2,124620e-130	3,813518e+00	  28,1464772	3,241988e-04	3,807839e+00	  28,1506721	 3	 3	 6
ENSG00000165478	1.368288e-02	HEPACAM	hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]	 1,056725e-83	1,368288e-02	6,250691e+02	 0,000000e+00	1,384825e-02	  29,5771490	1,029212e-04	1,470195e-02	  29,5729513	 3	 0	 3
