ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0005911	cell-cell junction	167/4282	445/20630	1.691857e-16	1.287691e-14	9.933475e-15	AOC1/ABCB4/CLDN11/WAS/ATP1A2/ABCC2/DSG2/CTNNA2/ACTN1/MPP5/PANX2/CAMSAP3/ADCYAP1R1/MAGI3/AKR1B1/FAT2/ITGA6/SORBS1/MLC1/SMAD7/CORO1A/PARD6A/TJP1/NDRG1/LIN7B/RASIP1/LSR/HPN/SCN1B/PDLIM1/DNMBP/CNTNAP1/SGCA/PMP22/CCND1/LIN7A/BVES/PTK7/PCDH12/CLDN16/ECT2/FRMD4B/PARD3B/NPHS2/SLC2A1/CNN3/PKD2/TEK/GJB6/GJA3/KCNJ2/OBSL1/PARD6B/AHNAK/KIRREL2/BAIAP2L2/PODXL/CGNL1/KCNA5/NECTIN2/CRB3/TRPC4/PDZD2/CRB1/DSC2/DSG1/DSC3/DSC1/CLDN10/ANXA1/AHI1/SCN2A/CCN3/TRPC6/SHROOM3/KIFC3/NECTIN4/CGN/ILDR1/ANK2/PIK3R1/SHROOM2/ESAM/MPP7/ADGRL3/AKAP6/GJA1/PTPRK/PGM5/CXADR/JAM2/PCDH1/MYO1E/SPTBN4/FGFR4/NPHS1/PLXDC1/ITGA5/MXRA8/CADM3/VANGL2/PDLIM5/FZD5/ATP1A1/NFASC/SLC2A2/PRKCD/CLDN19/GJB7/FABP7/STEAP1/CLDN3/AQP7/CLDN2/HEPACAM/AMOTL1/JAM3/FRS2/CLMP/STX3/EVPL/VAMP5/STXBP6/GJB1/SYNPO/PDZD3/HEG1/JUP/CNTNAP2/FZD4/DES/BAIAP2/GJC3/SCN4B/PARD6G/CDC42EP4/CDH5/OXTR/MAPK15/RAP2B/ADGRB1/CLDN7/GJC1/SLC8A1/KIRREL1/IQGAP3/SCN5A/CLDN5/PCDH9/PKP3/FLRT2/SAPCD2/MAGI2/GJA4/NHS/KAZN/AJAP1/FLNA/DPP4/CD2AP/GJC2/BMPR2/CCDC85C/C1QTNF5/KIAA1210/PCDHGA12/CLDN23	167
CC	GO:0098984	neuron to neuron synapse	136/4282	339/20630	2.252213e-16	1.449335e-14	1.118042e-14	CDKL5/MAPK8IP2/FYN/LZTS1/BCAS1/CTNNA2/CAMK2A/CACNG5/CACNG4/PAK3/ACTN2/ITGA8/MAP2/CHRNA3/NRCAM/P2RX6/NEFH/NTSR1/PLCB4/DRP2/EEF2K/CALB1/LIN7B/CACNG7/STX1A/NCS1/SH3GL2/DVL1/NEURL1/RGS9/MPP2/P2RX3/LIN7A/CAP2/CPEB4/TANC1/OPRD1/DLGAP3/CNN3/PLPPR4/GRIA2/IQSEC3/SLITRK3/RNF112/HIP1R/MAP1B/SYT11/CHRM3/DCLK1/CAMK1/P2RX4/EPHA7/SEPTIN11/SH3GL3/SLC16A3/CACNG8/KCNH1/TMEM108/NLGN4X/LRRC4C/DRD2/GRIK4/CNKSR2/DLG2/CACNA1C/PTPRO/GRID2/SPOCK1/NRGN/TNIK/GRIA1/PSD3/SORCS3/SYN2/LRP8/DGKI/CLSTN2/SHANK1/SHANK2/CAMK2N1/DISC1/PDLIM5/ATP1A1/ADORA1/GRIK2/FABP5/ADCY1/GPER1/LRFN5/NETO1/STAT3/RGS14/NLGN1/P2RY1/DLGAP1/TANC2/NETO2/CLSTN1/GPHN/SYNPO/LRFN4/CNIH2/BAIAP2/BNIP3/CDK5R1/SLITRK1/ERBB4/CHRM2/PENK/ADGRB1/GRID1/GRIN2A/PDE4B/ANKS1B/PTCH1/RGS7BP/DCC/MAGI2/SHISA7/INSYN2A/GRM7/NLGN3/SLC6A9/ADGRA1/SIPA1L1/DNM3/ARC/LRRTM3/GRIN3A/GRM3/BMPR2/INSYN1/CPEB1/SHISA9/SRGAP2/SRCIN1	136
CC	GO:0015629	actin cytoskeleton	172/4282	464/20630	2.327399e-16	1.449335e-14	1.118042e-14	ABCB4/SCIN/HFE/FYN/ANLN/WAS/MYOM2/MYO16/CAPG/LIMA1/CYBA/CROCC/LIMCH1/MYLK/CTNNA2/MYO3B/ACTN1/NOTCH3/ADD2/CTTNBP2/ACTN2/AMPH/NEBL/RAPGEF3/EPB41L2/STK17B/MYBPC2/NOX4/MYO15A/MYH7/EZR/SORBS1/MYO3A/ABLIM1/MISP/TNNC2/FLT1/CORO1A/CORO2B/TJP1/BMF/CALB1/TNNT1/MYH14/COBL/STX1A/ACTA2/NPM3/SH3PXD2A/SLC9A3R1/MYH3/LPXN/CORO1C/CLIC5/DPYSL3/KAT2B/TNNC1/APC2/WIPF1/RHOU/IVNS1ABP/GBP1/SLC2A1/CNN3/TNNT2/FILIP1/PKD2/ONECUT2/TEK/CALD1/AHNAK/AIF1L/VIL1/RAC2/MYO5C/CGNL1/TNNI3/GDPD2/LSP1/TNNT3/TNNI2/RARA/MYH8/MYH10/MYBPH/MYH11/FHOD3/ANXA1/FLNB/LCP1/BIN1/TMEM63B/SPTBN5/SEPTIN11/GAS2L3/TPM1/CGN/ACTA1/MYH15/CORIN/TRMT10A/SNCA/IQGAP2/SHROOM2/DENND2A/GSN/ALDOA/PLEKHH2/PGM5/PDLIM3/SORBS2/FMN2/MYO1E/AFAP1L1/CATIP/LAD1/ACTC1/CARMIL2/KALRN/SPTBN4/MYL3/FBLIM1/SCNN1D/GBP2/VCAM1/DDR2/VANGL2/ACTG2/PDLIM5/TMOD4/LMOD3/ABLIM2/MST1R/CFL2/TPM4/FAM107A/CAVIN2/MYL1/MYO7B/FOXA3/KRT19/LURAP1/TLN2/SYNPO/SYNPO2/ABLIM3/PEAK1/JUP/HAP1/SPTBN2/SH3PXD2B/MSRA/BAIAP2/PAWR/CDC42EP4/MYLPF/USH1G/NEB/CLDN5/KNTC1/ESPN/RINL/AFAP1/FLNA/SVIL/CD2AP/TPM2/MSRB1/AIF1/FMN1/SRCIN1/ALDOA	172
CC	GO:0032279	asymmetric synapse	129/4282	317/20630	3.542481e-16	2.022166e-14	1.559935e-14	CDKL5/MAPK8IP2/FYN/LZTS1/BCAS1/CTNNA2/CAMK2A/CACNG5/CACNG4/PAK3/ACTN2/ITGA8/MAP2/CHRNA3/NRCAM/P2RX6/NEFH/PLCB4/DRP2/EEF2K/LIN7B/CACNG7/STX1A/NCS1/DVL1/NEURL1/RGS9/MPP2/LIN7A/CAP2/CPEB4/TANC1/OPRD1/DLGAP3/CNN3/PLPPR4/GRIA2/IQSEC3/SLITRK3/RNF112/HIP1R/MAP1B/SYT11/CHRM3/DCLK1/CAMK1/P2RX4/EPHA7/SH3GL3/SLC16A3/CACNG8/KCNH1/TMEM108/NLGN4X/LRRC4C/DRD2/CNKSR2/DLG2/CACNA1C/PTPRO/GRID2/SPOCK1/NRGN/TNIK/GRIA1/PSD3/SORCS3/SYN2/LRP8/DGKI/CLSTN2/SHANK1/SHANK2/CAMK2N1/DISC1/PDLIM5/ATP1A1/ADORA1/GRIK2/FABP5/ADCY1/GPER1/LRFN5/NETO1/STAT3/RGS14/NLGN1/P2RY1/DLGAP1/TANC2/NETO2/CLSTN1/GPHN/SYNPO/LRFN4/CNIH2/BAIAP2/BNIP3/CDK5R1/SLITRK1/ERBB4/CHRM2/ADGRB1/GRID1/GRIN2A/PDE4B/ANKS1B/PTCH1/RGS7BP/DCC/MAGI2/SHISA7/INSYN2A/GRM7/NLGN3/SLC6A9/ADGRA1/SIPA1L1/DNM3/ARC/LRRTM3/GRIN3A/GRM3/BMPR2/INSYN1/CPEB1/SHISA9/SRGAP2/SRCIN1	129
CC	GO:0045211	postsynaptic membrane	133/4282	331/20630	4.154124e-16	2.188904e-14	1.688559e-14	GABRA3/CNTN1/CDH10/LZTS1/CTNNA2/CAMK2A/CACNG5/CACNG4/ACTN2/CHRNA3/NRCAM/COMT/GABRP/P2RX6/CHRNA4/GLRA2/GABRE/DRP2/HTR2A/LIN7B/CACNG7/NCS1/NEURL1/RGS9/GLRB/LIN7A/CPEB4/CSPG5/TANC1/OPRD1/DLGAP3/IGSF21/PLPPR4/CHRNB4/NRP2/GRIA2/IQSEC3/SLITRK3/SSPN/RNF112/KCNC1/SLC6A8/SYNE1/CHRM3/EPHB2/EPHA7/FAIM2/CHRND/PCDH8/GABBR2/FXYD6/CHRNA1/NTRK3/SLC16A3/KCNH1/TMEM108/ANK2/GABRB2/NLGN4X/LRRC4C/DRD2/GRIK4/CNKSR2/CACNA1C/PTPRO/GRID2/GRIA4/NRGN/GRIA1/PSD3/SORCS3/DGKI/CLSTN2/CHRNB2/SHANK1/SHANK2/CAMK2N1/DISC1/PDLIM5/ADORA1/FABP5/ADCY1/LRFN5/RAPSN/KCNC2/NETO1/RGS14/IL1RAPL1/CHRNA5/NLGN1/P2RY1/DLGAP1/KCND3/CLSTN1/GPHN/SYNPO/LRFN4/CNIH2/LRRTM4/SLITRK1/ERBB4/KCTD12/CHRM2/ADGRB1/GABRG3/GRID1/SLC8A1/GRIN2A/KCTD8/CNTN2/KCND2/ANKS1B/GABRA5/RGS7BP/DCC/SHISA7/INSYN2A/GRM7/NLGN3/SLC6A9/CHRNG/SIPA1L1/ARC/LRRTM3/GRIN3A/GRM3/MAGEE1/INSYN1/CPEB1/SHISA9/SRGAP2/GABRQ/SRCIN1	133
CC	GO:0005788	endoplasmic reticulum lumen	130/4282	325/20630	1.356982e-15	6.639519e-14	5.121842e-14	FUCA2/TMEM132A/CD4/PLAUR/VCAN/TNC/CP/COL9A2/RCN1/COL23A1/F7/COL11A1/PDIA5/FSTL3/MGAT4A/P4HA2/PTGS2/EDN1/FKBP7/COL5A3/AFP/COL4A4/COL19A1/COL16A1/APOB/CHGB/P3H2/TF/COL9A3/SERPIND1/LGALS1/PDGFB/APOL1/FKBP14/COL1A1/VTN/CTSC/WNT5B/COL12A1/COL9A1/ARSB/BCHE/COL7A1/EVA1A/FN1/IGFBP5/QSOX1/P3H1/APOA1/SPP1/COL21A1/WNT1/C3/PROZ/VGF/DNAJB9/APOE/HRC/COL5A1/MATN3/ENAM/RDH5/MTTP/COL2A1/SLC27A2/IGFBP4/COL6A1/COL6A2/RCN3/CCN1/ADAMTSL4/COL8A1/SERPINH1/PRSS23/SPARCL1/ADAMTS5/PTPRN2/TSPAN33/TOR2A/COL26A1/WNT4/MXRA8/COL6A3/POGLUT1/FSTL1/GPX8/ERAP2/SHH/COL1A2/LIPC/FBN1/B2M/CERCAM/COL3A1/TSPAN5/COL4A3/PCSK9/COL22A1/SDC2/CRTAP/TMEM43/PDGFD/FGA/COL8A2/SCG2/LAMB2/CES3/ADAMTSL1/F2/PENK/GAS6/ARSI/CSF1/NOTUM/PDIA2/SRL/COL4A1/COL14A1/WNT7B/COL25A1/SERPINA1/COL4A6/F5/COLGALT2/COL11A2/COL5A2/COL15A1/TXNDC5/C4A/SPON1	130
CC	GO:0014069	postsynaptic density	126/4282	313/20630	2.093786e-15	9.194900e-14	7.093107e-14	CDKL5/MAPK8IP2/FYN/LZTS1/BCAS1/CTNNA2/CAMK2A/CACNG5/CACNG4/PAK3/ACTN2/ITGA8/MAP2/CHRNA3/NRCAM/P2RX6/NEFH/PLCB4/DRP2/EEF2K/LIN7B/CACNG7/STX1A/NCS1/DVL1/NEURL1/RGS9/MPP2/LIN7A/CAP2/CPEB4/TANC1/OPRD1/DLGAP3/CNN3/PLPPR4/GRIA2/IQSEC3/SLITRK3/RNF112/HIP1R/MAP1B/SYT11/CHRM3/DCLK1/CAMK1/P2RX4/EPHA7/SH3GL3/SLC16A3/CACNG8/KCNH1/TMEM108/NLGN4X/LRRC4C/DRD2/CNKSR2/DLG2/CACNA1C/PTPRO/GRID2/SPOCK1/NRGN/TNIK/GRIA1/PSD3/SORCS3/SYN2/LRP8/DGKI/CLSTN2/SHANK1/SHANK2/CAMK2N1/DISC1/PDLIM5/ATP1A1/ADORA1/GRIK2/FABP5/ADCY1/GPER1/LRFN5/NETO1/STAT3/RGS14/NLGN1/P2RY1/DLGAP1/TANC2/NETO2/CLSTN1/GPHN/SYNPO/LRFN4/CNIH2/BAIAP2/BNIP3/CDK5R1/SLITRK1/ERBB4/ADGRB1/GRID1/GRIN2A/PDE4B/ANKS1B/PTCH1/RGS7BP/DCC/MAGI2/SHISA7/INSYN2A/SLC6A9/ADGRA1/SIPA1L1/DNM3/ARC/LRRTM3/GRIN3A/GRM3/BMPR2/INSYN1/CPEB1/SHISA9/SRGAP2/SRCIN1	126
CC	GO:0044420	extracellular matrix component	38/4282	53/20630	2.147714e-15	9.194900e-14	7.093107e-14	TNC/ELN/LAMA3/LAMC2/COL11A1/FBLN1/COL5A3/COL4A4/PTPRZ1/COL1A1/COL12A1/COL7A1/MFAP2/COL5A1/LAMA5/EMILIN1/FBN2/COL2A1/LUM/FBLN5/ADAMTS10/COL8A1/ACAN/COL1A2/FBN1/MFAP4/COL3A1/COL4A3/LAMB2/ADAMTSL5/COL4A1/THSD4/COL14A1/LAMB3/COL4A6/COL11A2/COL5A2/COL15A1	 38
CC	GO:0034703	cation channel complex	89/4282	194/20630	3.114903e-15	1.255123e-13	9.682238e-14	MCUB/CACNA1G/KCNQ1/KCNH2/ABCC9/TRPC5/KCNQ2/CACNG5/CACNG4/CACNA1S/KCNK2/KCNK6/CATSPERG/HCN2/CACNA1F/GRIN2D/CACNG7/SCN1B/STX1A/CNTNAP1/SCNN1A/PDE4D/KCNIP3/OLFM3/PKD2/GRIA2/KCNJ5/KCNJ8/KCNJ2/HSPA2/KCNC1/KCNA6/KCNA5/DPP6/CACNG6/KCNC3/SNAP25/TRPC4/KCNMB4/KCNK1/SCN2A/CACNA1A/CACNG8/KCNH1/SCN2B/DLG2/CACNA1C/AKAP6/KCNJ1/GRIA4/CATSPER3/GRIA1/KCNMA1/CACNA1D/KCNB1/SHANK1/HCN1/KCNC2/SCN3B/SCNN1G/CPT1C/NLGN1/KCND3/CNTNAP2/CNIH2/DPP10/KCNE3/KCNE5/SCN4B/KCNIP1/CACNB4/GRIN2A/SCN5A/LRRC55/CNTN2/KCNQ3/KCND2/PDE4B/STAC3/KCNQ5/RYR1/SCN8A/KCNMB2/CACNA1E/RYR2/GRIN3A/NOS1AP/VAMP2/PKD1L3	 89
CC	GO:0098978	glutamatergic synapse	143/4282	377/20630	9.374028e-15	3.567339e-13	2.751908e-13	SEMA3F/PRKAR2B/ARHGAP44/CDKL5/FYN/RTN4R/CDH10/ATP2B3/DRD4/ACTN1/CACNG5/CACNG4/CTTNBP2/PAK3/ACTN2/OPHN1/NRCAM/P2RX6/PLCB4/DRP2/HTR2A/CORO1A/CALB1/PLAT/NDRG1/CACNG7/STX1A/NPTX2/NCS1/APBA1/SH3GL2/DVL1/LGI1/RGS9/SLC1A2/PPM1H/CSPG5/ADAM23/DLGAP3/PLPPR4/NRP2/CNR1/HPCA/HIP1/ARHGAP22/APOE/UNC13A/SLC6A8/PPP1R1B/SNAP25/SYT4/WASF3/CHRM3/MYH10/EPHB2/CAMK1/SYT6/EPHA7/PCDH8/DGKB/SCN2A/FXYD6/SEPTIN11/NTRK3/SH3GL3/CDH11/PSD2/NLGN4X/LRRC4C/DRD2/CNKSR2/ADGRL3/DLG2/PTPRO/GRID2/CAMK4/SPARCL1/PTPRD/DGKE/NRGN/TNIK/EPHB1/GRIA1/SORCS3/ATP2B2/SYN2/NRG1/DGKI/ACAN/CLSTN2/ACTC1/SHANK1/NTNG1/GUCY1A1/GRIK2/ADCY1/LRFN5/NETO1/STX3/STAT3/CPT1C/RGS14/IL1RAPL1/NLGN1/P2RY1/TANC2/NPTX1/CLSTN1/SYNPO/ABLIM3/LRFN4/SPTBN2/FZD4/CNIH2/BAIAP2/SLITRK1/ERBB4/SLITRK4/NRXN1/CHRM2/GRID1/GRIN2A/KCND2/SLITRK2/RGS7BP/EIF4EBP1/SHISA7/FZD9/IL1RAPL2/NLGN3/NTNG2/FLNA/SLC6A17/ADGRA1/DNM3/ARC/LRRTM3/GRIN3A/GRM3/NOS1AP/NPTXR/SHISA9/ITGB3	143
CC	GO:0016324	apical plasma membrane	131/4282	336/20630	1.099745e-14	3.964870e-13	3.058570e-13	ABCB4/DPEP1/SLC7A9/ABCC2/CD44/SLC4A7/CASR/DSG2/CYBA/LZTS1/SLC9A3R2/ERBB3/SLC9A3/ASPM/CDHR2/STXBP2/LRP2/KCNK2/ABCB1/NOX4/ABCC6/TF/EZR/CDHR5/MLC1/SLC52A3/SLC7A5/ARHGEF18/HPN/ATP6V0A4/SLC1A1/CUBN/SLC9A3R1/SLC2A9/SLC22A18/TCIRG1/SCNN1A/RIPOR2/CLIC5/PDE4D/FN1/ATP6V1B1/PAPPA2/SLC2A1/ECRG4/TEK/GJB6/SLC17A1/PODXL/KCNA5/BST2/CRB3/HIP1R/SLC34A1/ANO1/ACY3/SLC14A2/CRB1/STK26/DSG1/ANXA1/KCNK1/SHROOM3/ENPEP/ANK2/OSMR/SLC17A4/EGFR/SHROOM2/MSN/SLC39A4/CRB2/SLC5A12/PTPRO/KCNE4/GJA1/CNKSR3/THY1/ENPP3/TNIK/SORBS2/KCNMA1/DRAM2/SLC34A2/STC1/IL6R/PTH1R/SHANK2/PDPN/DDR2/VANGL2/ATP1A1/SLC2A2/SLC6A20/F2RL2/FZD6/KCNC2/AMOTL1/AMN/SCNN1G/STX3/CA4/NAALADL1/SLC22A11/MTCL1/P2RY1/SLC23A1/PKHD1/ADGRG2/SPTBN2/PDZK1/OXTR/CIB1/SAPCD2/P2RX2/NHS/CFAP126/AJAP1/SLC22A4/DPP4/SLC34A3/DLL1/BMPR2/AGER/SLC44A4/EMP2/C1QTNF5/SLC26A6/AJM1/MFRP/SLC5A8	131
CC	GO:0043025	neuronal cell body	171/4282	484/20630	4.518660e-14	1.547641e-12	1.193878e-12	PRKAR2B/MAPK8IP2/TIMP2/CASR/RTN4R/SLC4A8/CYBA/SLC2A3/SNCAIP/ACSL4/GAL/TRPM5/TRPC5/ITGA8/MAP2/SLC1A3/CHRNA3/KCNK2/APOB/CAD/TPX2/TGFB2/HDAC6/P2RX6/SEZ6L/CD40/NTSR1/CHRNA4/EEF1A2/SNPH/CACNA1F/KCND1/DRP2/HTR2A/PYCARD/CALB1/STMN2/ATP1A3/CACNG7/HPN/SCN1B/COBL/SH3GL2/DVL1/NEURL1/ASIC2/P2RX3/TANC1/ITGA4/SLC1A4/TRAK2/CNN3/SLC8A2/DENND1A/TGFB3/TNN/HPCA/CIT/LRP1/KCNJ2/INHA/GRK4/PCSK2/ELK1/KCNC1/APOE/KIF1A/OLFM1/ASS1/HIP1R/AKAP12/KCNC3/MAP1B/PPP1R1B/SERPINF1/DDC/SYT4/MYH10/EPHB2/SORT1/IL6ST/P2RX4/EPHA7/KCNK1/FLNB/CTSV/CCN3/TTLL7/ANXA3/ACVRL1/RPTOR/CACNA1A/KCNH1/EPHA5/SNCA/CRHBP/PSD2/STAR/ASTN2/DRD2/FEZ1/CNKSR2/CACNA1C/VTI1A/ASTN1/GRIA4/PTPRK/THY1/NRGN/GRIA1/LRP8/DGKI/DPYSL5/KCNB1/S100B/SPTBN4/PLXDC1/CYGB/SHANK2/PRKAA2/CAMK2N1/FZD5/ADORA1/GRIK2/FABP7/RET/KCNC2/CKB/MAP1A/RBFOX3/RRM1/KIF5C/ROR2/TACR3/ALCAM/ZNF804A/SYNPO/SPTBN2/CNTNAP2/PCP2/RIN1/KCNE3/BAIAP2/CDK5R1/SLC17A8/NRXN1/CHRM2/PENK/DDN/UNC5C/KREMEN1/CNTN2/KCND2/CIB1/RTN4RL1/GABRA5/RTN4RL2/SHTN1/P2RX2/ADA/FLNA/LPAR1/NTRK1/ARC/GRIN3A/GJC2/BMPR2/AIF1/ANG/C4A/SRCIN1	171
CC	GO:0043292	contractile fiber	95/4282	221/20630	5.466417e-14	1.783093e-12	1.375509e-12	SYNE2/PPP2R5A/ABCC9/ACTN1/ENO1/PPP1R12B/ACTN2/NEBL/KCNN2/CACNA1S/MMP2/MYH7/CAPN3/MYLK2/TNNC2/JPH1/TNNT1/PDLIM1/ACTA2/MYH3/CORO1C/KAT2B/TNNC1/SLC2A1/TNNT2/KCNJ8/LDB3/CALD1/OBSL1/AHNAK/FLNC/MYOD1/TNNI3/KCNA5/HRC/TNNT3/TNNI2/FBP2/SYNE1/MYH8/MYH11/FHOD3/FLNB/BIN1/TRIM54/TPM1/ACTA1/MYH15/ANK2/ALDOA/CACNA1C/GJA1/PGM5/PDLIM3/SORBS2/FBXO32/CACNA1D/ACTC1/S100A1/MYL3/NEXN/TMOD4/LMOD3/IGFN1/CMYA5/CFL2/SCN3B/SYNPO2L/TPM4/MYL1/NPNT/KRT19/SYNPO2/JUP/TCAP/DES/CDK5R1/PDE4DIP/MYLPF/SYNM/SLC8A1/NEB/SCN5A/PDE4B/RYR1/SCN8A/FLNA/SVIL/FBXL22/TPM2/RYR2/NOS1AP/KLHL41/ARHGEF25/ALDOA	 95
CC	GO:0005604	basement membrane	51/4282	91/20630	1.559999e-13	4.857269e-12	3.746983e-12	TNC/LAMA3/LAMC2/NTN1/NTN4/FBLN1/COL4A4/P3H2/LAMB4/ITGA6/TIMP3/PTN/VTN/SMOC2/LAMA4/THBS4/COL7A1/FN1/TGFBI/LOXL1/COL5A1/LAMA5/SERPINF1/MATN2/LOXL2/TINAG/FRAS1/COL2A1/HSPG2/HMCN1/COL8A1/HMCN2/FREM2/ACAN/LAD1/FBN1/NPNT/COL4A3/COL8A2/LAMB2/MMRN2/FREM3/THBS2/COL4A1/LAMA2/LAMB3/COL4A6/SMOC1/EGFL6/COL15A1/ANG	 51
CC	GO:0044449	contractile fiber part	88/4282	203/20630	2.572605e-13	7.661890e-12	5.910517e-12	SYNE2/PPP2R5A/ABCC9/ACTN1/ENO1/PPP1R12B/ACTN2/NEBL/KCNN2/CACNA1S/MMP2/MYH7/CAPN3/MYLK2/TNNC2/JPH1/TNNT1/PDLIM1/ACTA2/MYH3/CORO1C/KAT2B/TNNC1/SLC2A1/TNNT2/LDB3/OBSL1/AHNAK/FLNC/TNNI3/KCNA5/HRC/TNNT3/TNNI2/FBP2/SYNE1/MYH8/MYH11/FHOD3/FLNB/BIN1/TRIM54/TPM1/ACTA1/ANK2/ALDOA/CACNA1C/PGM5/PDLIM3/SORBS2/FBXO32/CACNA1D/ACTC1/S100A1/MYL3/NEXN/TMOD4/LMOD3/IGFN1/CMYA5/CFL2/SCN3B/SYNPO2L/TPM4/MYL1/NPNT/KRT19/SYNPO2/JUP/TCAP/DES/MYLPF/SYNM/SLC8A1/NEB/SCN5A/PDE4B/RYR1/SCN8A/FLNA/SVIL/FBXL22/TPM2/RYR2/NOS1AP/KLHL41/ARHGEF25/ALDOA	 88
CC	GO:0005581	collagen trimer	51/4282	92/20630	2.796512e-13	7.981711e-12	6.157232e-12	DCN/COL9A2/COL23A1/COL11A1/COL5A3/COL4A4/C1QTNF3/COL19A1/COL16A1/COL9A3/COL1A1/COL12A1/COL9A1/LOX/COL7A1/COL21A1/COL5A1/C1QTNF6/SFTPD/EMILIN1/COL2A1/LUM/COL6A1/COL6A2/COL8A1/C1QTNF2/COLEC12/EDA/COL26A1/C1QTNF7/COL6A3/COL1A2/CTHRC1/SCARA3/COL3A1/COL4A3/COL22A1/COL8A2/C1QTNF1/GLDN/C1QL4/EMID1/COL4A1/COL14A1/COL25A1/COL4A6/COL11A2/COL5A2/COL15A1/COL6A6/C1QTNF5	 51
CC	GO:0099240	intrinsic component of synaptic membrane	79/4282	176/20630	4.614825e-13	1.227896e-11	9.472209e-12	GABRA3/CNTN1/CDH10/CACNG5/CACNG4/NRCAM/P2RX6/CHRNA4/HTR2A/CACNG7/STX1A/P2RX3/SLC1A2/CSPG5/ADAM23/OPRD1/PLPPR4/NRP2/CNR1/SLITRK3/KCNC1/SLC6A8/SYT11/CHRM3/EPHB2/CNTN6/SYT6/EPHA7/CHRND/PCDH8/SCN2A/FXYD6/CHRNA1/NTRK3/SLC16A3/KCNH1/GABRB2/LRRC4C/DRD2/GRIK4/PTPRO/GRID2/GRIA1/SORCS3/CACNA1D/CLSTN2/CHRNB2/NTNG1/CADM3/ADORA1/ADCY1/LRFN5/NETO1/NLGN1/P2RY1/KCND3/CLSTN1/LRFN4/CNIH2/SLITRK1/ERBB4/NRXN1/CHRM2/GABRG3/GRID1/SLC8A1/GRIN2A/CNTN2/KCND2/GABRA5/RGS7BP/DCC/SHISA7/NLGN3/NTNG2/SLC6A9/LRRTM3/GRM3/SHISA9	 79
CC	GO:0030016	myofibril	89/4282	208/20630	4.660629e-13	1.227896e-11	9.472209e-12	SYNE2/PPP2R5A/ABCC9/ACTN1/ENO1/PPP1R12B/ACTN2/NEBL/KCNN2/CACNA1S/MMP2/MYH7/CAPN3/MYLK2/TNNC2/JPH1/TNNT1/PDLIM1/MYH3/CORO1C/KAT2B/TNNC1/SLC2A1/TNNT2/KCNJ8/LDB3/CALD1/OBSL1/AHNAK/FLNC/MYOD1/TNNI3/KCNA5/HRC/TNNT3/TNNI2/FBP2/SYNE1/MYH8/FHOD3/FLNB/BIN1/TRIM54/TPM1/ACTA1/MYH15/ANK2/ALDOA/CACNA1C/PGM5/PDLIM3/SORBS2/FBXO32/CACNA1D/ACTC1/S100A1/MYL3/NEXN/TMOD4/LMOD3/IGFN1/CMYA5/CFL2/SCN3B/SYNPO2L/TPM4/MYL1/KRT19/SYNPO2/JUP/TCAP/DES/PDE4DIP/SYNM/SLC8A1/NEB/SCN5A/PDE4B/RYR1/SCN8A/FLNA/SVIL/FBXL22/TPM2/RYR2/NOS1AP/KLHL41/ARHGEF25/ALDOA	 89
CC	GO:0030017	sarcomere	80/4282	184/20630	2.559150e-12	6.492659e-11	5.008552e-11	SYNE2/PPP2R5A/ABCC9/ACTN1/ENO1/PPP1R12B/ACTN2/NEBL/KCNN2/CACNA1S/MMP2/MYH7/CAPN3/MYLK2/TNNC2/JPH1/TNNT1/PDLIM1/MYH3/CORO1C/KAT2B/TNNC1/SLC2A1/TNNT2/LDB3/OBSL1/FLNC/TNNI3/KCNA5/HRC/TNNT3/TNNI2/FBP2/SYNE1/MYH8/FHOD3/FLNB/BIN1/TRIM54/TPM1/ACTA1/ANK2/ALDOA/CACNA1C/PDLIM3/SORBS2/FBXO32/CACNA1D/ACTC1/S100A1/MYL3/NEXN/TMOD4/LMOD3/IGFN1/CMYA5/CFL2/SCN3B/SYNPO2L/TPM4/MYL1/KRT19/SYNPO2/JUP/TCAP/DES/SLC8A1/NEB/SCN5A/PDE4B/RYR1/SCN8A/FLNA/FBXL22/TPM2/RYR2/NOS1AP/KLHL41/ARHGEF25/ALDOA	 80
CC	GO:0099634	postsynaptic specialization membrane	48/4282	89/20630	5.381335e-12	1.316505e-10	1.015575e-10	GABRA3/CDH10/CACNG4/ACTN2/NRCAM/P2RX6/CACNG7/RGS9/OPRD1/PLPPR4/SLITRK3/CHRM3/EPHA7/CHRND/CHRNA1/SLC16A3/GABRB2/LRRC4C/CNKSR2/PTPRO/GRID2/GRIA1/SORCS3/DGKI/CLSTN2/CHRNB2/ADCY1/LRFN5/RAPSN/NETO1/NLGN1/KCND3/CLSTN1/GPHN/LRFN4/CNIH2/SLITRK1/ERBB4/GRID1/GRIN2A/KCND2/GABRA5/RGS7BP/DCC/SHISA7/ARC/LRRTM3/SHISA9	 48
